	Name	Database_ID	start_bp	end_bp	variable	value	cancer
18447	DNAJC5B	ENSG00000147570.9	66021553.0	66101245.0	loss	2	HNSCC
18448	DNAJC5B		66021553.0	66101245.0	loss	2	HNSCC
18449	DNAJC5B	ENSG00000147570.5	66021553.0	66101245.0	loss	2	HNSCC
18450	AC084082.1		66112667.0	66126632.0	gain	39	HNSCC
18451	AC084082.1		66112667.0	66126632.0	loss	2	HNSCC
18452	TRIM55	ENSG00000147573.16	66126896.0	66175485.0	gain	39	HNSCC
18453	TRIM55	ENSG00000147573.12	66126896.0	66175485.0	gain	39	HNSCC
18454	TRIM55		66126896.0	66175485.0	gain	39	HNSCC
18455	TRIM55	ENSG00000147573.16	66126896.0	66175485.0	loss	2	HNSCC
18456	TRIM55	ENSG00000147573.12	66126896.0	66175485.0	loss	2	HNSCC
18457	TRIM55		66126896.0	66175485.0	loss	2	HNSCC
18458	CRH		66176376.0	66178464.0	gain	39	HNSCC
18459	CRH	ENSG00000147571.3	66176376.0	66178464.0	gain	39	HNSCC
18460	CRH	ENSG00000147571.4	66176376.0	66178464.0	gain	39	HNSCC
18461	CRH		66176376.0	66178464.0	loss	2	HNSCC
18462	CRH	ENSG00000147571.3	66176376.0	66178464.0	loss	2	HNSCC
18463	CRH	ENSG00000147571.4	66176376.0	66178464.0	loss	2	HNSCC
18464	LINC00967		66192093.0	66197315.0	gain	39	HNSCC
18465	LINC00967	ENSG00000253138.1	66192093.0	66197315.0	gain	39	HNSCC
18466	LINC00967		66192093.0	66197315.0	loss	2	HNSCC
18467	LINC00967	ENSG00000253138.1	66192093.0	66197315.0	loss	2	HNSCC
18468	AC009879.4		66363774.0	66432370.0	gain	39	HNSCC
18469	AC009879.4		66363774.0	66432370.0	loss	2	HNSCC
18470	RRS1-AS1		66419589.0	66428977.0	gain	39	HNSCC
18471	RRS1-AS1		66419589.0	66428977.0	loss	2	HNSCC
18472	RRS1	ENSG00000179041.2	66429014.0	66430733.0	gain	39	HNSCC
18473	RRS1	ENSG00000179041.3	66429014.0	66430733.0	gain	39	HNSCC
18474	RRS1		66429014.0	66430733.0	gain	39	HNSCC
18475	RRS1	ENSG00000179041.2	66429014.0	66430733.0	loss	2	HNSCC
18476	RRS1	ENSG00000179041.3	66429014.0	66430733.0	loss	2	HNSCC
18477	RRS1		66429014.0	66430733.0	loss	2	HNSCC
18478	AC009879.2		66430185.0	66445324.0	gain	39	HNSCC
18479	AC009879.2		66430185.0	66445324.0	loss	2	HNSCC
18480	AC009879.3		66432486.0	66518524.0	gain	39	HNSCC
18481	AC009879.3		66432486.0	66518524.0	loss	2	HNSCC
18482	ADHFE1	ENSG00000147576.11	66432492.0	66468907.0	gain	39	HNSCC
18483	ADHFE1		66432492.0	66468907.0	gain	39	HNSCC
18484	ADHFE1	ENSG00000147576.15	66432492.0	66468907.0	gain	39	HNSCC
18485	ADHFE1	ENSG00000147576.11	66432492.0	66468907.0	loss	2	HNSCC
18486	ADHFE1		66432492.0	66468907.0	loss	2	HNSCC
18487	ADHFE1	ENSG00000147576.15	66432492.0	66468907.0	loss	2	HNSCC
18488	AC009879.1		66480648.0	66481486.0	gain	39	HNSCC
18489	AC009879.1		66480648.0	66481486.0	loss	2	HNSCC
18490	VXN		66493520.0	66518524.0	gain	39	HNSCC
18491	VXN		66493520.0	66518524.0	loss	2	HNSCC
18492	RNU6-1324P		66501205.0	66501311.0	gain	39	HNSCC
18493	RNU6-1324P		66501205.0	66501311.0	loss	2	HNSCC
18494	MYBL1	ENSG00000185697.16	66562175.0	66614247.0	gain	39	HNSCC
18495	MYBL1	ENSG00000185697.12	66562175.0	66614247.0	gain	39	HNSCC
18496	MYBL1		66562175.0	66614247.0	gain	39	HNSCC
18497	MYBL1	ENSG00000185697.16	66562175.0	66614247.0	loss	2	HNSCC
18498	MYBL1	ENSG00000185697.12	66562175.0	66614247.0	loss	2	HNSCC
18499	MYBL1		66562175.0	66614247.0	loss	2	HNSCC
18500	VCPIP1		66628487.0	66667231.0	gain	39	HNSCC
18501	VCPIP1	ENSG00000175073.7	66628487.0	66667231.0	gain	39	HNSCC
18502	VCPIP1		66628487.0	66667231.0	loss	2	HNSCC
18503	VCPIP1	ENSG00000175073.7	66628487.0	66667231.0	loss	2	HNSCC
18504	SGK3	ENSG00000104205.12	66667552.0	66862022.0	gain	39	HNSCC
18505	SGK3	ENSG00000104205.8	66667552.0	66862022.0	gain	39	HNSCC
18506	SGK3		66667552.0	66862022.0	gain	39	HNSCC
18507	SGK3	ENSG00000104205.12	66667552.0	66862022.0	loss	2	HNSCC
18508	SGK3	ENSG00000104205.8	66667552.0	66862022.0	loss	2	HNSCC
18509	SGK3		66667552.0	66862022.0	loss	2	HNSCC
18510	PTTG3P		66767400.0	66768005.0	gain	39	HNSCC
18511	PTTG3P		66767400.0	66768005.0	loss	2	HNSCC
18512	MCMDC2		66870749.0	66922048.0	gain	39	HNSCC
18513	MCMDC2	ENSG00000178460.17	66870749.0	66922048.0	gain	39	HNSCC
18514	MCMDC2	ENSG00000178460.13	66870749.0	66922048.0	gain	39	HNSCC
18515	MCMDC2		66870749.0	66922048.0	loss	2	HNSCC
18516	MCMDC2	ENSG00000178460.17	66870749.0	66922048.0	loss	2	HNSCC
18517	MCMDC2	ENSG00000178460.13	66870749.0	66922048.0	loss	2	HNSCC
18518	SNHG6	ENSG00000245910.4	66921684.0	66926398.0	gain	39	HNSCC
18519	SNHG6		66921684.0	66926398.0	gain	39	HNSCC
18520	SNHG6	ENSG00000245910.4	66921684.0	66926398.0	loss	2	HNSCC
18521	SNHG6		66921684.0	66926398.0	loss	2	HNSCC
18522	SNORD87		66922467.0	66922555.0	gain	39	HNSCC
18523	SNORD87	ENSG00000254341.1	66922467.0	66922555.0	gain	39	HNSCC
18524	SNORD87		66922467.0	66922555.0	loss	2	HNSCC
18525	SNORD87	ENSG00000254341.1	66922467.0	66922555.0	loss	2	HNSCC
18526	TCF24		66946501.0	66962591.0	gain	39	HNSCC
18527	TCF24	ENSG00000261787.1	66946501.0	66962591.0	gain	39	HNSCC
18528	TCF24		66946501.0	66962591.0	loss	2	HNSCC
18529	TCF24	ENSG00000261787.1	66946501.0	66962591.0	loss	2	HNSCC
18530	PPP1R42	ENSG00000178125.14	66964099.0	67056604.0	gain	39	HNSCC
18531	PPP1R42	ENSG00000178125.10	66964099.0	67056604.0	gain	39	HNSCC
18532	PPP1R42		66964099.0	67056604.0	gain	39	HNSCC
18533	PPP1R42	ENSG00000178125.14	66964099.0	67056604.0	loss	2	HNSCC
18534	PPP1R42	ENSG00000178125.10	66964099.0	67056604.0	loss	2	HNSCC
18535	PPP1R42		66964099.0	67056604.0	loss	2	HNSCC
18536	AC110998.1		66984135.0	66986187.0	gain	39	HNSCC
18537	AC110998.1		66984135.0	66986187.0	loss	2	HNSCC
18538	COPS5	ENSG00000121022.13	67043079.0	67083783.0	gain	39	HNSCC
18539	COPS5	ENSG00000121022.9	67043079.0	67083783.0	gain	39	HNSCC
18540	COPS5		67043079.0	67083783.0	gain	39	HNSCC
18541	COPS5	ENSG00000121022.13	67043079.0	67083783.0	loss	2	HNSCC
18542	COPS5	ENSG00000121022.9	67043079.0	67083783.0	loss	2	HNSCC
18543	COPS5		67043079.0	67083783.0	loss	2	HNSCC
18544	CSPP1	ENSG00000104218.9	67062426.0	67196263.0	gain	39	HNSCC
18545	CSPP1	ENSG00000104218.14	67062426.0	67196263.0	gain	39	HNSCC
18546	CSPP1		67062426.0	67196263.0	gain	39	HNSCC
18547	CSPP1	ENSG00000104218.9	67062426.0	67196263.0	loss	2	HNSCC
18548	CSPP1	ENSG00000104218.14	67062426.0	67196263.0	loss	2	HNSCC
18549	CSPP1		67062426.0	67196263.0	loss	2	HNSCC
18550	RNA5SP268		67099302.0	67099425.0	gain	39	HNSCC
18551	RNA5SP268	ENSG00000252637.1	67099302.0	67099425.0	gain	39	HNSCC
18552	RNA5SP268		67099302.0	67099425.0	loss	2	HNSCC
18553	RNA5SP268	ENSG00000252637.1	67099302.0	67099425.0	loss	2	HNSCC
18554	AC087359.1		67133554.0	67135911.0	gain	39	HNSCC
18555	AC087359.1		67133554.0	67135911.0	loss	2	HNSCC
18556	ARFGEF1	ENSG00000066777.4	67173511.0	67343781.0	gain	39	HNSCC
18557	ARFGEF1	ENSG00000066777.8	67173511.0	67343781.0	gain	39	HNSCC
18558	ARFGEF1		67173511.0	67343781.0	gain	39	HNSCC
18559	ARFGEF1	ENSG00000066777.4	67173511.0	67343781.0	loss	2	HNSCC
18560	ARFGEF1	ENSG00000066777.8	67173511.0	67343781.0	loss	2	HNSCC
18561	ARFGEF1		67173511.0	67343781.0	loss	2	HNSCC
18562	AC021321.2		67313043.0	67314637.0	gain	39	HNSCC
18563	AC021321.2		67313043.0	67314637.0	loss	2	HNSCC
18564	AC021321.1		67343975.0	67345087.0	gain	39	HNSCC
18565	AC021321.1		67343975.0	67345087.0	loss	2	HNSCC
18566	AC011037.1		67406515.0	67407072.0	gain	38	HNSCC
18567	AC011037.1		67406515.0	67407072.0	loss	2	HNSCC
18568	CPA6	ENSG00000165078.12	67422038.0	67746378.0	gain	38	HNSCC
18569	CPA6	ENSG00000165078.7	67422038.0	67746378.0	gain	38	HNSCC
18570	CPA6		67422038.0	67746378.0	gain	38	HNSCC
18571	CPA6	ENSG00000165078.12	67422038.0	67746378.0	loss	2	HNSCC
18572	CPA6	ENSG00000165078.7	67422038.0	67746378.0	loss	2	HNSCC
18573	CPA6		67422038.0	67746378.0	loss	2	HNSCC
18574	NACAP10		67569416.0	67570078.0	gain	38	HNSCC
18575	NACAP10		67569416.0	67570078.0	loss	2	HNSCC
18576	AC022874.1		67732587.0	67735665.0	gain	38	HNSCC
18577	AC022874.1		67732587.0	67735665.0	loss	2	HNSCC
18578	NDUFS5P6		67849044.0	67849338.0	gain	38	HNSCC
18579	NDUFS5P6		67849044.0	67849338.0	loss	2	HNSCC
18580	PREX2		67952046.0	68237032.0	gain	38	HNSCC
18581	PREX2	ENSG00000046889.18	67952046.0	68237032.0	gain	38	HNSCC
18582	PREX2	ENSG00000046889.14	67952046.0	68237032.0	gain	38	HNSCC
18583	PREX2		67952046.0	68237032.0	loss	2	HNSCC
18584	PREX2	ENSG00000046889.18	67952046.0	68237032.0	loss	2	HNSCC
18585	PREX2	ENSG00000046889.14	67952046.0	68237032.0	loss	2	HNSCC
18586	AC011853.2		68082204.0	68095081.0	gain	38	HNSCC
18587	AC011853.2		68082204.0	68095081.0	loss	2	HNSCC
18588	AC011853.1		68176768.0	68177221.0	gain	38	HNSCC
18589	AC011853.1		68176768.0	68177221.0	loss	2	HNSCC
18590	RPL31P40		68293446.0	68293818.0	gain	38	HNSCC
18591	RPL31P40		68293446.0	68293818.0	loss	2	HNSCC
18592	C8orf34-AS1		68302246.0	68331689.0	gain	38	HNSCC
18593	C8orf34-AS1		68302246.0	68331689.0	loss	2	HNSCC
18594	C8orf34		68330955.0	68819023.0	gain	38	HNSCC
18595	C8orf34	ENSG00000165084.15	68330955.0	68819023.0	gain	38	HNSCC
18596	C8orf34	ENSG00000165084.11	68330955.0	68819023.0	gain	38	HNSCC
18597	C8orf34		68330955.0	68819023.0	loss	2	HNSCC
18598	C8orf34	ENSG00000165084.15	68330955.0	68819023.0	loss	2	HNSCC
18599	C8orf34	ENSG00000165084.11	68330955.0	68819023.0	loss	2	HNSCC
18600	RPS15AP25		68525517.0	68525906.0	gain	38	HNSCC
18601	RPS15AP25		68525517.0	68525906.0	loss	2	HNSCC
18602	RNA5SP269	ENSG00000239184.1	68695643.0	68695779.0	gain	38	HNSCC
18603	RNA5SP269		68695643.0	68695779.0	gain	38	HNSCC
18604	RNA5SP269	ENSG00000239184.1	68695643.0	68695779.0	loss	2	HNSCC
18605	RNA5SP269		68695643.0	68695779.0	loss	2	HNSCC
18606	AC083967.1		68848737.0	68852763.0	gain	38	HNSCC
18607	AC083967.1		68848737.0	68852763.0	loss	2	HNSCC
18608	LINC01592		68880139.0	69104242.0	gain	38	HNSCC
18609	LINC01592		68880139.0	69104242.0	loss	2	HNSCC
18610	RNU7-102P		69110513.0	69110574.0	gain	38	HNSCC
18611	RNU7-102P		69110513.0	69110574.0	loss	2	HNSCC
18612	AF201337.1		69129598.0	69130345.0	gain	38	HNSCC
18613	AF201337.1		69129598.0	69130345.0	loss	2	HNSCC
18614	AC021785.1		69175579.0	69178189.0	gain	38	HNSCC
18615	AC021785.1		69175579.0	69178189.0	loss	2	HNSCC
18616	LINC01603		69424849.0	69448282.0	gain	38	HNSCC
18617	LINC01603		69424849.0	69448282.0	loss	2	HNSCC
18618	AC022790.1		69446057.0	69446260.0	gain	38	HNSCC
18619	AC022790.1		69446057.0	69446260.0	loss	2	HNSCC
18620	SULF1	ENSG00000137573.13	69466624.0	69660915.0	gain	38	HNSCC
18621	SULF1		69466624.0	69660915.0	gain	38	HNSCC
18622	SULF1	ENSG00000137573.9	69466624.0	69660915.0	gain	38	HNSCC
18623	SULF1	ENSG00000137573.13	69466624.0	69660915.0	loss	2	HNSCC
18624	SULF1		69466624.0	69660915.0	loss	2	HNSCC
18625	SULF1	ENSG00000137573.9	69466624.0	69660915.0	loss	2	HNSCC
18626	SLCO5A1	ENSG00000137571.5	69667046.0	69834978.0	gain	39	HNSCC
18627	SLCO5A1		69667046.0	69834978.0	gain	39	HNSCC
18628	SLCO5A1	ENSG00000137571.10	69667046.0	69834978.0	gain	39	HNSCC
18629	SLCO5A1	ENSG00000137571.5	69667046.0	69834978.0	loss	2	HNSCC
18630	SLCO5A1		69667046.0	69834978.0	loss	2	HNSCC
18631	SLCO5A1	ENSG00000137571.10	69667046.0	69834978.0	loss	2	HNSCC
18632	RN7SKP29		69700224.0	69700495.0	gain	39	HNSCC
18633	RN7SKP29	ENSG00000222889.1	69700224.0	69700495.0	gain	39	HNSCC
18634	RN7SKP29		69700224.0	69700495.0	loss	2	HNSCC
18635	RN7SKP29	ENSG00000222889.1	69700224.0	69700495.0	loss	2	HNSCC
18636	AC091047.1		69713390.0	69719722.0	gain	39	HNSCC
18637	AC091047.1		69713390.0	69719722.0	loss	2	HNSCC
18638	AC079089.3		69794062.0	69794734.0	gain	39	HNSCC
18639	AC079089.3		69794062.0	69794734.0	loss	2	HNSCC
18640	AC079089.1		69834111.0	69854971.0	gain	39	HNSCC
18641	AC079089.1		69834111.0	69854971.0	loss	2	HNSCC
18642	AC079089.2		69859264.0	69860540.0	gain	39	HNSCC
18643	AC079089.2		69859264.0	69860540.0	loss	2	HNSCC
18644	RN7SL675P		69922751.0	69923047.0	gain	39	HNSCC
18645	RN7SL675P	ENSG00000239580.2	69922751.0	69923047.0	gain	39	HNSCC
18646	RN7SL675P		69922751.0	69923047.0	loss	2	HNSCC
18647	RN7SL675P	ENSG00000239580.2	69922751.0	69923047.0	loss	2	HNSCC
18648	RNA5SP270	ENSG00000223293.1	69929905.0	69930022.0	gain	39	HNSCC
18649	RNA5SP270		69929905.0	69930022.0	gain	39	HNSCC
18650	RNA5SP270	ENSG00000223293.1	69929905.0	69930022.0	loss	2	HNSCC
18651	RNA5SP270		69929905.0	69930022.0	loss	2	HNSCC
18652	AC090574.1		69938168.0	69938400.0	gain	39	HNSCC
18653	AC090574.1		69938168.0	69938400.0	loss	2	HNSCC
18654	SDCBPP2		69942948.0	69944648.0	gain	39	HNSCC
18655	SDCBPP2		69942948.0	69944648.0	loss	2	HNSCC
18656	SUMO2P20		69987415.0	69987697.0	gain	39	HNSCC
18657	SUMO2P20		69987415.0	69987697.0	loss	2	HNSCC
18658	PRDM14	ENSG00000147596.3	70051651.0	70071693.0	gain	39	HNSCC
18659	PRDM14		70051651.0	70071693.0	gain	39	HNSCC
18660	PRDM14	ENSG00000147596.3	70051651.0	70071693.0	loss	2	HNSCC
18661	PRDM14		70051651.0	70071693.0	loss	2	HNSCC
18662	RNU1-101P		70077906.0	70078032.0	gain	39	HNSCC
18663	RNU1-101P		70077906.0	70078032.0	loss	2	HNSCC
18664	NCOA2	ENSG00000140396.8	70109782.0	70403808.0	gain	39	HNSCC
18665	NCOA2		70109782.0	70403808.0	gain	39	HNSCC
18666	NCOA2	ENSG00000140396.12	70109782.0	70403808.0	gain	39	HNSCC
18667	NCOA2	ENSG00000140396.8	70109782.0	70403808.0	loss	2	HNSCC
18668	NCOA2		70109782.0	70403808.0	loss	2	HNSCC
18669	NCOA2	ENSG00000140396.12	70109782.0	70403808.0	loss	2	HNSCC
18670	BTF3P12		70273369.0	70273837.0	gain	39	HNSCC
18671	BTF3P12		70273369.0	70273837.0	loss	2	HNSCC
18672	RNY3P14		70357347.0	70357448.0	gain	39	HNSCC
18673	RNY3P14		70357347.0	70357448.0	loss	2	HNSCC
18674	AC022730.2		70424125.0	70424576.0	gain	39	HNSCC
18675	AC022730.2		70424125.0	70424576.0	loss	2	HNSCC
18676	AC022730.3		70471112.0	70480623.0	gain	39	HNSCC
18677	AC022730.3		70471112.0	70480623.0	loss	2	HNSCC
18678	AC022730.4		70471134.0	70485687.0	gain	39	HNSCC
18679	AC022730.4		70471134.0	70485687.0	loss	2	HNSCC
18680	RN7SL203P		70480192.0	70480487.0	gain	39	HNSCC
18681	RN7SL203P		70480192.0	70480487.0	loss	2	HNSCC
18682	AC022730.1		70506251.0	70506818.0	gain	39	HNSCC
18683	AC022730.1		70506251.0	70506818.0	loss	2	HNSCC
18684	AC120194.1		70525053.0	70535646.0	gain	39	HNSCC
18685	AC120194.1		70525053.0	70535646.0	loss	2	HNSCC
18686	TRAM1		70573218.0	70608416.0	gain	40	HNSCC
18687	TRAM1	ENSG00000067167.7	70573218.0	70608416.0	gain	40	HNSCC
18688	TRAM1	ENSG00000067167.3	70573218.0	70608416.0	gain	40	HNSCC
18689	TRAM1		70573218.0	70608416.0	loss	2	HNSCC
18690	TRAM1	ENSG00000067167.7	70573218.0	70608416.0	loss	2	HNSCC
18691	TRAM1	ENSG00000067167.3	70573218.0	70608416.0	loss	2	HNSCC
18692	LACTB2-AS1		70608577.0	70663279.0	gain	40	HNSCC
18693	LACTB2-AS1		70608577.0	70663279.0	loss	2	HNSCC
18694	LACTB2	ENSG00000147592.4	70635318.0	70669185.0	gain	40	HNSCC
18695	LACTB2		70635318.0	70669185.0	gain	40	HNSCC
18696	LACTB2	ENSG00000147592.8	70635318.0	70669185.0	gain	40	HNSCC
18697	LACTB2	ENSG00000147592.4	70635318.0	70669185.0	loss	2	HNSCC
18698	LACTB2		70635318.0	70669185.0	loss	2	HNSCC
18699	LACTB2	ENSG00000147592.8	70635318.0	70669185.0	loss	2	HNSCC
18700	RN7SL19P	ENSG00000243532.2	70654578.0	70654883.0	gain	40	HNSCC
18701	RN7SL19P		70654578.0	70654883.0	gain	40	HNSCC
18702	RN7SL19P	ENSG00000243532.2	70654578.0	70654883.0	loss	2	HNSCC
18703	RN7SL19P		70654578.0	70654883.0	loss	2	HNSCC
18704	XKR9	ENSG00000221947.7	70669339.0	70790371.0	gain	40	HNSCC
18705	XKR9	ENSG00000221947.3	70669339.0	70790371.0	gain	40	HNSCC
18706	XKR9		70669339.0	70790371.0	gain	40	HNSCC
18707	XKR9	ENSG00000221947.7	70669339.0	70790371.0	loss	2	HNSCC
18708	XKR9	ENSG00000221947.3	70669339.0	70790371.0	loss	2	HNSCC
18709	XKR9		70669339.0	70790371.0	loss	2	HNSCC
18710	AC015687.1		70669369.0	71228629.0	gain	40	HNSCC
18711	AC015687.1		70669369.0	71228629.0	loss	2	HNSCC
18712	AC022858.1		71155454.0	71204223.0	gain	40	HNSCC
18713	AC022858.1		71155454.0	71204223.0	loss	2	HNSCC
18714	EYA1		71197433.0	71592025.0	gain	39	HNSCC
18715	EYA1	ENSG00000104313.17	71197433.0	71592025.0	gain	39	HNSCC
18716	EYA1	ENSG00000104313.13	71197433.0	71592025.0	gain	39	HNSCC
18717	EYA1		71197433.0	71592025.0	loss	2	HNSCC
18718	EYA1	ENSG00000104313.17	71197433.0	71592025.0	loss	2	HNSCC
18719	EYA1	ENSG00000104313.13	71197433.0	71592025.0	loss	2	HNSCC
18720	TRAPPC2P2		71448811.0	71449219.0	gain	40	HNSCC
18721	TRAPPC2P2		71448811.0	71449219.0	loss	2	HNSCC
18722	AC009446.1		71675300.0	71702786.0	gain	39	HNSCC
18723	AC009446.1		71675300.0	71702786.0	loss	1	HNSCC
18724	AC104012.1		71815494.0	71815625.0	gain	39	HNSCC
18725	AC104012.1		71815494.0	71815625.0	loss	1	HNSCC
18726	MSC-AS1		71828167.0	72118393.0	gain	39	HNSCC
18727	MSC-AS1		71828167.0	72118393.0	loss	1	HNSCC
18728	MSC	ENSG00000178860.8	71841549.0	71844468.0	gain	39	HNSCC
18729	MSC		71841549.0	71844468.0	gain	39	HNSCC
18730	MSC	ENSG00000178860.8	71841549.0	71844468.0	loss	1	HNSCC
18731	MSC		71841549.0	71844468.0	loss	1	HNSCC
18732	RPS20P20		71895991.0	71896330.0	gain	39	HNSCC
18733	RPS20P20		71895991.0	71896330.0	loss	1	HNSCC
18734	TRPA1	ENSG00000104321.10	72019917.0	72075584.0	gain	38	HNSCC
18735	TRPA1	ENSG00000104321.6	72019917.0	72075584.0	gain	38	HNSCC
18736	TRPA1		72019917.0	72075584.0	gain	38	HNSCC
18737	TRPA1	ENSG00000104321.10	72019917.0	72075584.0	loss	1	HNSCC
18738	TRPA1	ENSG00000104321.6	72019917.0	72075584.0	loss	1	HNSCC
18739	TRPA1		72019917.0	72075584.0	loss	1	HNSCC
18740	AC078906.1		72196334.0	72202269.0	gain	38	HNSCC
18741	AC078906.1		72196334.0	72202269.0	loss	1	HNSCC
18742	AC022905.1		72202751.0	72251565.0	gain	38	HNSCC
18743	AC022905.1		72202751.0	72251565.0	loss	1	HNSCC
18744	RNA5SP271	ENSG00000252509.1	72357728.0	72357815.0	gain	38	HNSCC
18745	RNA5SP271		72357728.0	72357815.0	gain	38	HNSCC
18746	RNA5SP271	ENSG00000252509.1	72357728.0	72357815.0	loss	1	HNSCC
18747	RNA5SP271		72357728.0	72357815.0	loss	1	HNSCC
18748	AC124293.1		72429620.0	72430112.0	gain	38	HNSCC
18749	AC124293.1		72429620.0	72430112.0	loss	1	HNSCC
18750	AC011131.1		72462311.0	72470972.0	gain	38	HNSCC
18751	AC011131.1		72462311.0	72470972.0	loss	1	HNSCC
18752	KCNB2	ENSG00000182674.5	72537225.0	72938349.0	gain	38	HNSCC
18753	KCNB2		72537225.0	72938349.0	gain	38	HNSCC
18754	KCNB2	ENSG00000182674.5	72537225.0	72938349.0	loss	1	HNSCC
18755	KCNB2		72537225.0	72938349.0	loss	1	HNSCC
18756	HAUS1P3		72618722.0	72619383.0	gain	38	HNSCC
18757	HAUS1P3		72618722.0	72619383.0	loss	1	HNSCC
18758	AC013562.2		72660584.0	72661470.0	gain	38	HNSCC
18759	AC013562.2		72660584.0	72661470.0	loss	1	HNSCC
18760	AC013562.1		72732045.0	72751843.0	gain	38	HNSCC
18761	AC013562.1		72732045.0	72751843.0	loss	1	HNSCC
18762	AC090735.1		72874859.0	72881740.0	gain	38	HNSCC
18763	AC090735.1		72874859.0	72881740.0	loss	1	HNSCC
18764	AC022893.2		72947150.0	72950445.0	gain	38	HNSCC
18765	AC022893.2		72947150.0	72950445.0	loss	1	HNSCC
18766	TERF1	ENSG00000147601.13	73008864.0	73048123.0	gain	38	HNSCC
18767	TERF1		73008864.0	73048123.0	gain	38	HNSCC
18768	TERF1	ENSG00000147601.9	73008864.0	73048123.0	gain	38	HNSCC
18769	TERF1	ENSG00000147601.13	73008864.0	73048123.0	loss	1	HNSCC
18770	TERF1		73008864.0	73048123.0	loss	1	HNSCC
18771	TERF1	ENSG00000147601.9	73008864.0	73048123.0	loss	1	HNSCC
18772	RNU6-285P		73018945.0	73019044.0	gain	38	HNSCC
18773	RNU6-285P		73018945.0	73019044.0	loss	1	HNSCC
18774	AC022893.3		73042910.0	73043346.0	gain	38	HNSCC
18775	AC022893.3		73042910.0	73043346.0	loss	1	HNSCC
18776	AC022893.1		73052178.0	73063061.0	gain	38	HNSCC
18777	AC022893.1		73052178.0	73063061.0	loss	1	HNSCC
18778	SBSPON		73064543.0	73124088.0	gain	38	HNSCC
18779	SBSPON	ENSG00000164764.10	73064543.0	73124088.0	gain	38	HNSCC
18780	SBSPON		73064543.0	73124088.0	loss	1	HNSCC
18781	SBSPON	ENSG00000164764.10	73064543.0	73124088.0	loss	1	HNSCC
18782	AC100823.1		73083787.0	73085879.0	gain	38	HNSCC
18783	AC100823.1		73083787.0	73085879.0	loss	1	HNSCC
18784	AC100823.2		73215929.0	73216627.0	gain	38	HNSCC
18785	AC100823.2		73215929.0	73216627.0	loss	1	HNSCC
18786	C8orf89	ENSG00000274443.4	73241329.0	73259502.0	gain	38	HNSCC
18787	C8orf89		73241329.0	73259502.0	gain	38	HNSCC
18788	C8orf89	ENSG00000274443.4	73241329.0	73259502.0	loss	1	HNSCC
18789	C8orf89		73241329.0	73259502.0	loss	1	HNSCC
18790	PRXL2AP2		73277364.0	73278046.0	gain	38	HNSCC
18791	PRXL2AP2		73277364.0	73278046.0	loss	1	HNSCC
18792	RPL7	ENSG00000147604.13	73290242.0	73295789.0	gain	38	HNSCC
18793	RPL7		73290242.0	73295789.0	gain	38	HNSCC
18794	RPL7	ENSG00000147604.9	73290242.0	73295789.0	gain	38	HNSCC
18795	RPL7	ENSG00000147604.13	73290242.0	73295789.0	loss	1	HNSCC
18796	RPL7		73290242.0	73295789.0	loss	1	HNSCC
18797	RPL7	ENSG00000147604.9	73290242.0	73295789.0	loss	1	HNSCC
18798	RDH10	ENSG00000121039.5	73294602.0	73325281.0	gain	38	HNSCC
18799	RDH10	ENSG00000121039.9	73294602.0	73325281.0	gain	38	HNSCC
18800	RDH10		73294602.0	73325281.0	gain	38	HNSCC
18801	RDH10	ENSG00000121039.5	73294602.0	73325281.0	loss	1	HNSCC
18802	RDH10	ENSG00000121039.9	73294602.0	73325281.0	loss	1	HNSCC
18803	RDH10		73294602.0	73325281.0	loss	1	HNSCC
18804	RDH10-AS1		73297711.0	73356461.0	gain	39	HNSCC
18805	RDH10-AS1		73297711.0	73356461.0	loss	1	HNSCC
18806	AC111149.1		73326991.0	73370601.0	gain	39	HNSCC
18807	AC111149.1		73326991.0	73370601.0	loss	1	HNSCC
18808	AC111149.2		73358670.0	73364212.0	gain	39	HNSCC
18809	AC111149.2		73358670.0	73364212.0	loss	1	HNSCC
18810	STAU2-AS1		73420004.0	73441526.0	gain	39	HNSCC
18811	STAU2-AS1		73420004.0	73441526.0	loss	1	HNSCC
18812	STAU2		73420369.0	73747708.0	gain	40	HNSCC
18813	STAU2	ENSG00000040341.17	73420369.0	73747708.0	gain	40	HNSCC
18814	STAU2	ENSG00000040341.13	73420369.0	73747708.0	gain	40	HNSCC
18815	STAU2		73420369.0	73747708.0	loss	1	HNSCC
18816	STAU2	ENSG00000040341.17	73420369.0	73747708.0	loss	1	HNSCC
18817	STAU2	ENSG00000040341.13	73420369.0	73747708.0	loss	1	HNSCC
18818	AC018620.1		73511276.0	73511654.0	gain	40	HNSCC
18819	AC018620.1		73511276.0	73511654.0	loss	1	HNSCC
18820	AC100784.1		73590574.0	73590883.0	gain	40	HNSCC
18821	AC100784.1		73590574.0	73590883.0	loss	1	HNSCC
18822	VENTXP6		73651289.0	73651602.0	gain	40	HNSCC
18823	VENTXP6		73651289.0	73651602.0	loss	1	HNSCC
18824	AC027018.1		73670441.0	73732897.0	gain	40	HNSCC
18825	AC027018.1		73670441.0	73732897.0	loss	1	HNSCC
18826	AC022826.2		73688691.0	73878854.0	gain	40	HNSCC
18827	AC022826.2		73688691.0	73878854.0	loss	1	HNSCC
