Name	NCBI_ID	start_bp	end_bp	cnv_type	num_patients_with_cnv	cancer_type_total_patients	cancer
STMN2	11075	79611116.0	79666157.0	gain	35	110	lscc
STMN2	11075	79611116.0	79666157.0	loss	8	110	lscc
HEY1	23462	79764009.0	79767766.0	gain	35	110	lscc
HEY1	23462	79764009.0	79767766.0	loss	8	110	lscc
LINC01607	101927067	79768141.0	79802841.0	gain	35	110	lscc
LINC01607	101927067	79768141.0	79802841.0	loss	8	110	lscc
LOC101927040	101927040	79769371.0	79871736.0	gain	35	110	lscc
LOC101927040	101927040	79769371.0	79871736.0	loss	8	110	lscc
MRPS28	28957	79918716.0	80030258.0	gain	35	110	lscc
MRPS28	28957	79918716.0	80030258.0	loss	8	110	lscc
TPD52	7163	80031081.0	80171563.0	gain	35	110	lscc
TPD52	7163	80031081.0	80171563.0	loss	8	110	lscc
MIR5708	100847056	80241388.0	80241472.0	gain	35	110	lscc
MIR5708	100847056	80241388.0	80241472.0	loss	8	110	lscc
ZBTB10	65986	80485592.0	80526264.0	gain	35	110	lscc
ZBTB10	65986	80485592.0	80526264.0	loss	8	110	lscc
ZNF704	619279	80628450.0	80884418.0	gain	35	110	lscc
ZNF704	619279	80628450.0	80884418.0	loss	8	110	lscc
PAG1	55824	80967809.0	81112067.0	gain	35	110	lscc
PAG1	55824	80967809.0	81112067.0	loss	8	110	lscc
FABP5	2171	81280535.0	81284774.0	gain	35	110	lscc
FABP5	2171	81280535.0	81284774.0	loss	8	110	lscc
PMP2	5375	81440325.0	81447438.0	gain	35	110	lscc
PMP2	5375	81440325.0	81447438.0	loss	8	110	lscc
FABP9	646480	81458252.0	81461578.0	gain	35	110	lscc
FABP9	646480	81458252.0	81461578.0	loss	8	110	lscc
FABP4	2167	81478418.0	81483232.0	gain	35	110	lscc
FABP4	2167	81478418.0	81483232.0	loss	8	110	lscc
FABP12	646486	81524980.0	81590138.0	gain	35	110	lscc
FABP12	646486	81524980.0	81590138.0	loss	8	110	lscc
IMPA1	3612	81656913.0	81686324.0	gain	35	110	lscc
IMPA1	3612	81656913.0	81686324.0	loss	8	110	lscc
SLC10A5	347051	81693630.0	81695057.0	gain	35	110	lscc
SLC10A5	347051	81693630.0	81695057.0	loss	8	110	lscc
ZFAND1	79752	81701330.0	81721303.0	gain	36	110	lscc
ZFAND1	79752	81701330.0	81721303.0	loss	8	110	lscc
CHMP4C	92421	81732447.0	81759514.0	gain	36	110	lscc
CHMP4C	92421	81732447.0	81759514.0	loss	8	110	lscc
SNX16	64089	81799582.0	81842184.0	gain	36	110	lscc
SNX16	64089	81799582.0	81842184.0	loss	8	110	lscc
LOC101927141	101927141	82912103.0	82961923.0	gain	36	110	lscc
LOC101927141	101927141	82912103.0	82961923.0	loss	8	110	lscc
LINC01419	103352670	83403757.0	83408899.0	gain	36	110	lscc
LINC01419	103352670	83403757.0	83408899.0	loss	8	110	lscc
RALYL	138046	84182786.0	84921843.0	gain	36	110	lscc
RALYL	138046	84182786.0	84921843.0	loss	9	110	lscc
LRRCC1	85444	85107237.0	85146079.0	gain	37	110	lscc
LRRCC1	85444	85107237.0	85146079.0	loss	8	110	lscc
E2F5-DT	102723322	85172076.0	85177040.0	gain	37	110	lscc
E2F5-DT	102723322	85172076.0	85177040.0	loss	8	110	lscc
E2F5	1875	85177153.0	85214517.0	gain	37	110	lscc
E2F5	1875	85177153.0	85214517.0	loss	8	110	lscc
RBIS	401466	85214047.0	85220373.0	gain	37	110	lscc
RBIS	401466	85214047.0	85220373.0	loss	8	110	lscc
CA13	377677	85245457.0	85284072.0	gain	37	110	lscc
CA13	377677	85245457.0	85284072.0	loss	8	110	lscc
CA1	759	85327607.0	85378112.0	gain	37	110	lscc
CA1	759	85327607.0	85378112.0	loss	8	110	lscc
CA3	761	85438858.0	85449039.0	gain	37	110	lscc
CA3	761	85438858.0	85449039.0	loss	8	110	lscc
CA3-AS1	100996348	85441805.0	85464914.0	gain	37	110	lscc
CA3-AS1	100996348	85441805.0	85464914.0	loss	8	110	lscc
CA2	760	85464006.0	85481492.0	gain	37	110	lscc
CA2	760	85464006.0	85481492.0	loss	8	110	lscc
REXO1L2P	100288527	85775015.0	85776092.0	gain	39	110	lscc
REXO1L2P	100288527	85775015.0	85776092.0	loss	8	110	lscc
PSKH2	85481	86047108.0	86069986.0	gain	38	110	lscc
PSKH2	85481	86047108.0	86069986.0	loss	8	110	lscc
ATP6V0D2	245972	86098909.0	86154224.0	gain	38	110	lscc
ATP6V0D2	245972	86098909.0	86154224.0	loss	8	110	lscc
SLC7A13	157724	86214062.0	86230380.0	gain	38	110	lscc
SLC7A13	157724	86214062.0	86230380.0	loss	8	110	lscc
WWP1	11059	86342546.0	86468502.0	gain	38	110	lscc
WWP1	11059	86342546.0	86468502.0	loss	8	110	lscc
RMDN1	51115	86468265.0	86514356.0	gain	38	110	lscc
RMDN1	51115	86468265.0	86514356.0	loss	8	110	lscc
CPNE3	8895	86514434.0	86561497.0	gain	38	110	lscc
CPNE3	8895	86514434.0	86561497.0	loss	8	110	lscc
CNGB3	54714	86574178.0	86743633.0	gain	38	110	lscc
CNGB3	54714	86574178.0	86743633.0	loss	8	110	lscc
CNBD1	168975	86866414.0	87428651.0	gain	38	110	lscc
CNBD1	168975	86866414.0	87428651.0	loss	8	110	lscc
DCAF4L2	138009	87870746.0	87874014.0	gain	38	110	lscc
DCAF4L2	138009	87870746.0	87874014.0	loss	8	110	lscc
MMP16	4325	88032010.0	88327482.0	gain	38	110	lscc
MMP16	4325	88032010.0	88327482.0	loss	8	110	lscc
RIPK2-DT	101929709	89717398.0	89757710.0	gain	38	110	lscc
RIPK2-DT	101929709	89717398.0	89757710.0	loss	8	110	lscc
RIPK2	8767	89757815.0	89791063.0	gain	39	110	lscc
RIPK2	8767	89757815.0	89791063.0	loss	7	110	lscc
OSGIN2	734	89901867.0	89927887.0	gain	39	110	lscc
OSGIN2	734	89901867.0	89927887.0	loss	7	110	lscc
NBN	4683	89933330.0	89984666.0	gain	39	110	lscc
NBN	4683	89933330.0	89984666.0	loss	7	110	lscc
DECR1	1666	90001476.0	90053632.0	gain	43	110	lscc
DECR1	1666	90001476.0	90053632.0	loss	10	110	lscc
CALB1	793	90058607.0	90082878.0	gain	45	110	lscc
CALB1	793	90058607.0	90082878.0	loss	6	110	lscc
LINC00534	100874052	90221487.0	90387958.0	gain	45	110	lscc
LINC00534	100874052	90221487.0	90387958.0	loss	6	110	lscc
LINC01030	101937451	90592774.0	90606062.0	gain	45	110	lscc
LINC01030	101937451	90592774.0	90606062.0	loss	6	110	lscc
TMEM64	169200	90621994.0	90646082.0	gain	45	110	lscc
TMEM64	169200	90621994.0	90646082.0	loss	6	110	lscc
NECAB1	64168	90791774.0	90959392.0	gain	45	110	lscc
NECAB1	64168	90791774.0	90959392.0	loss	6	110	lscc
C8orf88	100127983	90958470.0	90985392.0	gain	45	110	lscc
C8orf88	100127983	90958470.0	90985392.0	loss	6	110	lscc
PIP4P2	55529	90993801.0	91040858.0	gain	45	110	lscc
PIP4P2	55529	90993801.0	91040858.0	loss	6	110	lscc
OTUD6B-AS1	100506365	91059905.0	91070188.0	gain	45	110	lscc
OTUD6B-AS1	100506365	91059905.0	91070188.0	loss	6	110	lscc
OTUD6B	51633	91070343.0	91087092.0	gain	45	110	lscc
OTUD6B	51633	91070343.0	91087092.0	loss	6	110	lscc
LRRC69	100130742	91102618.0	91219256.0	gain	45	110	lscc
LRRC69	100130742	91102618.0	91219256.0	loss	6	110	lscc
MIR4661	100616245	91205484.0	91205558.0	gain	45	110	lscc
MIR4661	100616245	91205484.0	91205558.0	loss	6	110	lscc
SLC26A7	115111	91209495.0	91398154.0	gain	45	110	lscc
SLC26A7	115111	91209495.0	91398154.0	loss	6	110	lscc
RUNX1T1	862	91954966.0	92103384.0	gain	45	110	lscc
RUNX1T1	862	91954966.0	92103384.0	loss	7	110	lscc
LOC102724710	102724710	92565442.0	92655493.0	gain	45	110	lscc
LOC102724710	102724710	92565442.0	92655493.0	loss	7	110	lscc
FLJ46284	441369	92712961.0	92786059.0	gain	45	110	lscc
FLJ46284	441369	92712961.0	92786059.0	loss	7	110	lscc
TRIQK	286144	92883533.0	93017664.0	gain	45	110	lscc
TRIQK	286144	92883533.0	93017664.0	loss	7	110	lscc
MIR8084	102467005	93029750.0	93029838.0	gain	45	110	lscc
MIR8084	102467005	93029750.0	93029838.0	loss	7	110	lscc
LINC02906	389676	93134094.0	93166849.0	gain	45	110	lscc
LINC02906	389676	93134094.0	93166849.0	loss	7	110	lscc
CIBAR1-DT	642924	93346466.0	93700432.0	gain	45	110	lscc
CIBAR1-DT	642924	93346466.0	93700432.0	loss	7	110	lscc
CIBAR1	137392	93700549.0	93731526.0	gain	45	110	lscc
CIBAR1	137392	93700549.0	93731526.0	loss	7	110	lscc
RBM12B	389677	93728154.0	93741008.0	gain	45	110	lscc
RBM12B	389677	93728154.0	93741008.0	loss	5	110	lscc
RBM12B-AS1	55472	93740110.0	93740818.0	gain	45	110	lscc
RBM12B-AS1	55472	93740110.0	93740818.0	loss	5	110	lscc
TMEM67	91147	93754843.0	93832652.0	gain	45	110	lscc
TMEM67	91147	93754843.0	93832652.0	loss	5	110	lscc
MIR378D2	100616169	93916021.0	93916118.0	gain	45	110	lscc
MIR378D2	100616169	93916021.0	93916118.0	loss	5	110	lscc
PDP1	54704	93916922.0	93926067.0	gain	45	110	lscc
PDP1	54704	93916922.0	93926067.0	loss	5	110	lscc
CDH17	1015	94127161.0	94217277.0	gain	45	110	lscc
CDH17	1015	94127161.0	94217277.0	loss	5	110	lscc
GEM	2669	94249252.0	94262318.0	gain	45	110	lscc
GEM	2669	94249252.0	94262318.0	loss	5	110	lscc
RAD54B	25788	94371959.0	94475114.0	gain	45	110	lscc
RAD54B	25788	94371959.0	94475114.0	loss	5	110	lscc
FSBP	100861412	94427715.0	94436943.0	gain	45	110	lscc
FSBP	100861412	94427715.0	94436943.0	loss	5	110	lscc
VIRMA	25962	94487688.0	94553468.0	gain	45	110	lscc
VIRMA	25962	94487688.0	94553468.0	loss	6	110	lscc
LINC02894	100288748	94637284.0	94639466.0	gain	45	110	lscc
LINC02894	100288748	94637284.0	94639466.0	loss	6	110	lscc
ESRP1	54845	94641173.0	94707465.0	gain	45	110	lscc
ESRP1	54845	94641173.0	94707465.0	loss	6	110	lscc
DPY19L4	286148	94719899.0	94793835.0	gain	45	110	lscc
DPY19L4	286148	94719899.0	94793835.0	loss	5	110	lscc
INTS8	55656	94823286.0	94881745.0	gain	45	110	lscc
INTS8	55656	94823286.0	94881745.0	loss	5	110	lscc
CCNE2	9134	94880223.0	94896692.0	gain	45	110	lscc
CCNE2	9134	94880223.0	94896692.0	loss	5	110	lscc
NDUFAF6	137682	94895798.0	95118495.0	gain	45	110	lscc
NDUFAF6	137682	94895798.0	95118495.0	loss	5	110	lscc
TP53INP1	94241	94925971.0	94949377.0	gain	45	110	lscc
TP53INP1	94241	94925971.0	94949377.0	loss	5	110	lscc
MIR3150BHG	105375650	95066807.0	95073181.0	gain	45	110	lscc
MIR3150BHG	105375650	95066807.0	95073181.0	loss	5	110	lscc
MIR3150B	100500907	95072910.0	95072995.0	gain	45	110	lscc
MIR3150B	100500907	95072910.0	95072995.0	loss	5	110	lscc
MIR3150A	100422964	95072913.0	95072992.0	gain	45	110	lscc
MIR3150A	100422964	95072913.0	95072992.0	loss	5	110	lscc
PLEKHF2	79666	95133784.0	95156684.0	gain	45	110	lscc
PLEKHF2	79666	95133784.0	95156684.0	loss	5	110	lscc
LINC01298	619344	95207006.0	95216373.0	gain	45	110	lscc
LINC01298	619344	95207006.0	95216373.0	loss	5	110	lscc
CFAP418	157657	95244912.0	95269200.0	gain	45	110	lscc
CFAP418	157657	95244912.0	95269200.0	loss	5	110	lscc
CFAP418-AS1	100616530	95268835.0	95810142.0	gain	45	110	lscc
CFAP418-AS1	100616530	95268835.0	95810142.0	loss	5	110	lscc
SRSF3P2	100500773	95946983.0	95948347.0	gain	45	110	lscc
SRSF3P2	100500773	95946983.0	95948347.0	loss	5	110	lscc
GDF6	392255	96142332.0	96160805.0	gain	45	110	lscc
GDF6	392255	96142332.0	96160805.0	loss	5	110	lscc
UQCRB	7381	96222946.0	96235544.0	gain	45	110	lscc
UQCRB	7381	96222946.0	96235544.0	loss	5	110	lscc
MTERF3	51001	96239397.0	96261612.0	gain	45	110	lscc
MTERF3	51001	96239397.0	96261612.0	loss	5	110	lscc
PTDSS1	9791	96261901.0	96336994.0	gain	45	110	lscc
PTDSS1	9791	96261901.0	96336994.0	loss	5	110	lscc
LOC102724804	102724804	96371925.0	96387437.0	gain	45	110	lscc
LOC102724804	102724804	96371925.0	96387437.0	loss	5	110	lscc
SDC2	6383	96493812.0	96611789.0	gain	46	110	lscc
SDC2	6383	96493812.0	96611789.0	loss	4	110	lscc
CPQ	10404	96645241.0	97143500.0	gain	46	110	lscc
CPQ	10404	96645241.0	97143500.0	loss	4	110	lscc
LOC101927066	101927066	96951863.0	97446496.0	gain	46	110	lscc
LOC101927066	101927066	96951863.0	97446496.0	loss	4	110	lscc
TSPYL5	85453	97273487.0	97277927.0	gain	46	110	lscc
TSPYL5	85453	97273487.0	97277927.0	loss	4	110	lscc
MTDH	92140	97644183.0	97730259.0	gain	46	110	lscc
MTDH	92140	97644183.0	97730259.0	loss	4	110	lscc
LAPTM4B	55353	97775787.0	97853012.0	gain	46	110	lscc
LAPTM4B	55353	97775787.0	97853012.0	loss	4	110	lscc
MATN2	4147	97869063.0	98036723.0	gain	46	110	lscc
MATN2	4147	97869063.0	98036723.0	loss	4	110	lscc
RPL30	6156	98041720.0	98045544.0	gain	46	110	lscc
RPL30	6156	98041720.0	98045544.0	loss	4	110	lscc
SNORA72	26775	98042085.0	98042216.0	gain	46	110	lscc
SNORA72	26775	98042085.0	98042216.0	loss	4	110	lscc
ERICH5	203111	98064567.0	98093608.0	gain	46	110	lscc
ERICH5	203111	98064567.0	98093608.0	loss	4	110	lscc
RIDA	10247	98102343.0	98117170.0	gain	46	110	lscc
RIDA	10247	98102343.0	98117170.0	loss	4	110	lscc
POP1	10940	98117292.0	98159834.0	gain	46	110	lscc
POP1	10940	98117292.0	98159834.0	loss	4	110	lscc
NIPAL2	79815	98189825.0	98294234.0	gain	46	110	lscc
NIPAL2	79815	98189825.0	98294234.0	loss	4	110	lscc
STK3	6788	98343974.0	98942609.0	gain	46	110	lscc
STK3	6788	98343974.0	98942609.0	loss	4	110	lscc
KCNS2	3788	98426957.0	98432852.0	gain	46	110	lscc
KCNS2	3788	98426957.0	98432852.0	loss	4	110	lscc
OSR2	116039	98944441.0	98952099.0	gain	46	110	lscc
OSR2	116039	98944441.0	98952099.0	loss	4	110	lscc
VPS13B	157680	99013273.0	99877579.0	gain	46	110	lscc
VPS13B	157680	99013273.0	99877579.0	loss	4	110	lscc
MIR599	693184	99536635.0	99536729.0	gain	46	110	lscc
MIR599	693184	99536635.0	99536729.0	loss	4	110	lscc
MIR875	100126309	99536785.0	99536860.0	gain	46	110	lscc
MIR875	100126309	99536785.0	99536860.0	loss	4	110	lscc
COX6C	1345	99877864.0	99893706.0	gain	47	110	lscc
COX6C	1345	99877864.0	99893706.0	loss	4	110	lscc
RGS22	26166	99960935.0	100106048.0	gain	49	110	lscc
RGS22	26166	99960935.0	100106048.0	loss	4	110	lscc
MIR1273A	100302165	100023981.0	100024083.0	gain	49	110	lscc
MIR1273A	100302165	100023981.0	100024083.0	loss	4	110	lscc
FBXO43	286151	100133350.0	100150568.0	gain	49	110	lscc
FBXO43	286151	100133350.0	100150568.0	loss	4	110	lscc
POLR2K	5440	100150635.0	100154002.0	gain	49	110	lscc
POLR2K	5440	100150635.0	100154002.0	loss	4	110	lscc
SPAG1	6674	100158037.0	100241903.0	gain	49	110	lscc
SPAG1	6674	100158037.0	100241903.0	loss	4	110	lscc
RNF19A	25897	100257066.0	100336203.0	gain	50	110	lscc
RNF19A	25897	100257066.0	100336203.0	loss	3	110	lscc
MIR4471	100616451	100382762.0	100382844.0	gain	50	110	lscc
MIR4471	100616451	100382762.0	100382844.0	loss	3	110	lscc
ANKRD46	157567	100509751.0	100559758.0	gain	50	110	lscc
ANKRD46	157567	100509751.0	100559758.0	loss	3	110	lscc
SNX31	169166	100572873.0	100663584.0	gain	50	110	lscc
SNX31	169166	100572873.0	100663584.0	loss	3	110	lscc
PABPC1	26986	100702915.0	100722087.0	gain	51	110	lscc
PABPC1	26986	100702915.0	100722087.0	loss	3	110	lscc
MIR7705	102466854	100702967.0	100703023.0	gain	50	110	lscc
MIR7705	102466854	100702967.0	100703023.0	loss	3	110	lscc
YWHAZ	7534	100916522.0	100953381.0	gain	51	110	lscc
YWHAZ	7534	100916522.0	100953381.0	loss	3	110	lscc
FLJ42969	441374	101052053.0	101076250.0	gain	51	110	lscc
FLJ42969	441374	101052053.0	101076250.0	loss	3	110	lscc
ZNF706	51123	101197051.0	101206221.0	gain	51	110	lscc
ZNF706	51123	101197051.0	101206221.0	loss	3	110	lscc
NACA4P	83955	101368892.0	101369594.0	gain	51	110	lscc
NACA4P	83955	101368892.0	101369594.0	loss	3	110	lscc
GRHL2	79977	101492438.0	101681199.0	gain	51	110	lscc
GRHL2	79977	101492438.0	101681199.0	loss	3	110	lscc
NCALD	83988	101686541.0	102124906.0	gain	51	110	lscc
NCALD	83988	101686541.0	102124906.0	loss	3	110	lscc
LOC104054148	104054148	101984431.0	101994849.0	gain	51	110	lscc
LOC104054148	104054148	101984431.0	101994849.0	loss	3	110	lscc
MIR5680	100847001	102125431.0	102125514.0	gain	51	110	lscc
MIR5680	100847001	102125431.0	102125514.0	loss	3	110	lscc
RRM2B	50484	102204500.0	102238960.0	gain	51	110	lscc
RRM2B	50484	102204500.0	102238960.0	loss	3	110	lscc
UBR5-DT	101927221	102239450.0	102252173.0	gain	51	110	lscc
UBR5-DT	101927221	102239450.0	102252173.0	loss	3	110	lscc
UBR5	51366	102252272.0	102412699.0	gain	51	110	lscc
UBR5	51366	102252272.0	102412699.0	loss	4	110	lscc
ODF1	4956	102551588.0	102561017.0	gain	51	110	lscc
ODF1	4956	102551588.0	102561017.0	loss	3	110	lscc
KLF10	7071	102648783.0	102655724.0	gain	51	110	lscc
KLF10	7071	102648783.0	102655724.0	loss	3	110	lscc
AZIN1	51582	102826301.0	102864199.0	gain	51	110	lscc
AZIN1	51582	102826301.0	102864199.0	loss	3	110	lscc
MAILR	100506753	102864270.0	102977875.0	gain	51	110	lscc
MAILR	100506753	102864270.0	102977875.0	loss	3	110	lscc
ATP6V1C1	528	103021082.0	103073050.0	gain	51	110	lscc
ATP6V1C1	528	103021082.0	103073050.0	loss	3	110	lscc
BAALC-AS2	157556	103132962.0	103141341.0	gain	51	110	lscc
BAALC-AS2	157556	103132962.0	103141341.0	loss	3	110	lscc
BAALC	79870	103140724.0	103230304.0	gain	51	110	lscc
BAALC	79870	103140724.0	103230304.0	loss	3	110	lscc
MIR3151	100422992	103154613.0	103154688.0	gain	51	110	lscc
MIR3151	100422992	103154613.0	103154688.0	loss	3	110	lscc
BAALC-AS1	100499183	103156989.0	103172139.0	gain	51	110	lscc
BAALC-AS1	100499183	103156989.0	103172139.0	loss	3	110	lscc
FZD6	8323	103298493.0	103332865.0	gain	51	110	lscc
FZD6	8323	103298493.0	103332865.0	loss	3	110	lscc
CTHRC1	115908	103371537.0	103382988.0	gain	51	110	lscc
CTHRC1	115908	103371537.0	103382988.0	loss	3	110	lscc
SLC25A32	81034	103398637.0	103415106.0	gain	51	110	lscc
SLC25A32	81034	103398637.0	103415106.0	loss	3	110	lscc
DCAF13	25879	103415385.0	103443452.0	gain	51	110	lscc
DCAF13	25879	103415385.0	103443452.0	loss	3	110	lscc
RIMS2	9699	103500609.0	104256093.0	gain	52	110	lscc
RIMS2	9699	103500609.0	104256093.0	loss	3	110	lscc
DCSTAMP	81501	104339795.0	104356688.0	gain	52	110	lscc
DCSTAMP	81501	104339795.0	104356688.0	loss	3	110	lscc
DPYS	1807	104379430.0	104467054.0	gain	52	110	lscc
DPYS	1807	104379430.0	104467054.0	loss	3	110	lscc
MIR548A3	693127	104484368.0	104484464.0	gain	52	110	lscc
MIR548A3	693127	104484368.0	104484464.0	loss	3	110	lscc
LRP12	29967	104489235.0	104589257.0	gain	52	110	lscc
LRP12	29967	104489235.0	104589257.0	loss	3	110	lscc
ZFPM2	23414	105318437.0	105804538.0	gain	52	110	lscc
ZFPM2	23414	105318437.0	105804538.0	loss	3	110	lscc
ZFPM2-AS1	102723356	105780409.0	106060502.0	gain	52	110	lscc
ZFPM2-AS1	102723356	105780409.0	106060502.0	loss	3	110	lscc
OXR1	55074	106270177.0	106752693.0	gain	52	110	lscc
OXR1	55074	106270177.0	106752693.0	loss	3	110	lscc
ABRA	137735	106759482.0	106770243.0	gain	52	110	lscc
ABRA	137735	106759482.0	106770243.0	loss	3	110	lscc
ANGPT1	284	107249481.0	107497917.0	gain	52	110	lscc
ANGPT1	284	107249481.0	107497917.0	loss	3	110	lscc
RSPO2	340419	107899315.0	108083619.0	gain	52	110	lscc
RSPO2	340419	107899315.0	108083619.0	loss	3	110	lscc
EIF3E	3646	108201215.0	108248716.0	gain	52	110	lscc
EIF3E	3646	108201215.0	108248716.0	loss	3	110	lscc
EMC2	9694	108443623.0	108489195.0	gain	52	110	lscc
EMC2	9694	108443623.0	108489195.0	loss	3	110	lscc
TMEM74	157753	108606849.0	108787593.0	gain	52	110	lscc
TMEM74	157753	108606849.0	108787593.0	loss	3	110	lscc
TRHR	7201	109086584.0	109121564.0	gain	52	110	lscc
TRHR	7201	109086584.0	109121564.0	loss	3	110	lscc
NUDCD1	84955	109240918.0	109334086.0	gain	54	110	lscc
NUDCD1	84955	109240918.0	109334086.0	loss	4	110	lscc
ENY2	56943	109334346.0	109345953.0	gain	54	110	lscc
ENY2	56943	109334346.0	109345953.0	loss	3	110	lscc
PKHD1L1	93035	109362460.0	109537206.0	gain	54	110	lscc
PKHD1L1	93035	109362460.0	109537206.0	loss	4	110	lscc
EBAG9	9166	109539701.0	109565995.0	gain	54	110	lscc
EBAG9	9166	109539701.0	109565995.0	loss	4	110	lscc
SYBU	55638	109573977.0	109691599.0	gain	54	110	lscc
SYBU	55638	109573977.0	109691599.0	loss	4	110	lscc
SYBU-AS1	100132813	109644128.0	109650727.0	gain	53	110	lscc
SYBU-AS1	100132813	109644128.0	109650727.0	loss	4	110	lscc
KCNV1	27012	109963635.0	109975770.0	gain	53	110	lscc
KCNV1	27012	109963635.0	109975770.0	loss	4	110	lscc
LINC01608	101927459	110937689.0	111027432.0	gain	53	110	lscc
LINC01608	101927459	110937689.0	111027432.0	loss	4	110	lscc
LINC01609	101927487	111098960.0	111236202.0	gain	53	110	lscc
LINC01609	101927487	111098960.0	111236202.0	loss	4	110	lscc
CSMD3	114788	112222927.0	113436938.0	gain	53	110	lscc
CSMD3	114788	112222927.0	113436938.0	loss	4	110	lscc
MIR2053	100302225	112643492.0	112643582.0	gain	52	110	lscc
MIR2053	100302225	112643492.0	112643582.0	loss	5	110	lscc
TRPS1	7227	115408495.0	115668974.0	gain	57	110	lscc
TRPS1	7227	115408495.0	115668974.0	loss	4	110	lscc
LINC00536	100859921	115950510.0	116325058.0	gain	57	110	lscc
LINC00536	100859921	115950510.0	116325058.0	loss	4	110	lscc
EIF3H	8667	116642129.0	116766373.0	gain	59	110	lscc
EIF3H	8667	116642129.0	116766373.0	loss	4	110	lscc
LOC105375713	105375713	116652099.0	116654624.0	gain	58	110	lscc
LOC105375713	105375713	116652099.0	116654624.0	loss	4	110	lscc
UTP23	84294	116766523.0	116774683.0	gain	59	110	lscc
UTP23	84294	116766523.0	116774683.0	loss	4	110	lscc
RAD21	5885	116845933.0	116874775.0	gain	59	110	lscc
RAD21	5885	116845933.0	116874775.0	loss	4	110	lscc
RAD21-AS1	644660	116874423.0	116876867.0	gain	59	110	lscc
RAD21-AS1	644660	116874423.0	116876867.0	loss	4	110	lscc
MIR3610	100500914	116874727.0	116874799.0	gain	59	110	lscc
MIR3610	100500914	116874727.0	116874799.0	loss	4	110	lscc
AARD	441376	116938206.0	116944486.0	gain	59	110	lscc
AARD	441376	116938206.0	116944486.0	loss	4	110	lscc
SLC30A8	169026	116950216.0	117176713.0	gain	59	110	lscc
SLC30A8	169026	116950216.0	117176713.0	loss	4	110	lscc
MED30	90390	117520712.0	117540261.0	gain	60	110	lscc
MED30	90390	117520712.0	117540261.0	loss	3	110	lscc
EXT1	2131	117794489.0	118111825.0	gain	60	110	lscc
EXT1	2131	117794489.0	118111825.0	loss	3	110	lscc
SAMD12	401474	118131824.0	118621962.0	gain	60	110	lscc
SAMD12	401474	118131824.0	118621962.0	loss	3	110	lscc
SAMD12-AS1	552860	118621000.0	118726066.0	gain	60	110	lscc
SAMD12-AS1	552860	118621000.0	118726066.0	loss	3	110	lscc
TNFRSF11B	4982	118923556.0	118951884.0	gain	61	110	lscc
TNFRSF11B	4982	118923556.0	118951884.0	loss	3	110	lscc
COLEC10	10584	118952262.0	119108454.0	gain	61	110	lscc
COLEC10	10584	118952262.0	119108454.0	loss	2	110	lscc
LOC101927513	101927513	119062941.0	119068781.0	gain	61	110	lscc
LOC101927513	101927513	119062941.0	119068781.0	loss	2	110	lscc
MAL2	114569	119208362.0	119245672.0	gain	61	110	lscc
MAL2	114569	119208362.0	119245672.0	loss	2	110	lscc
MIR548AZ	102466162	119325170.0	119325264.0	gain	61	110	lscc
MIR548AZ	102466162	119325170.0	119325264.0	loss	2	110	lscc
CCN3	4856	119416445.0	119424433.0	gain	61	110	lscc
CCN3	4856	119416445.0	119424433.0	loss	2	110	lscc
ENPP2	5168	119557085.0	119673389.0	gain	61	110	lscc
ENPP2	5168	119557085.0	119673389.0	loss	2	110	lscc
TAF2	6873	119730773.0	119832840.0	gain	61	110	lscc
TAF2	6873	119730773.0	119832840.0	loss	2	110	lscc
DSCC1	79075	119833975.0	119855893.0	gain	61	110	lscc
DSCC1	79075	119833975.0	119855893.0	loss	2	110	lscc
DEPTOR	64798	119873721.0	120050917.0	gain	61	110	lscc
DEPTOR	64798	119873721.0	120050917.0	loss	2	110	lscc
COL14A1	7373	120123756.0	120373572.0	gain	61	110	lscc
COL14A1	7373	120123756.0	120373572.0	loss	2	110	lscc
MRPL13	28998	120395436.0	120445149.0	gain	59	110	lscc
MRPL13	28998	120395436.0	120445149.0	loss	3	110	lscc
MTBP	27085	120445418.0	120523635.0	gain	59	110	lscc
MTBP	27085	120445418.0	120523635.0	loss	3	110	lscc
SNTB1	6641	120535755.0	120812045.0	gain	61	110	lscc
SNTB1	6641	120535755.0	120812045.0	loss	3	110	lscc
LOC101927543	101927543	120761252.0	120776831.0	gain	61	110	lscc
LOC101927543	101927543	120761252.0	120776831.0	loss	3	110	lscc
