Database_ID	start_bp	end_bp	cnv_type	num_patients_with_cnv	cancer_type_total_patients	cancer
ENSG00000173535	23102921	23117445	gain	4	110	hnscc
ENSG00000173535	23102921	23117445	loss	30	110	hnscc
ENSG00000173530	23135588	23164027	gain	4	110	hnscc
ENSG00000173530	23135588	23164027	loss	30	110	hnscc
ENSG00000104689	23190452	23225102	gain	4	110	hnscc
ENSG00000104689	23190452	23225102	loss	30	110	hnscc
ENSG00000147457	23243637	23262000	gain	4	110	hnscc
ENSG00000147457	23243637	23262000	loss	30	110	hnscc
ENSG00000104679	23270120	23296279	gain	4	110	hnscc
ENSG00000104679	23270120	23296279	loss	30	110	hnscc
ENSG00000134013	23296897	23425328	gain	5	110	hnscc
ENSG00000134013	23296897	23425328	loss	30	110	hnscc
ENSG00000197217	23385783	23457695	gain	5	110	hnscc
ENSG00000197217	23385783	23457695	loss	30	110	hnscc
ENSG00000147454	23528956	23575463	gain	5	110	hnscc
ENSG00000147454	23528956	23575463	loss	30	110	hnscc
ENSG00000167034	23678697	23682938	gain	5	110	hnscc
ENSG00000167034	23678697	23682938	loss	30	110	hnscc
ENSG00000180053	23701740	23706756	gain	5	110	hnscc
ENSG00000180053	23701740	23706756	loss	30	110	hnscc
ENSG00000159167	23841929	23854806	gain	5	110	hnscc
ENSG00000159167	23841929	23854806	loss	30	110	hnscc
ENSG00000042980	24294069	24359014	gain	5	110	hnscc
ENSG00000042980	24294069	24359014	loss	31	110	hnscc
ENSG00000134028	24384285	24406013	gain	5	110	hnscc
ENSG00000134028	24384285	24406013	loss	31	110	hnscc
ENSG00000069206	24440930	24526970	gain	5	110	hnscc
ENSG00000069206	24440930	24526970	loss	31	110	hnscc
ENSG00000104722	24913758	24919098	gain	5	110	hnscc
ENSG00000104722	24913758	24919098	loss	30	110	hnscc
ENSG00000277586	24950955	24956721	gain	5	110	hnscc
ENSG00000277586	24950955	24956721	loss	30	110	hnscc
ENSG00000147459	25184689	25418082	gain	5	110	hnscc
ENSG00000147459	25184689	25418082	loss	30	110	hnscc
ENSG00000147437	25419258	25424654	gain	5	110	hnscc
ENSG00000147437	25419258	25424654	loss	30	110	hnscc
ENSG00000104756	25427847	25458476	gain	5	110	hnscc
ENSG00000104756	25427847	25458476	loss	30	110	hnscc
ENSG00000184661	25459199	25507911	gain	5	110	hnscc
ENSG00000184661	25459199	25507911	loss	30	110	hnscc
ENSG00000221818	25841725	26045413	gain	5	110	hnscc
ENSG00000221818	25841725	26045413	loss	30	110	hnscc
ENSG00000221914	26291508	26372680	gain	5	110	hnscc
ENSG00000221914	26291508	26372680	loss	30	110	hnscc
ENSG00000104765	26383054	26505636	gain	5	110	hnscc
ENSG00000104765	26383054	26505636	loss	29	110	hnscc
ENSG00000240694	26504701	26514092	gain	5	110	hnscc
ENSG00000240694	26504701	26514092	loss	29	110	hnscc
ENSG00000092964	26514031	26658178	gain	5	110	hnscc
ENSG00000092964	26514031	26658178	loss	29	110	hnscc
ENSG00000120907	26748150	26867278	gain	5	110	hnscc
ENSG00000120907	26748150	26867278	loss	29	110	hnscc
ENSG00000015592	27235308	27258420	gain	5	110	hnscc
ENSG00000015592	27235308	27258420	loss	29	110	hnscc
ENSG00000104228	27284886	27311272	gain	5	110	hnscc
ENSG00000104228	27284886	27311272	loss	29	110	hnscc
ENSG00000120899	27311482	27459391	gain	5	110	hnscc
ENSG00000120899	27311482	27459391	loss	29	110	hnscc
ENSG00000120903	27459756	27479883	gain	6	110	hnscc
ENSG00000120903	27459756	27479883	loss	29	110	hnscc
ENSG00000120915	27490781	27545564	gain	6	110	hnscc
ENSG00000120915	27490781	27545564	loss	29	110	hnscc
ENSG00000120885	27596917	27614700	gain	6	110	hnscc
ENSG00000120885	27596917	27614700	loss	29	110	hnscc
ENSG00000168077	27633868	27676776	gain	6	110	hnscc
ENSG00000168077	27633868	27676776	loss	29	110	hnscc
ENSG00000147419	27733316	27772653	gain	6	110	hnscc
ENSG00000147419	27733316	27772653	loss	29	110	hnscc
ENSG00000171320	27771949	27812640	gain	6	110	hnscc
ENSG00000171320	27771949	27812640	loss	29	110	hnscc
ENSG00000168078	27809624	27838082	gain	6	110	hnscc
ENSG00000168078	27809624	27838082	loss	29	110	hnscc
ENSG00000168079	27869883	27992673	gain	6	110	hnscc
ENSG00000168079	27869883	27992673	loss	29	110	hnscc
ENSG00000189233	28021964	28083936	gain	6	110	hnscc
ENSG00000189233	28021964	28083936	loss	29	110	hnscc
ENSG00000134014	28089673	28191156	gain	6	110	hnscc
ENSG00000134014	28089673	28191156	loss	28	110	hnscc
ENSG00000168081	28316986	28343355	gain	6	110	hnscc
ENSG00000168081	28316986	28343355	loss	28	110	hnscc
ENSG00000186918	28345590	28402701	gain	6	110	hnscc
ENSG00000186918	28345590	28402701	loss	28	110	hnscc
ENSG00000214050	28348287	28490278	gain	6	110	hnscc
ENSG00000214050	28348287	28490278	loss	28	110	hnscc
ENSG00000104290	28494205	28574267	gain	6	110	hnscc
ENSG00000104290	28494205	28574267	loss	28	110	hnscc
ENSG00000012232	28600469	28756561	gain	6	110	hnscc
ENSG00000012232	28600469	28756561	loss	28	110	hnscc
ENSG00000104299	28767661	28890242	gain	6	110	hnscc
ENSG00000104299	28767661	28890242	loss	28	110	hnscc
ENSG00000147421	28890395	29064764	gain	6	110	hnscc
ENSG00000147421	28890395	29064764	loss	28	110	hnscc
ENSG00000197892	29067278	29263124	gain	6	110	hnscc
ENSG00000197892	29067278	29263124	loss	28	110	hnscc
ENSG00000120875	29333064	29350684	gain	6	110	hnscc
ENSG00000120875	29333064	29350684	loss	28	110	hnscc
ENSG00000133872	30063003	30083208	gain	7	110	hnscc
ENSG00000133872	30063003	30083208	loss	27	110	hnscc
ENSG00000104660	30095408	30177208	gain	7	110	hnscc
ENSG00000104660	30095408	30177208	loss	27	110	hnscc
ENSG00000177669	30131671	30144665	gain	7	110	hnscc
ENSG00000177669	30131671	30144665	loss	27	110	hnscc
ENSG00000104671	30156319	30183639	gain	7	110	hnscc
ENSG00000104671	30156319	30183639	loss	27	110	hnscc
ENSG00000157110	30384511	30572256	gain	8	110	hnscc
ENSG00000157110	30384511	30572256	loss	25	110	hnscc
ENSG00000197265	30578318	30658236	gain	8	110	hnscc
ENSG00000197265	30578318	30658236	loss	25	110	hnscc
ENSG00000253457	30638580	30646064	gain	8	110	hnscc
ENSG00000253457	30638580	30646064	loss	25	110	hnscc
ENSG00000104687	30678066	30727846	gain	8	110	hnscc
ENSG00000104687	30678066	30727846	loss	25	110	hnscc
ENSG00000104691	30729131	30767006	gain	8	110	hnscc
ENSG00000104691	30729131	30767006	loss	25	110	hnscc
ENSG00000104695	30774457	30814314	gain	8	110	hnscc
ENSG00000104695	30774457	30814314	loss	25	110	hnscc
ENSG00000133863	30831544	30913008	gain	8	110	hnscc
ENSG00000133863	30831544	30913008	loss	25	110	hnscc
ENSG00000172733	30995802	31033715	gain	8	110	hnscc
ENSG00000172733	30995802	31033715	loss	25	110	hnscc
ENSG00000165392	31033788	31176138	gain	8	110	hnscc
ENSG00000165392	31033788	31176138	loss	25	110	hnscc
ENSG00000157168	31639222	32855666	gain	8	110	hnscc
ENSG00000157168	31639222	32855666	loss	21	110	hnscc
ENSG00000172728	33370824	33473146	gain	11	110	hnscc
ENSG00000172728	33370824	33473146	loss	20	110	hnscc
ENSG00000129696	33473386	33513185	gain	12	110	hnscc
ENSG00000129696	33473386	33513185	loss	20	110	hnscc
ENSG00000198042	33485182	33501262	gain	12	110	hnscc
ENSG00000198042	33485182	33501262	loss	20	110	hnscc
ENSG00000133874	33547754	33567128	gain	13	110	hnscc
ENSG00000133874	33547754	33567128	loss	20	110	hnscc
ENSG00000133878	33591330	33600023	gain	13	110	hnscc
ENSG00000133878	33591330	33600023	loss	20	110	hnscc
ENSG00000156687	35235475	35796550	gain	13	110	hnscc
ENSG00000156687	35235475	35796550	loss	19	110	hnscc
ENSG00000215262	36784324	36936125	gain	19	110	hnscc
ENSG00000215262	36784324	36936125	loss	13	110	hnscc
ENSG00000183779	37695782	37700019	gain	20	110	hnscc
ENSG00000183779	37695782	37700019	loss	11	110	hnscc
ENSG00000147475	37736601	37758422	gain	20	110	hnscc
ENSG00000147475	37736601	37758422	loss	11	110	hnscc
ENSG00000147471	37762595	37779768	gain	20	110	hnscc
ENSG00000147471	37762595	37779768	loss	11	110	hnscc
ENSG00000020181	37784191	37844896	gain	21	110	hnscc
ENSG00000020181	37784191	37844896	loss	10	110	hnscc
ENSG00000104221	37843268	37849861	gain	21	110	hnscc
ENSG00000104221	37843268	37849861	loss	10	110	hnscc
ENSG00000156675	37858618	37899497	gain	21	110	hnscc
ENSG00000156675	37858618	37899497	loss	10	110	hnscc
ENSG00000169154	37934281	37940124	gain	21	110	hnscc
ENSG00000169154	37934281	37940124	loss	10	110	hnscc
ENSG00000188778	37962990	37966599	gain	23	110	hnscc
ENSG00000188778	37962990	37966599	loss	10	110	hnscc
ENSG00000187840	38030534	38060365	gain	23	110	hnscc
ENSG00000187840	38030534	38060365	loss	10	110	hnscc
ENSG00000129691	38105493	38144076	gain	23	110	hnscc
ENSG00000129691	38105493	38144076	loss	10	110	hnscc
ENSG00000147465	38142700	38150992	gain	23	110	hnscc
ENSG00000147465	38142700	38150992	loss	10	110	hnscc
ENSG00000175324	38163335	38176730	gain	24	110	hnscc
ENSG00000175324	38163335	38176730	loss	10	110	hnscc
ENSG00000156735	38176533	38213301	gain	24	110	hnscc
ENSG00000156735	38176533	38213301	loss	10	110	hnscc
ENSG00000085788	38225218	38275558	gain	24	110	hnscc
ENSG00000085788	38225218	38275558	loss	10	110	hnscc
ENSG00000147535	38263130	38269243	gain	24	110	hnscc
ENSG00000147535	38263130	38269243	loss	10	110	hnscc
ENSG00000147548	38269704	38382272	gain	26	110	hnscc
ENSG00000147548	38269704	38382272	loss	10	110	hnscc
ENSG00000165046	38386207	38409527	gain	26	110	hnscc
ENSG00000165046	38386207	38409527	loss	10	110	hnscc
ENSG00000077782	38400215	38468834	gain	26	110	hnscc
ENSG00000077782	38400215	38468834	loss	10	110	hnscc
ENSG00000196166	38510834	38560939	gain	26	110	hnscc
ENSG00000196166	38510834	38560939	loss	10	110	hnscc
ENSG00000147526	38728186	38853028	gain	26	110	hnscc
ENSG00000147526	38728186	38853028	loss	10	110	hnscc
ENSG00000169499	38901235	38973912	gain	26	110	hnscc
ENSG00000169499	38901235	38973912	loss	10	110	hnscc
ENSG00000169495	38974228	38988663	gain	26	110	hnscc
ENSG00000169495	38974228	38988663	loss	10	110	hnscc
ENSG00000169490	38988808	38996824	gain	26	110	hnscc
ENSG00000169490	38988808	38996824	loss	10	110	hnscc
ENSG00000168615	38996754	39105445	gain	26	110	hnscc
ENSG00000168615	38996754	39105445	loss	10	110	hnscc
ENSG00000197140	39106990	39284917	gain	26	110	hnscc
ENSG00000197140	39106990	39284917	loss	10	110	hnscc
ENSG00000168619	39584489	39730065	gain	25	110	hnscc
ENSG00000168619	39584489	39730065	loss	10	110	hnscc
ENSG00000104755	39743735	39838227	gain	25	110	hnscc
ENSG00000104755	39743735	39838227	loss	10	110	hnscc
ENSG00000131203	39902275	39928790	gain	24	110	hnscc
ENSG00000131203	39902275	39928790	loss	10	110	hnscc
ENSG00000188676	39934614	40016392	gain	25	110	hnscc
ENSG00000188676	39934614	40016392	loss	10	110	hnscc
ENSG00000176907	40153482	40155310	gain	24	110	hnscc
ENSG00000176907	40153482	40155310	loss	9	110	hnscc
ENSG00000165061	40530590	40897833	gain	23	110	hnscc
ENSG00000165061	40530590	40897833	loss	9	110	hnscc
ENSG00000104332	41261962	41309473	gain	24	110	hnscc
ENSG00000104332	41261962	41309473	loss	7	110	hnscc
ENSG00000147533	41488200	41511095	gain	24	110	hnscc
ENSG00000147533	41488200	41511095	loss	7	110	hnscc
ENSG00000147536	41529218	41545030	gain	24	110	hnscc
ENSG00000147536	41529218	41545030	loss	7	110	hnscc
ENSG00000158669	41577187	41625001	gain	24	110	hnscc
ENSG00000158669	41577187	41625001	loss	7	110	hnscc
ENSG00000165066	41645177	41650817	gain	24	110	hnscc
ENSG00000165066	41645177	41650817	loss	7	110	hnscc
ENSG00000029534	41653220	41896762	gain	24	110	hnscc
ENSG00000029534	41653220	41896762	loss	7	110	hnscc
ENSG00000083168	41929479	42051994	gain	24	110	hnscc
ENSG00000083168	41929479	42051994	loss	7	110	hnscc
ENSG00000070718	42152946	42171673	gain	24	110	hnscc
ENSG00000070718	42152946	42171673	loss	7	110	hnscc
ENSG00000104368	42174718	42207709	gain	24	110	hnscc
ENSG00000104368	42174718	42207709	loss	7	110	hnscc
ENSG00000104365	42271302	42332460	gain	22	110	hnscc
ENSG00000104365	42271302	42332460	loss	7	110	hnscc
ENSG00000070501	42338454	42371808	gain	23	110	hnscc
ENSG00000070501	42338454	42371808	loss	7	110	hnscc
ENSG00000104371	42374063	42377229	gain	23	110	hnscc
ENSG00000104371	42374063	42377229	loss	7	110	hnscc
ENSG00000078668	42391624	42405937	gain	23	110	hnscc
ENSG00000078668	42391624	42405937	loss	7	110	hnscc
ENSG00000168575	42416475	42541926	gain	22	110	hnscc
ENSG00000168575	42416475	42541926	loss	7	110	hnscc
ENSG00000176209	42541155	42555195	gain	22	110	hnscc
ENSG00000176209	42541155	42555195	loss	7	110	hnscc
ENSG00000147432	42697366	42737407	gain	22	110	hnscc
ENSG00000147432	42697366	42737407	loss	7	110	hnscc
ENSG00000147434	42752620	42796392	gain	22	110	hnscc
ENSG00000147434	42752620	42796392	loss	7	110	hnscc
ENSG00000131931	42836674	42843325	gain	23	110	hnscc
ENSG00000131931	42836674	42843325	loss	7	110	hnscc
ENSG00000120925	42849637	42897290	gain	23	110	hnscc
ENSG00000120925	42849637	42897290	loss	7	110	hnscc
ENSG00000168172	42896946	43030535	gain	23	110	hnscc
ENSG00000168172	42896946	43030535	loss	7	110	hnscc
ENSG00000254673	43018424	43077334	gain	23	110	hnscc
ENSG00000254673	43018424	43077334	loss	7	110	hnscc
ENSG00000168522	43034194	43085788	gain	23	110	hnscc
ENSG00000168522	43034194	43085788	loss	7	110	hnscc
ENSG00000185900	43093498	43131180	gain	23	110	hnscc
ENSG00000185900	43093498	43131180	loss	7	110	hnscc
ENSG00000165102	43140464	43202855	gain	22	110	hnscc
ENSG00000165102	43140464	43202855	loss	7	110	hnscc
ENSG00000164808	47260878	47736306	gain	44	110	hnscc
ENSG00000164808	47260878	47736306	loss	1	110	hnscc
ENSG00000221869	47736913	47738164	gain	45	110	hnscc
ENSG00000221869	47736913	47738164	loss	1	110	hnscc
ENSG00000253729	47773111	47960178	gain	45	110	hnscc
ENSG00000253729	47773111	47960178	loss	1	110	hnscc
ENSG00000104738	47960185	47978160	gain	45	110	hnscc
ENSG00000104738	47960185	47978160	loss	1	110	hnscc
ENSG00000169139	48008415	48064708	gain	45	110	hnscc
ENSG00000169139	48008415	48064708	loss	1	110	hnscc
ENSG00000034239	48710789	48735311	gain	45	110	hnscc
ENSG00000034239	48710789	48735311	loss	1	110	hnscc
ENSG00000019549	48917598	48921740	gain	45	110	hnscc
ENSG00000019549	48917598	48921740	loss	1	110	hnscc
ENSG00000168333	49054311	49076093	gain	45	110	hnscc
ENSG00000168333	49054311	49076093	loss	1	110	hnscc
ENSG00000147481	49909789	50796692	gain	43	110	hnscc
ENSG00000147481	49909789	50796692	loss	1	110	hnscc
ENSG00000147485	51319577	51809445	gain	42	110	hnscc
ENSG00000147485	51319577	51809445	loss	1	110	hnscc
ENSG00000168300	51817575	51899186	gain	42	110	hnscc
ENSG00000168300	51817575	51899186	loss	1	110	hnscc
ENSG00000147488	52110838	52460959	gain	42	110	hnscc
ENSG00000147488	52110838	52460959	loss	1	110	hnscc
ENSG00000196711	52534037	52565430	gain	43	110	hnscc
ENSG00000196711	52534037	52565430	loss	1	110	hnscc
ENSG00000023287	52622458	52745843	gain	43	110	hnscc
ENSG00000023287	52622458	52745843	loss	1	110	hnscc
ENSG00000183729	52938431	52941117	gain	43	110	hnscc
ENSG00000183729	52938431	52941117	loss	1	110	hnscc
ENSG00000082556	53225724	53251637	gain	43	110	hnscc
ENSG00000082556	53225724	53251637	loss	1	110	hnscc
ENSG00000047249	53715543	53843558	gain	43	110	hnscc
ENSG00000047249	53715543	53843558	loss	1	110	hnscc
ENSG00000147509	53851795	53959303	gain	43	110	hnscc
ENSG00000147509	53851795	53959303	loss	1	110	hnscc
ENSG00000187735	53966552	54022456	gain	43	110	hnscc
ENSG00000187735	53966552	54022456	loss	1	110	hnscc
ENSG00000280473	53993605	53994438	gain	43	110	hnscc
ENSG00000280473	53993605	53994438	loss	1	110	hnscc
ENSG00000120992	54046367	54102017	gain	43	110	hnscc
ENSG00000120992	54046367	54102017	loss	1	110	hnscc
ENSG00000137547	54135241	54148514	gain	43	110	hnscc
ENSG00000137547	54135241	54148514	loss	1	110	hnscc
ENSG00000164736	54457935	54460892	gain	43	110	hnscc
ENSG00000164736	54457935	54460892	loss	1	110	hnscc
ENSG00000104237	54509422	54871720	gain	43	110	hnscc
ENSG00000104237	54509422	54871720	loss	1	110	hnscc
ENSG00000206579	55102028	55542054	gain	43	110	hnscc
ENSG00000206579	55102028	55542054	loss	1	110	hnscc
ENSG00000167904	55696424	55773407	gain	42	110	hnscc
ENSG00000167904	55696424	55773407	loss	3	110	hnscc
ENSG00000137574	55773446	55826445	gain	42	110	hnscc
ENSG00000137574	55773446	55826445	loss	3	110	hnscc
ENSG00000254087	55879835	56014169	gain	42	110	hnscc
ENSG00000254087	55879835	56014169	loss	3	110	hnscc
ENSG00000008988	56067254	56074510	gain	42	110	hnscc
ENSG00000008988	56067254	56074510	loss	3	110	hnscc
ENSG00000172680	56112942	56113982	gain	42	110	hnscc
ENSG00000172680	56112942	56113982	loss	3	110	hnscc
ENSG00000181690	56160909	56211324	gain	42	110	hnscc
ENSG00000181690	56160909	56211324	loss	3	110	hnscc
ENSG00000170791	56211686	56218809	gain	42	110	hnscc
ENSG00000170791	56211686	56218809	loss	3	110	hnscc
ENSG00000170786	56300005	56320776	gain	42	110	hnscc
ENSG00000170786	56300005	56320776	loss	3	110	hnscc
ENSG00000181195	56436674	56446671	gain	42	110	hnscc
ENSG00000181195	56436674	56446671	loss	3	110	hnscc
ENSG00000104331	56957931	56993867	gain	42	110	hnscc
ENSG00000104331	56957931	56993867	loss	3	110	hnscc
ENSG00000169122	57994523	58204279	gain	42	110	hnscc
ENSG00000169122	57994523	58204279	loss	2	110	hnscc
ENSG00000215114	58411359	58451501	gain	43	110	hnscc
ENSG00000215114	58411359	58451501	loss	2	110	hnscc
ENSG00000167910	58490178	58500163	gain	43	110	hnscc
ENSG00000167910	58490178	58500163	loss	2	110	hnscc
ENSG00000137575	58552924	58582859	gain	43	110	hnscc
ENSG00000137575	58552924	58582859	loss	2	110	hnscc
ENSG00000035681	58583508	58659853	gain	43	110	hnscc
ENSG00000035681	58583508	58659853	loss	2	110	hnscc
ENSG00000198846	58805412	59119147	gain	43	110	hnscc
ENSG00000198846	58805412	59119147	loss	2	110	hnscc
ENSG00000178538	60185412	60281400	gain	43	110	hnscc
ENSG00000178538	60185412	60281400	loss	2	110	hnscc
ENSG00000104388	60516936	60623644	gain	42	110	hnscc
ENSG00000104388	60516936	60623644	loss	2	110	hnscc
ENSG00000171316	60678740	60868028	gain	42	110	hnscc
ENSG00000171316	60678740	60868028	loss	2	110	hnscc
ENSG00000177182	61057158	61501645	gain	42	110	hnscc
ENSG00000177182	61057158	61501645	loss	2	110	hnscc
ENSG00000198363	61500556	61714640	gain	43	110	hnscc
ENSG00000198363	61500556	61714640	loss	2	110	hnscc
ENSG00000185942	62248591	63014000	gain	43	110	hnscc
ENSG00000185942	62248591	63014000	loss	2	110	hnscc
ENSG00000137563	63014881	63039407	gain	43	110	hnscc
ENSG00000137563	63014881	63039407	loss	2	110	hnscc
ENSG00000137561	63048553	63086053	gain	43	110	hnscc
ENSG00000137561	63048553	63086053	loss	2	110	hnscc
ENSG00000185728	63168553	63212786	gain	43	110	hnscc
ENSG00000185728	63168553	63212786	loss	2	110	hnscc
ENSG00000180828	64580365	64583627	gain	43	110	hnscc
ENSG00000180828	64580365	64583627	loss	2	110	hnscc
ENSG00000172817	64587763	64798737	gain	43	110	hnscc
ENSG00000172817	64587763	64798737	loss	2	110	hnscc
ENSG00000104442	65602458	65634217	gain	42	110	hnscc
ENSG00000104442	65602458	65634217	loss	2	110	hnscc
ENSG00000066855	65644734	65771261	gain	42	110	hnscc
ENSG00000066855	65644734	65771261	loss	2	110	hnscc
ENSG00000205268	65714334	65842322	gain	42	110	hnscc
ENSG00000205268	65714334	65842322	loss	2	110	hnscc
ENSG00000147570	66021553	66101245	gain	42	110	hnscc
ENSG00000147570	66021553	66101245	loss	2	110	hnscc
ENSG00000147573	66126896	66175485	gain	42	110	hnscc
ENSG00000147573	66126896	66175485	loss	2	110	hnscc
ENSG00000147571	66176376	66178464	gain	42	110	hnscc
ENSG00000147571	66176376	66178464	loss	2	110	hnscc
ENSG00000179041	66429014	66430733	gain	42	110	hnscc
ENSG00000179041	66429014	66430733	loss	2	110	hnscc
ENSG00000147576	66432492	66468907	gain	42	110	hnscc
ENSG00000147576	66432492	66468907	loss	2	110	hnscc
ENSG00000169085	66493520	66518524	gain	42	110	hnscc
ENSG00000169085	66493520	66518524	loss	2	110	hnscc
ENSG00000185697	66562175	66614247	gain	42	110	hnscc
ENSG00000185697	66562175	66614247	loss	2	110	hnscc
ENSG00000175073	66628487	66667231	gain	42	110	hnscc
ENSG00000175073	66628487	66667231	loss	2	110	hnscc
ENSG00000270024	66667596	66860472	gain	42	110	hnscc
ENSG00000270024	66667596	66860472	loss	2	110	hnscc
ENSG00000213865	66667615	66685564	gain	42	110	hnscc
ENSG00000213865	66667615	66685564	loss	2	110	hnscc
ENSG00000278888	66674499	66675916	gain	42	110	hnscc
ENSG00000278888	66674499	66675916	loss	2	110	hnscc
ENSG00000104205	66712734	66862022	gain	42	110	hnscc
ENSG00000104205	66712734	66862022	loss	2	110	hnscc
ENSG00000178460	66870749	66922048	gain	42	110	hnscc
ENSG00000178460	66870749	66922048	loss	2	110	hnscc
ENSG00000261787	66946501	66962591	gain	42	110	hnscc
ENSG00000261787	66946501	66962591	loss	2	110	hnscc
ENSG00000178125	66964099	67056604	gain	42	110	hnscc
ENSG00000178125	66964099	67056604	loss	2	110	hnscc
ENSG00000121022	67043079	67083783	gain	42	110	hnscc
ENSG00000121022	67043079	67083783	loss	2	110	hnscc
ENSG00000104218	67062417	67196778	gain	42	110	hnscc
ENSG00000104218	67062417	67196778	loss	2	110	hnscc
ENSG00000066777	67173511	67343781	gain	42	110	hnscc
ENSG00000066777	67173511	67343781	loss	2	110	hnscc
ENSG00000165078	67422038	67746378	gain	42	110	hnscc
