,level_0,level_1,gain,neutral,loss,chromo,location
9160,LINC00565,ENSG00000260910.1,20,64,38,13.0,113927679.0
9161,LINC00566,ENSG00000261498.1,17,71,34,13.0,24334285.5
9162,LINC00567,ENSG00000259831.1,22,65,35,13.0,110811380.0
9163,LINC00568,ENSG00000228126.1,85,37,0,,
9164,LINC00570,ENSG00000224177.2,17,92,13,2.0,11397445.0
9165,LINC00571,ENSG00000223685.1,11,70,41,13.0,38200538.0
9166,LINC00572,ENSG00000224405.1,19,69,34,13.0,29922649.0
9167,LINC00574,ENSG00000231690.2,14,80,28,6.0,169796465.0
9168,LINC00575,ENSG00000231782.2,6,92,24,4.0,82616292.0
9169,LINC00577,ENSG00000203809.5,17,78,27,,
9170,LINC00578,ENSG00000228221.1,39,77,6,3.0,177604644.5
9171,LINC00582,ENSG00000229228.1,84,36,2,1.0,231601691.0
9172,LINC00583,ENSG00000205636.3,19,70,33,9.0,13936790.5
9173,LINC00587,ENSG00000204250.3,8,92,22,9.0,102588575.0
9174,LINC00588,ENSG00000215117.5,57,57,8,8.0,57283255.5
9175,LINC00589,ENSG00000251191.3,21,42,59,8.0,29711015.5
9176,LINC00592,ENSG00000258279.2,16,93,13,12.0,52193964.0
9177,LINC00593,ENSG00000259703.1,7,96,19,,
9178,LINC00594,ENSG00000259714.1,4,83,35,,
9179,LINC00595,ENSG00000227136.2,20,83,19,10.0,78365270.0
9180,LINC00596,ENSG00000259334.1,17,81,24,14.0,23928407.5
9181,LINC00598,ENSG00000215483.4,10,68,44,13.0,40307456.5
9182,LINC00599,ENSG00000253230.2,19,44,59,8.0,9903274.5
9183,LINC00601,ENSG00000235180.1,7,94,21,10.0,126417874.0
9184,LINC00603,ENSG00000250048.1,30,84,8,5.0,39972731.0
9185,LINC00604,ENSG00000250585.1,30,84,8,5.0,40253912.0
9186,LINC00605,ENSG00000251533.2,8,85,29,14.0,103188124.5
9187,LINC00606,ENSG00000226567.1,19,89,14,3.0,10761779.5
9188,LINC00607,ENSG00000235770.1,9,94,19,2.0,215730258.5
9189,LINC00608,ENSG00000236445.2,13,84,25,2.0,218982666.5
9190,LINC00609,ENSG00000257585.1,16,81,25,14.0,36117857.5
9191,LINC00610,ENSG00000196559.3,25,86,11,,
9192,LINC00612,ENSG00000214851.4,19,89,14,12.0,9060328.0
9193,LINC00613,ENSG00000248330.1,6,96,20,4.0,135890331.5
9194,LINC00614,ENSG00000236983.1,25,80,17,,
9195,LINC00615,ENSG00000196243.5,25,83,14,12.0,90933346.0
9196,LINC00616,ENSG00000248307.1,5,98,19,4.0,138054864.5
9197,LINC00617,ENSG00000250366.2,10,83,29,,
9198,LINC00618,ENSG00000225163.3,8,82,32,14.0,96938380.5
9199,LINC00619,ENSG00000204187.5,18,87,17,,
9200,LINC00620,ENSG00000224514.1,19,90,13,3.0,13698667.0
9201,LINC00621,ENSG00000262619.1,16,70,36,13.0,22887709.5
9202,LINC00622,ENSG00000260941.1,30,77,15,1.0,119598486.5
9203,LINC00623,ENSG00000235398.3,86,33,3,1.0,120961237.5
9204,LINC00624,ENSG00000234610.1,86,33,3,1.0,147388380.0
9205,LINC00626,ENSG00000225826.1,91,30,1,1.0,168788449.0
9206,LINC00634,ENSG00000205704.5,10,77,35,22.0,41955553.5
9207,LINC00635,ENSG00000241469.2,33,83,6,3.0,107861239.0
9208,LINC00636,ENSG00000240423.1,33,83,6,3.0,107881746.5
9209,LINC00637,ENSG00000258735.1,7,85,30,14.0,103852885.0
9210,LINC00638,ENSG00000258701.1,11,84,27,14.0,104822459.5
9211,LINC00639,ENSG00000259070.1,18,76,28,14.0,38843214.0
9212,LINC00640,ENSG00000258479.1,15,79,28,14.0,51349312.5
9213,LINC00641,ENSG00000258441.1,14,81,27,14.0,21203489.5
9214,LINC00642,ENSG00000233208.1,8,80,34,14.0,90472167.0
9215,LINC00643,ENSG00000186369.5,9,82,31,14.0,62122657.5
9216,LINC00644,ENSG00000259142.1,9,82,31,14.0,62137061.0
9217,LINC00645,ENSG00000258548.1,20,78,24,14.0,27626106.5
9218,LINC00648,ENSG00000259129.1,17,75,30,14.0,47780128.0
9219,LINC00649,ENSG00000237945.2,18,89,15,21.0,33946612.5
9220,LINC00651,ENSG00000231265.1,49,71,2,,
9221,LINC00652,ENSG00000179935.5,33,83,6,20.0,18790322.0
9222,LINC00654,ENSG00000205181.5,31,80,11,20.0,5504722.5
9223,LINC00656,ENSG00000233746.1,38,79,5,20.0,23128851.5
9224,LINC00657,ENSG00000260032.1,46,73,3,,
9225,LINC00658,ENSG00000226995.2,31,80,11,20.0,5448993.0
9226,LINC00659,ENSG00000228705.1,50,71,1,20.0,62775558.5
9227,LINC00661,ENSG00000205396.6,19,91,12,19.0,16021374.5
9228,LINC00662,ENSG00000261824.2,23,87,12,19.0,27737538.5
9229,LINC00663,ENSG00000266904.1,16,92,14,19.0,19766894.5
9230,LINC00664,ENSG00000268658.1,15,91,16,19.0,21493306.0
9231,LINC00665,ENSG00000232677.2,14,94,14,19.0,36322418.5
9232,LINC00667,ENSG00000263753.1,19,75,28,18.0,5264217.0
9233,LINC00668,ENSG00000265933.1,14,75,33,18.0,6924731.0
9234,LINC00669,ENSG00000267374.1,22,69,31,,
9235,LINC00670,ENSG00000179136.2,5,53,64,17.0,12596309.0
9236,LINC00671,ENSG00000213373.3,20,62,40,17.0,42886687.0
9237,LINC00672,ENSG00000263874.1,29,63,30,17.0,38927276.0
9238,LINC00674,ENSG00000237854.3,38,65,19,17.0,68108713.0
9239,LINC00675,ENSG00000263429.2,4,53,65,,
9240,LINC00676,ENSG00000234854.1,19,65,38,13.0,109729144.5
9241,LINC00677,ENSG00000259717.1,8,84,30,14.0,103121927.0
9242,LINC00678,ENSG00000254934.1,19,86,17,11.0,27626126.5
9243,LINC00680,ENSG00000215190.4,26,82,14,6.0,57953787.5
9244,LINC00681,ENSG00000255494.1,18,40,64,8.0,12806267.0
9245,LINC00682,ENSG00000245870.2,6,87,29,4.0,41877851.0
9246,LINC00683,ENSG00000266256.1,18,70,34,18.0,76599381.5
9247,LINC00686,ENSG00000237687.2,50,71,1,20.0,62697752.0
9248,LINC00687,ENSG00000228422.3,33,82,7,20.0,11839446.0
9249,LINC00689,ENSG00000231419.2,26,79,17,7.0,159018358.5
9250,LINC00690,ENSG00000233570.1,23,88,11,3.0,16533337.0
9251,LINC00691,ENSG00000224074.3,13,93,16,3.0,24099753.5
9252,LINC00692,ENSG00000230891.2,16,90,16,3.0,25866136.5
9253,LINC00693,ENSG00000228214.2,15,90,17,,
9254,LINC00694,ENSG00000225873.1,8,88,26,,
9255,LINC00696,ENSG00000256097.1,7,78,37,,
9256,LINC00698,ENSG00000244342.1,13,84,25,3.0,63037746.0
9257,LINC00700,ENSG00000234962.1,37,73,12,10.0,2002040.5
9258,LINC00701,ENSG00000234556.1,37,73,12,10.0,2310079.0
9259,LINC00702,ENSG00000233117.1,43,69,10,10.0,4222526.5
9260,LINC00703,ENSG00000224382.1,43,69,10,10.0,4397430.0
9261,LINC00704,ENSG00000231298.2,43,69,10,,
9262,LINC00705,ENSG00000225269.2,43,69,10,10.0,4669074.5
9263,LINC00707,ENSG00000238266.1,40,73,9,10.0,6829499.5
9264,LINC00708,ENSG00000232170.1,41,73,8,10.0,8263836.5
9265,LINC00709,ENSG00000230014.1,41,73,8,10.0,9281445.0
9266,LINC00710,ENSG00000229240.2,41,73,8,10.0,10935050.0
9267,LINC00837,ENSG00000235824.2,25,82,15,10.0,28792650.5
9268,LINC00838,ENSG00000261683.1,25,83,14,10.0,33766207.5
9269,LINC00839,ENSG00000185904.7,16,89,17,10.0,42485408.5
9270,LINC00840,ENSG00000226808.1,18,87,17,10.0,43839975.0
9271,LINC00841,ENSG00000233395.1,18,87,17,10.0,43945173.0
9272,LINC00842,ENSG00000223477.3,20,83,19,10.0,46425834.0
9273,LINC00843,ENSG00000178440.5,19,84,19,,
9274,LINC00844,ENSG00000237949.1,14,90,18,10.0,59032939.0
9275,LINC00845,ENSG00000227244.2,14,90,18,10.0,61021347.5
9276,LINC00846,ENSG00000186842.4,15,89,18,,
9277,LINC00847,ENSG00000245060.2,15,82,25,5.0,180835034.0
9278,LINC00849,ENSG00000234635.3,10,88,24,,
9279,LINC00851,ENSG00000237282.3,32,84,6,20.0,18380266.5
9280,LINC00852,ENSG00000231177.4,17,90,15,3.0,10285082.5
9281,LINC00853,ENSG00000224805.2,14,83,25,1.0,47179794.5
9282,LINC00854,ENSG00000236383.2,19,61,42,,
9283,LINC00856,ENSG00000230417.6,20,83,19,,
9284,LINC00857,ENSG00000237523.1,19,83,20,10.0,80213514.5
9285,LINC00858,ENSG00000229404.1,13,90,19,10.0,84281203.0
9286,LINC00861,ENSG00000245164.2,78,41,3,8.0,126076254.5
9287,LINC00862,ENSG00000203721.1,82,39,1,1.0,200327062.0
9288,LINC00863,ENSG00000224914.2,12,90,20,10.0,87349783.5
9289,LINC00864,ENSG00000228055.2,12,90,20,,
9290,LINC00865,ENSG00000232229.1,12,89,21,10.0,89835172.0
9291,LINC00866,ENSG00000227356.2,8,96,18,10.0,97839138.0
9292,LINC00867,ENSG00000232139.1,4,97,21,10.0,118369952.5
9293,LINC00868,ENSG00000267535.1,32,67,23,17.0,76855838.0
9294,LINC00870,ENSG00000243083.1,12,84,26,3.0,72179506.0
9295,LINC00871,ENSG00000258700.1,12,80,30,14.0,46196495.0
9296,LINC00877,ENSG00000241163.2,12,84,26,3.0,72111547.5
9297,LINC00879,ENSG00000239589.1,37,79,6,3.0,95053165.5
9298,LINC00880,ENSG00000243629.1,37,82,3,3.0,157105131.0
9299,LINC00881,ENSG00000241135.1,37,82,3,3.0,157112595.5
9300,LINC00882,ENSG00000242759.2,32,84,6,3.0,106845223.0
9301,LINC00883,ENSG00000243701.1,32,84,6,,
9302,LINC00884,ENSG00000233058.1,28,83,11,3.0,194504148.0
9303,LINC00885,ENSG00000224652.1,27,83,12,3.0,196151709.0
9304,LINC00886,ENSG00000240875.1,37,82,3,3.0,156782202.5
9305,LINC00887,ENSG00000214145.2,29,83,10,3.0,194309531.0
9306,LINC00888,ENSG00000240024.1,30,82,10,3.0,183451810.5
9307,LINC00898,ENSG00000205634.1,12,72,38,22.0,47621900.0
9308,LINC00899,ENSG00000231711.1,10,72,40,22.0,46042380.0
9309,LINC00900,ENSG00000246100.3,3,69,50,11.0,115757267.5
9310,LINC00901,ENSG00000242385.1,28,86,8,3.0,116926834.5
9311,LINC00903,ENSG00000241397.1,28,86,8,3.0,116560368.5
9312,LINC00904,ENSG00000271649.1,22,88,12,,
9313,LINC00905,ENSG00000167459.11,19,91,12,19.0,16036656.0
9314,LINC00906,ENSG00000267339.1,23,87,12,19.0,28927152.0
9315,LINC00907,ENSG00000267586.2,22,69,31,18.0,42425352.5
9316,LINC00908,ENSG00000263812.1,18,70,34,,
9317,LINC00909,ENSG00000264247.1,18,69,35,18.0,74594601.0
9318,LINC00910,ENSG00000188825.9,19,61,42,17.0,43363970.0
9319,LINC00911,ENSG00000259107.1,8,81,33,14.0,85407189.0
9320,LINC00917,ENSG00000168367.5,6,52,64,16.0,86340660.0
9321,LINC00919,ENSG00000260268.1,17,55,50,16.0,52084086.5
9322,LINC00920,ENSG00000246898.1,9,47,66,16.0,66410329.5
9323,LINC00922,ENSG00000261742.1,15,42,65,16.0,65430420.5
9324,LINC00923,ENSG00000251209.3,14,90,18,15.0,97723917.5
9325,LINC00924,ENSG00000259134.1,14,90,18,15.0,95417196.5
9326,LINC00925,ENSG00000255571.2,15,87,20,,
9327,LINC00926,ENSG00000247982.2,2,93,27,15.0,57304067.0
9328,LINC00927,ENSG00000259361.1,6,96,20,15.0,80302436.5
9329,LINC00928,ENSG00000259218.1,15,87,20,15.0,89514479.0
9330,LINC00929,ENSG00000259150.1,8,88,26,15.0,26124863.5
9331,LINC00930,ENSG00000258647.1,15,89,18,15.0,92571173.0
9332,LINC00933,ENSG00000259728.1,13,87,22,15.0,84575412.0
9333,LINC00935,ENSG00000257987.1,14,91,17,,
9334,LINC00936,ENSG00000271614.1,25,83,14,,
9335,LINC00937,ENSG00000226091.3,17,87,18,12.0,8346394.5
9336,LINC00939,ENSG00000249267.2,8,86,28,12.0,125971176.5
9337,LINC00940,ENSG00000235049.1,22,90,10,12.0,1932888.0
9338,LINC00941,ENSG00000235884.2,27,88,7,12.0,30778884.5
9339,LINC00942,ENSG00000249628.2,23,84,15,12.0,1502474.5
9340,LINC00943,ENSG00000189238.4,8,86,28,12.0,126736219.5
9341,LINC00944,ENSG00000256128.1,8,86,28,12.0,126751153.0
9342,LINC00945,ENSG00000232539.1,15,89,18,21.0,33061406.0
9343,LINC00948,ENSG00000227877.2,15,88,19,,
9344,LINC00951,ENSG00000204092.2,26,82,14,6.0,40345247.5
9345,LINC00954,ENSG00000228784.3,20,89,13,2.0,19876953.5
9346,LINC00955,ENSG00000216560.4,8,78,36,4.0,3583790.0
9347,LINC00957,ENSG00000235314.1,32,85,5,7.0,44040738.5
9348,LINC00958,ENSG00000251381.2,11,85,26,11.0,12975569.0
9349,LINC00959,ENSG00000237489.2,11,88,23,,
9350,LINC00960,ENSG00000242516.1,18,79,25,3.0,75707174.0
9351,LINC00961,ENSG00000235387.1,9,86,27,,
9352,LINC00963,ENSG00000204054.6,7,86,29,9.0,129495316.5
9353,LINC00964,ENSG00000249816.2,76,41,5,8.0,124893116.5
9354,LINC00966,ENSG00000254377.1,67,49,6,,
9355,LINC00967,ENSG00000253138.1,66,49,7,8.0,66194704.0
9356,LINC00968,ENSG00000246430.2,56,58,8,8.0,56527935.5
9357,LINC00969,ENSG00000242086.3,28,82,12,,
9358,LINC00970,ENSG00000203601.3,91,30,1,1.0,168995455.0
9359,LINC00971,ENSG00000242641.1,15,86,21,3.0,84760164.5
9360,LINC00972,ENSG00000225128.1,35,79,8,7.0,85455207.5
9361,LINC00973,ENSG00000240476.1,28,87,7,3.0,98982077.0
9362,LINC00974,ENSG00000226629.1,24,64,34,17.0,41552050.5
9363,LINC00977,ENSG00000250400.3,77,39,6,,
9364,LINC00982,ENSG00000177133.6,31,43,48,,
9365,LINC00984,ENSG00000259330.1,3,84,35,,
9366,LINC00987,ENSG00000237248.3,20,89,13,12.0,9248981.5
9367,LINC00989,ENSG00000250334.1,12,90,20,4.0,79557640.5
9368,LINGO1,ENSG00000169783.8,6,95,21,15.0,77716963.5
9369,LINGO2,ENSG00000174482.6,8,87,27,9.0,28309182.0
9370,LINGO3,ENSG00000220008.2,6,88,28,19.0,2290904.0
9371,LINGO4,ENSG00000213171.2,87,35,0,1.0,151803209.0
9372,LINS,ENSG00000140471.12,14,91,17,,
9373,LIPA,ENSG00000107798.13,15,88,19,10.0,89314063.0
9374,LIPC,ENSG00000166035.6,4,92,26,15.0,58490206.5
9375,LIPE,ENSG00000079435.5,10,95,17,19.0,42414451.0
9376,LIPF,ENSG00000182333.9,14,90,18,10.0,88671627.5
9377,LIPG,ENSG00000101670.7,18,70,34,18.0,49579942.0
9378,LIPH,ENSG00000163898.5,31,81,10,3.0,185529425.0
9379,LIPI,ENSG00000188992.7,20,57,45,21.0,14159852.0
9380,LIPJ,ENSG00000204022.5,14,90,18,10.0,88596864.5
9381,LIPK,ENSG00000204021.3,14,90,18,10.0,88738650.0
9382,LIPM,ENSG00000173239.9,14,91,17,10.0,88811638.0
9383,LIPN,ENSG00000204020.5,14,90,18,10.0,88769824.0
9384,LIPT1,ENSG00000144182.12,14,95,13,2.0,99159056.0
9385,LIPT2,ENSG00000175536.6,18,85,19,11.0,74492121.5
9386,LITAF,ENSG00000189067.8,43,71,8,16.0,11592051.5
9387,LIX1,ENSG00000145721.7,13,84,25,5.0,97117310.0
9388,LIX1L,ENSG00000152022.7,86,33,3,1.0,145945720.0
9389,LLGL1,ENSG00000131899.6,14,58,50,17.0,18235255.0
9390,LLGL2,ENSG00000073350.9,39,63,20,17.0,75550144.0
9391,LLPH,ENSG00000139233.2,18,92,12,12.0,66123652.5
9392,LMAN1,ENSG00000074695.5,15,69,38,18.0,59343544.0
9393,LMAN1L,ENSG00000140506.12,5,95,22,15.0,74819236.5
9394,LMAN2,ENSG00000169223.10,17,87,18,5.0,177341617.5
9395,LMAN2L,ENSG00000114988.7,19,91,12,2.0,96722996.5
9396,LMBR1,ENSG00000105983.14,27,81,14,7.0,156781081.0
9397,LMBR1L,ENSG00000139636.11,14,88,20,12.0,49103725.5
9398,LMBRD1,ENSG00000168216.6,19,83,20,6.0,69769996.5
9399,LMBRD2,ENSG00000164187.6,34,81,7,5.0,36125147.0
9400,LMCD1,ENSG00000071282.7,22,89,11,3.0,8538237.5
9401,LMF1,ENSG00000103227.14,43,66,13,16.0,917476.0
9402,LMF2,ENSG00000100258.13,11,74,37,22.0,50505325.5
9403,LMLN,ENSG00000185621.7,27,79,16,3.0,198001960.0
9404,LMNA,ENSG00000160789.15,88,34,0,1.0,156111331.0
9405,LMNB1,ENSG00000113368.7,12,85,25,5.0,126806821.5
9406,LMNB2,ENSG00000176619.6,6,88,28,19.0,2442298.5
9407,LMO1,ENSG00000166407.9,8,84,30,11.0,8246512.5
9408,LMO2,ENSG00000135363.7,24,83,15,11.0,33875326.0
9409,LMO3,ENSG00000048540.10,20,89,13,12.0,16579483.0
9410,LMO4,ENSG00000143013.8,13,86,23,1.0,87338901.5
9411,LMO7,ENSG00000136153.15,15,65,42,13.0,75740152.0
9412,LMOD1,ENSG00000163431.11,84,38,0,1.0,201921522.0
9413,LMOD2,ENSG00000170807.11,33,78,11,7.0,123660078.0
9414,LMOD3,ENSG00000163380.11,9,87,26,3.0,69114952.0
9415,LMTK2,ENSG00000164715.5,30,78,14,7.0,98158250.0
9416,LMTK3,ENSG00000142235.4,8,97,17,19.0,48499603.0
9417,LMX1A,ENSG00000162761.10,91,31,0,1.0,165279291.0
9418,LMX1B,ENSG00000136944.13,8,91,23,9.0,126657737.5
9419,LNP1,ENSG00000206535.3,29,86,7,3.0,100428925.5
9420,LNPEP,ENSG00000113441.11,13,84,25,5.0,96986453.5
9421,LNX1,ENSG00000072201.9,10,93,19,4.0,53580353.0
9422,LNX2,ENSG00000139517.6,17,71,34,13.0,27583221.0
9423,LOH12CR1,ENSG00000165714.6,14,91,17,,
9424,LOH12CR2,ENSG00000205791.2,14,90,18,12.0,12356236.5
9425,LONP1,ENSG00000196365.7,11,89,22,19.0,5706203.0
9426,LONP2,ENSG00000102910.9,22,53,47,16.0,48303711.0
9427,LONRF1,ENSG00000154359.8,20,38,64,8.0,12738989.5
9428,LONRF2,ENSG00000170500.8,16,93,13,2.0,100297188.0
9429,LOR,ENSG00000203782.5,89,33,0,1.0,153260905.5
9430,LOX,ENSG00000113083.8,11,88,23,5.0,122070777.5
9431,LOXHD1,ENSG00000167210.12,19,71,32,18.0,46567096.0
9432,LOXL1,ENSG00000129038.11,7,94,21,15.0,73939063.0
9433,LOXL2,ENSG00000134013.11,17,44,61,8.0,23361112.5
9434,LOXL3,ENSG00000115318.7,20,93,9,2.0,74543974.0
9435,LOXL4,ENSG00000138131.3,10,94,18,10.0,98257942.0
9436,LPA,ENSG00000198670.6,11,63,48,6.0,160597871.0
9437,LPAL2,ENSG00000213071.6,11,80,31,6.0,160486848.5
9438,LPAR1,ENSG00000198121.9,3,99,20,9.0,110955860.5
9439,LPAR2,ENSG00000064547.9,17,92,13,19.0,19626292.5
9440,LPAR3,ENSG00000171517.5,13,88,21,1.0,84852404.0
9441,LPAR5,ENSG00000184574.5,18,89,15,12.0,6627397.5
9442,LPAR6,ENSG00000139679.11,7,69,46,13.0,48417135.5
9443,LPCAT1,ENSG00000153395.5,33,84,5,5.0,1490221.0
9444,LPCAT2,ENSG00000087253.7,13,56,53,16.0,55547869.0
9445,LPCAT3,ENSG00000111684.6,19,89,14,12.0,6997331.0
9446,LPCAT4,ENSG00000176454.9,5,83,34,15.0,34362914.5
9447,LPGAT1,ENSG00000123684.8,81,41,0,1.0,211787110.0
9448,LPHN1,ENSG00000072071.12,17,89,16,,
9449,LPHN2,ENSG00000117114.15,13,89,20,,
9450,LPHN3,ENSG00000150471.10,11,94,17,,
9451,LPIN1,ENSG00000134324.7,17,94,11,2.0,11752502.0
9452,LPIN2,ENSG00000101577.5,16,80,26,18.0,2965154.5
9453,LPIN3,ENSG00000132793.7,49,69,4,20.0,41350751.0
9454,LPL,ENSG00000175445.10,19,43,60,8.0,19934488.0
9455,LPO,ENSG00000167419.6,34,68,20,17.0,58243533.0
9456,LPP,ENSG00000145012.8,38,78,6,3.0,188521977.5
9457,LPPR1,ENSG00000148123.10,8,91,23,,
9458,LPPR3,ENSG00000129951.14,6,82,34,,
9459,LPPR4,ENSG00000117600.8,16,78,28,,
9460,LPPR5,ENSG00000117598.7,16,80,26,,
9461,LPXN,ENSG00000110031.8,21,85,16,11.0,58552545.5
9462,LRAT,ENSG00000121207.7,9,93,20,4.0,154690032.5
9463,LRBA,ENSG00000198589.6,8,88,26,4.0,150640081.0
9464,LRCH1,ENSG00000136141.10,8,68,46,13.0,46653104.0
9465,LRCH3,ENSG00000186001.8,27,79,16,3.0,197839831.0
9466,LRCH4,ENSG00000077454.11,31,79,12,7.0,100580070.0
9467,LRCOL1,ENSG00000204583.5,22,78,22,12.0,132606866.0
9468,LRFN1,ENSG00000128011.4,20,89,13,19.0,39310952.0
9469,LRFN2,ENSG00000156564.8,27,81,14,6.0,40489477.5
9470,LRFN3,ENSG00000126243.4,19,88,15,19.0,35940991.0
9471,LRFN4,ENSG00000173621.8,20,93,9,11.0,66858561.0
9472,LRFN5,ENSG00000165379.9,19,74,29,14.0,41756059.5
9473,LRG1,ENSG00000171236.9,5,91,26,19.0,4538219.0
9474,LRGUK,ENSG00000155530.2,34,79,9,7.0,134195945.0
9475,LRIF1,ENSG00000121931.11,16,85,21,1.0,110955577.5
9476,LRIG1,ENSG00000144749.9,11,86,25,3.0,66440030.0
9477,LRIG2,ENSG00000198799.6,13,79,30,1.0,113102729.0
9478,LRIG3,ENSG00000139263.7,23,88,11,12.0,58896335.5
9479,LRIT1,ENSG00000148602.5,13,90,19,10.0,84236533.0
9480,LRIT2,ENSG00000204033.5,14,89,19,10.0,84223057.5
9481,LRIT3,ENSG00000183423.7,6,92,24,4.0,109860211.0
9482,LRLE1,ENSG00000268955.1,19,42,61,,
9483,LRMP,ENSG00000118308.10,23,89,10,12.0,25056338.0
9484,LRP1,ENSG00000123384.9,18,87,17,12.0,57170922.0
9485,LRP10,ENSG00000197324.4,13,82,27,14.0,22876726.5
9486,LRP11,ENSG00000120256.4,18,79,25,6.0,149841558.0
9487,LRP12,ENSG00000147650.7,77,44,1,8.0,104539127.5
9488,LRP1B,ENSG00000168702.12,16,87,19,2.0,141181219.5
9489,LRP2,ENSG00000081479.8,13,94,15,2.0,169244821.5
9490,LRP2BP,ENSG00000109771.11,6,89,27,4.0,185379889.0
9491,LRP3,ENSG00000130881.9,22,88,12,19.0,33193233.5
9492,LRP4,ENSG00000134569.5,15,91,16,11.0,46887679.5
9493,LRP5,ENSG00000162337.7,24,87,11,11.0,68380933.0
9494,LRP5L,ENSG00000100068.7,8,80,34,22.0,25378397.5
9495,LRP6,ENSG00000070018.4,17,87,18,12.0,12191534.5
9496,LRP8,ENSG00000157193.10,15,82,25,1.0,53285416.5
9497,LRPAP1,ENSG00000163956.6,8,78,36,4.0,3518029.0
9498,LRPPRC,ENSG00000138095.14,15,91,16,2.0,43941106.5
9499,LRR1,ENSG00000165501.12,18,75,29,14.0,49606716.5
9500,LRRC1,ENSG00000137269.10,30,83,9,6.0,53859311.0
9501,LRRC10,ENSG00000198812.3,20,92,10,12.0,69609735.5
9502,LRRC10B,ENSG00000204950.2,13,89,20,11.0,61509883.5
9503,LRRC14,ENSG00000160959.3,66,49,7,8.0,144521582.0
9504,LRRC14B,ENSG00000185028.3,28,87,7,5.0,193914.5
9505,LRRC15,ENSG00000172061.7,29,83,10,3.0,194362495.0
9506,LRRC16A,ENSG00000079691.15,31,82,9,,
9507,LRRC16B,ENSG00000186648.10,18,81,23,,
9508,LRRC17,ENSG00000128606.8,28,82,12,7.0,102929055.5
9509,LRRC18,ENSG00000165383.6,18,85,19,10.0,48911857.5
9510,LRRC19,ENSG00000184434.7,7,85,30,9.0,26999404.0
9511,LRRC2,ENSG00000163827.8,8,85,29,3.0,46547742.0
9512,LRRC20,ENSG00000172731.9,14,87,21,10.0,70340810.0
9513,LRRC23,ENSG00000010626.10,19,89,14,12.0,6893905.0
9514,LRRC24,ENSG00000254402.2,66,49,7,8.0,144524710.5
9515,LRRC25,ENSG00000175489.8,18,90,14,19.0,18394379.5
9516,LRRC26,ENSG00000184709.7,9,91,22,9.0,137169404.5
9517,LRRC27,ENSG00000148814.13,6,95,21,10.0,132356831.0
9518,LRRC28,ENSG00000168904.10,14,91,17,15.0,99321045.5
9519,LRRC29,ENSG00000125122.10,10,46,66,16.0,67217093.5
9520,LRRC3,ENSG00000160233.6,21,86,15,21.0,44458853.0
9521,LRRC30,ENSG00000206422.2,17,72,33,18.0,7231586.0
9522,LRRC31,ENSG00000114248.5,38,80,4,3.0,169854553.5
9523,LRRC32,ENSG00000137507.7,20,84,18,11.0,76664135.5
9524,LRRC34,ENSG00000171757.11,38,80,4,3.0,169802994.5
9525,LRRC36,ENSG00000159708.13,9,47,66,16.0,67356001.0
9526,LRRC37A,ENSG00000176681.10,21,67,34,17.0,46315263.5
9527,LRRC37A11P,ENSG00000214553.5,30,62,30,17.0,39040241.0
9528,LRRC37A16P,ENSG00000267023.1,38,65,19,17.0,68139122.5
9529,LRRC37A17P,ENSG00000263142.1,18,75,29,17.0,47016525.0
9530,LRRC37A2,ENSG00000238083.3,21,67,34,17.0,46533580.5
9531,LRRC37A3,ENSG00000176809.6,43,61,18,17.0,64886896.0
9532,LRRC37A4P,ENSG00000214425.2,21,67,34,17.0,45529139.0
9533,LRRC37A5P,ENSG00000204173.6,2,94,26,9.0,111617060.0
9534,LRRC37A6P,ENSG00000230445.4,26,81,15,10.0,27252902.5
9535,LRRC37A7P,ENSG00000265158.1,13,72,37,18.0,31725577.0
9536,LRRC37B,ENSG00000185158.8,20,63,39,17.0,32030688.0
9537,LRRC37BP1,ENSG00000250462.3,27,59,36,17.0,30633573.0
9538,LRRC38,ENSG00000162494.5,3,73,46,1.0,13494488.0
9539,LRRC39,ENSG00000122477.8,13,80,29,1.0,100163361.0
9540,LRRC3B,ENSG00000179796.7,15,91,16,3.0,26670171.5
9541,LRRC3C,ENSG00000204913.5,33,59,30,17.0,39943104.0
9542,LRRC3DN,ENSG00000269430.1,20,89,13,,
9543,LRRC4,ENSG00000128594.3,33,79,10,7.0,128029589.0
9544,LRRC40,ENSG00000066557.5,9,90,23,1.0,70175192.0
9545,LRRC41,ENSG00000132128.12,14,82,26,1.0,46282402.0
9546,LRRC42,ENSG00000116212.10,14,82,26,1.0,53957126.5
9547,LRRC43,ENSG00000158113.8,8,92,22,12.0,122185604.5
9548,LRRC45,ENSG00000169683.3,38,65,19,17.0,82027228.0
9549,LRRC46,ENSG00000141294.5,24,72,26,17.0,47834676.5
9550,LRRC47,ENSG00000130764.5,4,77,41,1.0,3787528.5
9551,LRRC48,ENSG00000171962.13,14,57,51,,
9552,LRRC49,ENSG00000137821.7,4,96,22,15.0,70953448.0
9553,LRRC4B,ENSG00000131409.8,15,88,19,19.0,50542663.5
9554,LRRC4C,ENSG00000148948.3,22,84,16,11.0,40786988.0
9555,LRRC52,ENSG00000162763.3,91,31,0,1.0,165553984.0
9556,LRRC53,ENSG00000162621.5,19,82,21,1.0,74491246.0
9557,LRRC55,ENSG00000183908.5,17,89,16,11.0,57186732.0
9558,LRRC56,ENSG00000161328.10,9,80,33,11.0,546219.5
