NCBI_ID	start_bp	end_bp	cnv_type	num_patients_with_cnv	cancer_type_total_patients	cancer
169026	116950216.0	117176713.0	loss	4	110	lscc
90390	117520712.0	117540261.0	gain	60	110	lscc
90390	117520712.0	117540261.0	loss	3	110	lscc
2131	117794489.0	118111825.0	gain	60	110	lscc
2131	117794489.0	118111825.0	loss	3	110	lscc
401474	118131824.0	118621962.0	gain	60	110	lscc
401474	118131824.0	118621962.0	loss	3	110	lscc
552860	118621000.0	118726066.0	gain	60	110	lscc
552860	118621000.0	118726066.0	loss	3	110	lscc
4982	118923556.0	118951884.0	gain	61	110	lscc
4982	118923556.0	118951884.0	loss	3	110	lscc
10584	118952262.0	119108454.0	gain	61	110	lscc
10584	118952262.0	119108454.0	loss	2	110	lscc
101927513	119062941.0	119068781.0	gain	61	110	lscc
101927513	119062941.0	119068781.0	loss	2	110	lscc
114569	119208362.0	119245672.0	gain	61	110	lscc
114569	119208362.0	119245672.0	loss	2	110	lscc
102466162	119325170.0	119325264.0	gain	61	110	lscc
102466162	119325170.0	119325264.0	loss	2	110	lscc
4856	119416445.0	119424433.0	gain	61	110	lscc
4856	119416445.0	119424433.0	loss	2	110	lscc
5168	119557085.0	119673389.0	gain	61	110	lscc
5168	119557085.0	119673389.0	loss	2	110	lscc
6873	119730773.0	119832840.0	gain	61	110	lscc
6873	119730773.0	119832840.0	loss	2	110	lscc
79075	119833975.0	119855893.0	gain	61	110	lscc
79075	119833975.0	119855893.0	loss	2	110	lscc
64798	119873721.0	120050917.0	gain	61	110	lscc
64798	119873721.0	120050917.0	loss	2	110	lscc
7373	120123756.0	120373572.0	gain	61	110	lscc
7373	120123756.0	120373572.0	loss	2	110	lscc
28998	120395436.0	120445149.0	gain	59	110	lscc
28998	120395436.0	120445149.0	loss	3	110	lscc
27085	120445418.0	120523635.0	gain	59	110	lscc
27085	120445418.0	120523635.0	loss	3	110	lscc
6641	120535755.0	120812045.0	gain	61	110	lscc
6641	120535755.0	120812045.0	loss	3	110	lscc
101927543	120761252.0	120776831.0	gain	61	110	lscc
101927543	120761252.0	120776831.0	loss	3	110	lscc
3037	121612115.0	121641439.0	gain	61	110	lscc
3037	121612115.0	121641439.0	loss	3	110	lscc
594842	121639345.0	121645324.0	gain	61	110	lscc
594842	121639345.0	121645324.0	loss	3	110	lscc
105375734	122414326.0	122568643.0	gain	61	110	lscc
105375734	122414326.0	122568643.0	loss	3	110	lscc
104266958	122670384.0	122694105.0	gain	61	110	lscc
104266958	122670384.0	122694105.0	loss	3	110	lscc
22882	122781654.0	122974509.0	gain	61	110	lscc
22882	122781654.0	122974509.0	loss	3	110	lscc
79139	123013169.0	123042301.0	gain	61	110	lscc
79139	123013169.0	123042301.0	loss	3	110	lscc
93594	123072706.0	123165172.0	gain	61	110	lscc
93594	123072706.0	123165172.0	loss	3	110	lscc
84985	123179046.0	123210078.0	gain	61	110	lscc
84985	123179046.0	123210078.0	loss	3	110	lscc
100131726	123201171.0	123202742.0	gain	61	110	lscc
100131726	123201171.0	123202742.0	loss	3	110	lscc
100616260	123215787.0	123215862.0	gain	61	110	lscc
100616260	123215787.0	123215862.0	loss	3	110	lscc
84933	123219966.0	123241376.0	gain	61	110	lscc
84933	123219966.0	123241376.0	loss	3	110	lscc
100533106	123226190.0	123274285.0	gain	61	110	lscc
100533106	123226190.0	123274285.0	loss	3	110	lscc
11244	123248455.0	123275540.0	gain	61	110	lscc
11244	123248455.0	123275540.0	loss	3	110	lscc
29028	123319849.0	123416349.0	gain	62	110	lscc
29028	123319849.0	123416349.0	loss	3	110	lscc
100500863	123348033.0	123348129.0	gain	61	110	lscc
693130	123348033.0	123348129.0	gain	61	110	lscc
100500863	123348033.0	123348129.0	loss	3	110	lscc
693130	123348033.0	123348129.0	loss	3	110	lscc
55093	123416724.0	123475695.0	gain	61	110	lscc
55093	123416724.0	123475695.0	loss	3	110	lscc
114907	123497888.0	123541205.0	gain	61	110	lscc
114907	123497888.0	123541205.0	loss	3	110	lscc
340359	123644441.0	123653800.0	gain	61	110	lscc
340359	123644441.0	123653800.0	loss	3	110	lscc
312	123680793.0	123737392.0	gain	61	110	lscc
312	123680793.0	123737392.0	loss	3	110	lscc
157769	123768438.0	123815451.0	gain	61	110	lscc
157769	123768438.0	123815451.0	loss	3	110	lscc
654463	123851986.0	124120060.0	gain	61	110	lscc
654463	123851986.0	124120060.0	loss	3	110	lscc
439941	123984137.0	124040781.0	gain	61	110	lscc
439941	123984137.0	124040781.0	loss	3	110	lscc
157376	124046070.0	124171521.0	gain	61	110	lscc
157376	124046070.0	124171521.0	loss	3	110	lscc
101927588	124192690.0	124247397.0	gain	61	110	lscc
101927588	124192690.0	124247397.0	loss	3	110	lscc
157378	124306188.0	124372700.0	gain	61	110	lscc
157378	124306188.0	124372700.0	loss	3	110	lscc
55039	124450819.0	124453025.0	gain	61	110	lscc
55039	124450819.0	124453025.0	loss	3	110	lscc
101927612	124462492.0	124474562.0	gain	61	110	lscc
101927612	124462492.0	124474562.0	loss	3	110	lscc
11236	124474879.0	124488617.0	gain	61	110	lscc
11236	124474879.0	124488617.0	loss	3	110	lscc
83940	124488493.0	124539087.0	gain	61	110	lscc
83940	124488493.0	124539087.0	loss	3	110	lscc
102466200	124508514.0	124508575.0	gain	61	110	lscc
102466200	124508514.0	124508575.0	loss	3	110	lscc
4715	124539122.0	124549978.0	gain	61	110	lscc
4715	124539122.0	124549978.0	loss	3	110	lscc
9788	124550783.0	124728472.0	gain	61	110	lscc
9788	124550783.0	124728472.0	loss	3	110	lscc
100616255	124821977.0	124822057.0	gain	61	110	lscc
100616255	124821977.0	124822057.0	loss	3	110	lscc
100616221	124821984.0	124822050.0	gain	61	110	lscc
100616221	124821984.0	124822050.0	loss	3	110	lscc
157381	124942007.0	124951094.0	gain	61	110	lscc
157381	124942007.0	124951094.0	loss	3	110	lscc
137209	124973294.0	124979388.0	gain	61	110	lscc
137209	124973294.0	124979388.0	loss	3	110	lscc
105375744	124996987.0	124998197.0	gain	61	110	lscc
105375744	124996987.0	124998197.0	loss	3	110	lscc
6713	124998504.0	125022282.0	gain	64	110	lscc
6713	124998504.0	125022282.0	loss	3	110	lscc
9897	125024259.0	125091791.0	gain	64	110	lscc
9897	125024259.0	125091791.0	loss	3	110	lscc
286053	125091859.0	125367119.0	gain	64	110	lscc
286053	125091859.0	125367119.0	loss	3	110	lscc
10221	125430357.0	125438402.0	gain	65	110	lscc
10221	125430357.0	125438402.0	loss	2	110	lscc
100130231	125922522.0	125951196.0	gain	65	110	lscc
100130231	125922522.0	125951196.0	loss	2	110	lscc
101927657	126325494.0	126329534.0	gain	65	110	lscc
101927657	126325494.0	126329534.0	loss	2	110	lscc
157638	126552442.0	126558477.0	gain	65	110	lscc
157638	126552442.0	126558477.0	loss	2	110	lscc
100750225	127013153.0	127021013.0	gain	65	110	lscc
100750225	127013153.0	127021013.0	loss	2	110	lscc
103164619	127072693.0	127082220.0	gain	65	110	lscc
103164619	127072693.0	127082220.0	loss	2	110	lscc
101867536	127079873.0	127092594.0	gain	65	110	lscc
101867536	127079873.0	127092594.0	loss	2	110	lscc
103021165	127187784.0	127197626.0	gain	65	110	lscc
103021165	127187784.0	127197626.0	loss	2	110	lscc
100507056	127207381.0	127219267.0	gain	65	110	lscc
100507056	127207381.0	127219267.0	loss	2	110	lscc
103021164	127244636.0	127392630.0	gain	65	110	lscc
103021164	127244636.0	127392630.0	loss	2	110	lscc
727677	127289675.0	127482138.0	gain	65	110	lscc
727677	127289675.0	127482138.0	loss	2	110	lscc
101805488	127400398.0	127402149.0	gain	65	110	lscc
101805488	127400398.0	127402149.0	loss	2	110	lscc
5462	127413446.0	127417223.0	gain	65	110	lscc
5462	127413446.0	127417223.0	loss	2	110	lscc
100270680	127700607.0	127733966.0	gain	65	110	lscc
100270680	127700607.0	127733966.0	loss	2	110	lscc
4609	127735433.0	127742950.0	gain	65	110	lscc
4609	127735433.0	127742950.0	loss	2	110	lscc
5820	127794532.0	128101252.0	gain	65	110	lscc
5820	127794532.0	128101252.0	loss	2	110	lscc
100302185	127795961.0	127796027.0	gain	65	110	lscc
100302185	127795961.0	127796027.0	loss	2	110	lscc
641384	127946558.0	127948722.0	gain	65	110	lscc
641384	127946558.0	127948722.0	loss	2	110	lscc
100302161	127960632.0	127960694.0	gain	65	110	lscc
100302161	127960632.0	127960694.0	loss	2	110	lscc
100302170	128008897.0	128008955.0	gain	65	110	lscc
100302170	128008897.0	128008955.0	loss	2	110	lscc
100302175	128049151.0	128049237.0	gain	65	110	lscc
100302175	128049151.0	128049237.0	loss	2	110	lscc
100302281	128150115.0	128150187.0	gain	65	110	lscc
100302281	128150115.0	128150187.0	loss	2	110	lscc
101927774	128405268.0	128564678.0	gain	65	110	lscc
101927774	128405268.0	128564678.0	loss	2	110	lscc
728724	129216466.0	129241239.0	gain	65	110	lscc
728724	129216466.0	129241239.0	loss	2	110	lscc
137196	129351693.0	129680238.0	gain	65	110	lscc
137196	129351693.0	129680238.0	loss	2	110	lscc
100500839	129484056.0	129484141.0	gain	65	110	lscc
100500839	129484056.0	129484141.0	loss	2	110	lscc
56169	129705434.0	129786623.0	gain	65	110	lscc
56169	129705434.0	129786623.0	loss	2	110	lscc
51571	129839592.0	130017128.0	gain	64	110	lscc
51571	129839592.0	130017128.0	loss	3	110	lscc
100847051	130008333.0	130008452.0	gain	64	110	lscc
100847051	130008333.0	130008452.0	loss	3	110	lscc
50807	130052103.0	130443673.0	gain	64	110	lscc
50807	130052103.0	130443673.0	loss	3	110	lscc
100507117	130082737.0	130084767.0	gain	64	110	lscc
100507117	130082737.0	130084767.0	loss	3	110	lscc
29065	130295354.0	130296532.0	gain	64	110	lscc
29065	130295354.0	130296532.0	loss	3	110	lscc
114	130780300.0	131040908.0	gain	64	110	lscc
114	130780300.0	131040908.0	loss	3	110	lscc
23167	131904092.0	132013641.0	gain	65	110	lscc
23167	131904092.0	132013641.0	loss	3	110	lscc
729330	132024215.0	132059381.0	gain	65	110	lscc
729330	132024215.0	132059381.0	loss	3	110	lscc
10086	132061479.0	132111156.0	gain	65	110	lscc
10086	132061479.0	132111156.0	loss	3	110	lscc
3786	132120860.0	132481094.0	gain	65	110	lscc
3786	132120860.0	132481094.0	loss	3	110	lscc
93668	132560497.0	132561478.0	gain	65	110	lscc
93668	132560497.0	132561478.0	loss	3	110	lscc
23639	132570415.0	132702912.0	gain	65	110	lscc
23639	132570415.0	132702912.0	loss	3	110	lscc
137835	132705838.0	132775998.0	gain	65	110	lscc
137835	132705838.0	132775998.0	loss	3	110	lscc
51105	132775387.0	132848806.0	gain	65	110	lscc
51105	132775387.0	132848806.0	loss	4	110	lscc
7038	132866957.0	133134898.0	gain	66	110	lscc
7038	132866957.0	133134898.0	loss	3	110	lscc
6503	133036727.0	133102601.0	gain	66	110	lscc
6503	133036727.0	133102601.0	loss	3	110	lscc
102466865	133046480.0	133046580.0	gain	66	110	lscc
102466865	133046480.0	133046580.0	loss	3	110	lscc
8840	133191038.0	133231689.0	gain	66	110	lscc
8840	133191038.0	133231689.0	loss	3	110	lscc
10397	133237174.0	133297251.0	gain	66	110	lscc
10397	133237174.0	133297251.0	loss	3	110	lscc
6482	133454847.0	133571886.0	gain	66	110	lscc
6482	133454847.0	133571886.0	loss	3	110	lscc
105375773	133663760.0	133684065.0	gain	66	110	lscc
105375773	133663760.0	133684065.0	loss	3	110	lscc
101927798	133775550.0	133777351.0	gain	66	110	lscc
101927798	133775550.0	133777351.0	loss	3	110	lscc
101927822	133886495.0	133902406.0	gain	66	110	lscc
101927822	133886495.0	133902406.0	loss	3	110	lscc
57623	134477787.0	134832338.0	gain	66	110	lscc
57623	134477787.0	134832338.0	loss	3	110	lscc
594840	134598070.0	134600688.0	gain	66	110	lscc
594840	134598070.0	134600688.0	loss	3	110	lscc
407030	134800519.0	134800606.0	gain	66	110	lscc
407030	134800519.0	134800606.0	loss	3	110	lscc
407033	134804875.0	134804944.0	gain	66	110	lscc
407033	134804875.0	134804944.0	loss	3	110	lscc
552853	134838068.0	134842636.0	gain	66	110	lscc
552853	134838068.0	134842636.0	loss	3	110	lscc
101927845	134849934.0	134881898.0	gain	66	110	lscc
101927845	134849934.0	134881898.0	loss	3	110	lscc
286094	135234130.0	135299718.0	gain	66	110	lscc
286094	135234130.0	135299718.0	loss	3	110	lscc
10656	135457455.0	135656515.0	gain	65	110	lscc
10656	135457455.0	135656515.0	loss	4	110	lscc
101927915	137406100.0	137413587.0	gain	65	110	lscc
101927915	137406100.0	137413587.0	loss	4	110	lscc
51059	138130022.0	138497729.0	gain	67	110	lscc
51059	138130022.0	138497729.0	loss	5	110	lscc
169044	138588234.0	138914040.0	gain	66	110	lscc
169044	138588234.0	138914040.0	loss	5	110	lscc
51305	139600837.0	139703122.0	gain	66	110	lscc
51305	139600837.0	139703122.0	loss	5	110	lscc
83696	139727724.0	140458578.0	gain	68	110	lscc
83696	139727724.0	140458578.0	loss	4	110	lscc
54108	140511321.0	140517153.0	gain	68	110	lscc
54108	140511321.0	140517153.0	loss	4	110	lscc
27161	140520155.0	140642312.0	gain	68	110	lscc
27161	140520155.0	140642312.0	loss	4	110	lscc
5747	140657899.0	141002078.0	gain	68	110	lscc
5747	140657899.0	141002078.0	loss	3	110	lscc
442893	140732563.0	140732652.0	gain	68	110	lscc
442893	140732563.0	140732652.0	loss	3	110	lscc
22898	141128588.0	141195803.0	gain	68	110	lscc
22898	141128588.0	141195803.0	loss	3	110	lscc
57210	141207173.0	141308287.0	gain	67	110	lscc
57210	141207173.0	141308287.0	loss	3	110	lscc
105375787	141254566.0	141256816.0	gain	67	110	lscc
105375787	141254566.0	141256816.0	loss	3	110	lscc
731779	141340548.0	141344620.0	gain	67	110	lscc
731779	141340548.0	141344620.0	loss	3	110	lscc
2843	141356469.0	141367285.0	gain	67	110	lscc
2843	141356469.0	141367285.0	loss	3	110	lscc
11156	141392020.0	141432453.0	gain	67	110	lscc
11156	141392020.0	141432453.0	loss	3	110	lscc
389690	141433824.0	141507228.0	gain	67	110	lscc
389690	141433824.0	141507228.0	loss	3	110	lscc
100302147	141786241.0	141786312.0	gain	67	110	lscc
100302147	141786241.0	141786312.0	loss	3	110	lscc
100616268	142176338.0	142176417.0	gain	67	110	lscc
100616268	142176338.0	142176417.0	loss	3	110	lscc
619434	142198355.0	142209002.0	gain	67	110	lscc
619434	142198355.0	142209002.0	loss	3	110	lscc
203062	142212079.0	142407028.0	gain	67	110	lscc
203062	142212079.0	142407028.0	loss	3	110	lscc
575	142449648.0	142545006.0	gain	65	110	lscc
575	142449648.0	142545006.0	loss	3	110	lscc
23237	142611048.0	142614478.0	gain	65	110	lscc
23237	142611048.0	142614478.0	loss	3	110	lscc
101928087	142638595.0	142640647.0	gain	65	110	lscc
101928087	142638595.0	142640647.0	loss	3	110	lscc
8629	142643681.0	142669966.0	gain	65	110	lscc
8629	142643681.0	142669966.0	loss	3	110	lscc
8000	142670296.0	142682724.0	gain	65	110	lscc
8000	142670296.0	142682724.0	loss	3	110	lscc
54742	142700110.0	142705126.0	gain	65	110	lscc
54742	142700110.0	142705126.0	loss	3	110	lscc
100288181	142702251.0	142726972.0	gain	65	110	lscc
100288181	142702251.0	142726972.0	loss	3	110	lscc
51337	142727222.0	142736926.0	gain	65	110	lscc
51337	142727222.0	142736926.0	loss	3	110	lscc
57152	142740948.0	142742405.0	gain	65	110	lscc
57152	142740948.0	142742405.0	loss	3	110	lscc
137797	142750149.0	142752531.0	gain	65	110	lscc
137797	142750149.0	142752531.0	loss	3	110	lscc
66004	142771196.0	142777871.0	gain	65	110	lscc
66004	142771196.0	142777871.0	loss	3	110	lscc
8581	142784881.0	142786538.0	gain	65	110	lscc
8581	142784881.0	142786538.0	loss	3	110	lscc
2765	142834800.0	142846850.0	gain	65	110	lscc
2765	142834800.0	142846850.0	loss	3	110	lscc
1584	142872356.0	142879824.0	gain	65	110	lscc
1584	142872356.0	142879824.0	loss	3	110	lscc
1585	142910558.0	142917842.0	gain	65	110	lscc
1585	142910558.0	142917842.0	loss	3	110	lscc
100133669	142982030.0	143018389.0	gain	65	110	lscc
100133669	142982030.0	143018389.0	loss	3	110	lscc
100128627	142995827.0	142997662.0	gain	64	110	lscc
100128627	142995827.0	142997662.0	loss	4	110	lscc
4061	143018528.0	143022408.0	gain	63	110	lscc
4061	143018528.0	143022408.0	loss	5	110	lscc
286122	143039208.0	143054302.0	gain	63	110	lscc
286122	143039208.0	143054302.0	loss	5	110	lscc
4062	143157915.0	143160653.0	gain	64	110	lscc
4062	143157915.0	143160653.0	loss	4	110	lscc
338328	143213217.0	143217169.0	gain	64	110	lscc
338328	143213217.0	143217169.0	loss	4	110	lscc
286128	143246938.0	143262704.0	gain	64	110	lscc
286128	143246938.0	143262704.0	loss	4	110	lscc
2738	143267444.0	143276930.0	gain	65	110	lscc
2738	143267444.0	143276930.0	loss	4	110	lscc
100507316	143280154.0	143281699.0	gain	65	110	lscc
100507316	143280154.0	143281699.0	loss	4	110	lscc
79943	143291416.0	143299951.0	gain	65	110	lscc
79943	143291416.0	143299951.0	loss	4	110	lscc
116447	143309323.0	143359976.0	gain	65	110	lscc
116447	143309323.0	143359976.0	loss	4	110	lscc
114822	143364254.0	143384220.0	gain	65	110	lscc
114822	143364254.0	143384220.0	loss	4	110	lscc
78998	143366622.0	143368634.0	gain	65	110	lscc
78998	143366622.0	143368634.0	loss	4	110	lscc
104326051	143417678.0	143419149.0	gain	65	110	lscc
104326051	143417678.0	143419149.0	loss	4	110	lscc
389692	143428063.0	143430731.0	gain	65	110	lscc
389692	143428063.0	143430731.0	loss	4	110	lscc
23144	143437658.0	143541446.0	gain	65	110	lscc
23144	143437658.0	143541446.0	loss	4	110	lscc
79792	143553386.0	143563061.0	gain	65	110	lscc
79792	143553386.0	143563061.0	loss	4	110	lscc
642475	143566191.0	143572771.0	gain	65	110	lscc
642475	143566191.0	143572771.0	loss	4	110	lscc
93100	143572873.0	143578329.0	gain	65	110	lscc
93100	143572873.0	143578329.0	loss	4	110	lscc
1936	143579727.0	143597414.0	gain	65	110	lscc
1936	143579727.0	143597414.0	loss	4	110	lscc
84948	143597830.0	143603223.0	gain	65	110	lscc
84948	143597830.0	143603223.0	loss	4	110	lscc
65263	143603209.0	143609574.0	gain	65	110	lscc
65263	143603209.0	143609574.0	loss	4	110	lscc
7264	143612617.0	143618047.0	gain	65	110	lscc
7264	143612617.0	143618047.0	loss	4	110	lscc
9831	143636018.0	143653729.0	gain	65	110	lscc
9831	143636018.0	143653729.0	loss	4	110	lscc
286075	143684478.0	143695384.0	gain	65	110	lscc
286075	143684478.0	143695384.0	loss	4	110	lscc
286076	143697114.0	143698412.0	gain	65	110	lscc
286076	143697114.0	143698412.0	loss	4	110	lscc
100130274	143706693.0	143708108.0	gain	65	110	lscc
100130274	143706693.0	143708108.0	loss	4	110	lscc
101928160	143708050.0	143713897.0	gain	65	110	lscc
101928160	143708050.0	143713897.0	loss	4	110	lscc
225689	143716348.0	143722457.0	gain	65	110	lscc
225689	143716348.0	143722457.0	loss	4	110	lscc
286077	143723932.0	143733778.0	gain	65	110	lscc
286077	143723932.0	143733778.0	loss	4	110	lscc
100616318	143733082.0	143733152.0	gain	65	110	lscc
100616318	143733082.0	143733152.0	loss	4	110	lscc
642574	143734138.0	143790644.0	gain	65	110	lscc
642574	143734138.0	143790644.0	loss	4	110	lscc
105375800	143758491.0	143760507.0	gain	65	110	lscc
105375800	143758491.0	143760507.0	loss	4	110	lscc
23513	143790924.0	143815772.0	gain	65	110	lscc
23513	143790924.0	143815772.0	loss	4	110	lscc
100126338	143812956.0	143813041.0	gain	65	110	lscc
100126338	143812956.0	143813041.0	loss	4	110	lscc
22827	143816343.0	143829314.0	gain	65	110	lscc
22827	143816343.0	143829314.0	loss	4	110	lscc
340371	143829775.0	143840972.0	gain	65	110	lscc
340371	143829775.0	143840972.0	loss	4	110	lscc
102466748	143837755.0	143837815.0	gain	65	110	lscc
102466748	143837755.0	143837815.0	loss	4	110	lscc
83481	143857323.0	143879193.0	gain	65	110	lscc
83481	143857323.0	143879193.0	loss	4	110	lscc
5339	143915152.0	143976744.0	gain	65	110	lscc
5339	143915152.0	143976744.0	loss	4	110	lscc
724031	143945190.0	143945278.0	gain	64	110	lscc
724031	143945190.0	143945278.0	loss	4	110	lscc
84875	143977157.0	144012763.0	gain	64	110	lscc
84875	143977157.0	144012763.0	loss	4	110	lscc
2907	143990055.0	143993414.0	gain	64	110	lscc
2907	143990055.0	143993414.0	loss	4	110	lscc
375686	144010976.0	144047113.0	gain	64	110	lscc
375686	144010976.0	144047113.0	loss	4	110	lscc
26873	144050321.0	144063960.0	gain	64	110	lscc
26873	144050321.0	144063960.0	loss	4	110	lscc
102465509	144057320.0	144057379.0	gain	64	110	lscc
102465509	144057320.0	144057379.0	loss	4	110	lscc
54512	144064055.0	144080647.0	gain	64	110	lscc
54512	144064055.0	144080647.0	loss	4	110	lscc
102465510	144079873.0	144079941.0	gain	64	110	lscc
102465510	144079873.0	144079941.0	loss	4	110	lscc
8733	144082633.0	144086215.0	gain	64	110	lscc
8733	144082633.0	144086215.0	loss	4	110	lscc
1537	144095075.0	144097524.0	gain	64	110	lscc
1537	144095075.0	144097524.0	loss	4	110	lscc
81858	144098636.0	144103772.0	gain	64	110	lscc
81858	144098636.0	144103772.0	loss	4	110	lscc
84232	144104460.0	144107610.0	gain	64	110	lscc
84232	144104460.0	144107610.0	loss	4	110	lscc
340390	144107738.0	144118327.0	gain	64	110	lscc
340390	144107738.0	144118327.0	loss	4	110	lscc
51236	144137773.0	144140850.0	gain	64	110	lscc
51236	144137773.0	144140850.0	loss	4	110	lscc
727957	144148015.0	144261925.0	gain	64	110	lscc
727957	144148015.0	144261925.0	loss	4	110	lscc
23246	144262044.0	144291437.0	gain	64	110	lscc
23246	144262044.0	144291437.0	loss	4	110	lscc
102465906	144262672.0	144262736.0	gain	64	110	lscc
102465906	144262672.0	144262736.0	loss	4	110	lscc
642658	144266452.0	144268480.0	gain	64	110	lscc
642658	144266452.0	144268480.0	loss	4	110	lscc
3297	144291603.0	144314719.0	gain	64	110	lscc
3297	144291603.0	144314719.0	loss	4	110	lscc
8694	144314583.0	144326851.0	gain	64	110	lscc
8694	144314583.0	144326851.0	loss	4	110	lscc
102465511	144317245.0	144317314.0	gain	64	110	lscc
102465511	144317245.0	144317314.0	loss	4	110	lscc
83482	144330564.0	144336481.0	gain	64	110	lscc
83482	144330564.0	144336481.0	loss	4	110	lscc
340393	144353227.0	144354930.0	gain	64	110	lscc
