Name	lscc_Database_ID	brca_Database_ID	luad_Database_ID	ovarian_Database_ID	brca_pvalue	colon_pvalue	hnscc_pvalue	lscc_pvalue	luad_pvalue	ovarian_pvalue
HSPB1	NP_001531.1	NP_001531.1	NP_001531.1	NP_001531	0.00043070263269442385	0.0047790739375995085	0.31585387024147515	0.0008458149291513972	0.36619228215326877	0.015080495363332847
HSPB11	NP_001303864.1	NP_057210.2	NP_001303864.1	NP_057210	0.00037764630928135154	0.0024292018498237103	0.0021902834587317226	0.0014132882878315843	0.001310010851140363	0.011067638761847964
HSPB2	NP_001532.1	NP_001532.1	NP_001532.1	NP_001532	0.00037764630928135154		0.0028308836459695953	0.002099329107220982	0.03264827001897022	0.00053237744704313
HSPB6	NP_653218.1	NP_653218.1	NP_653218.1	NP_653218	0.0006596453400197447	0.018312085262024633	0.002185495231761614	0.0018331210252028704	0.06219523084137843	0.0007215159542702771
HSPB7	NP_055239.1|NP_001336615.1|NP_001336611.1|NP_001336616.1|NP_001336618.1|NP_001336612.1|NP_001336614.1|NP_001336617.1	NP_055239.1	NP_055239.1|NP_001336615.1|NP_001336618.1|NP_001336612.1|NP_001336611.1|NP_001336614.1|NP_001336616.1|NP_001336617.1	NP_055239	0.0008338822585645335	0.0032609361294423022	0.002364646860507891	0.0021064408872121013	0.0012065840386939332	0.000991036668652313
HSPB8	NP_055180.1	NP_055180.1	NP_055180.1	NP_055180	0.0005403487228980475	0.005713187006913896	0.011576613015542055	0.0008458149291513972	0.003003085225517998	0.000566536294062618
HSPBAP1	NP_078886.2|NP_001307657.1	NP_078886.2|NP_001307657.1	NP_078886.2|NP_001307657.1	NP_078886	0.011379816509973852		0.002185495231761614	0.0012771638638572162	0.036686767358543704	0.0010122448924305204
HSPBP1	NP_001284529.1|NP_001123578.1	NP_001284529.1|NP_001123578.1	NP_001284529.1|NP_001123578.1	NP_001123578	0.0021330094389738472	0.001426438503543442	0.005733413514098035	0.000891869196597324	0.0012265533287204595	0.008658483230402367
HSPD1	NP_002147.2	NP_002147.2	NP_002147.2	NP_002147	0.000569140907366685	0.00540581355248883	0.19363479456420016	0.0010604749469378207	0.005200121149212881	0.0034743032820658466
HSPE1	NP_002148.1	NP_002148.1	NP_002148.1	NP_002148	0.0003857518033022747	0.003792508376757925	0.17255480311101828	0.0014116880518691296	0.00134817095487243	0.0019522940696423915
HSPE1-MOB4	NP_001189414.1|NP_001191023.1	NP_001189414.1|NP_001094289.1|NP_955776.1	NP_001189414.1|NP_001191023.1		0.0007663622980286345			0.0008927539944703204	0.0025681889836229673	
HSPG2	NP_001278789.1	NP_001278789.1	NP_001278789.1	NP_001278789	0.00038332445714516416	0.0020039075033143955	0.0034547820506073052	0.0011950054074516422	0.0016002286913431418	0.0028208813907764623
HSPG2	NP_001278789.1	NP_001278789.1	NP_001278789.1	NP_005520	0.00038332445714516416	0.0020039075033143955	0.0034547820506073052	0.0011950054074516422	0.0016002286913431418	0.0028208813907764623
HSPG2	NP_005520.4	NP_001278789.1	NP_001278789.1	NP_001278789	0.00038332445714516416	0.0020039075033143955	0.0034547820506073052	0.0008519115920669955	0.0016002286913431418	0.0028208813907764623
HSPG2	NP_005520.4	NP_001278789.1	NP_001278789.1	NP_005520	0.00038332445714516416	0.0020039075033143955	0.0034547820506073052	0.0008519115920669955	0.0016002286913431418	0.0028208813907764623
HSPH1	NP_001273432.1	NP_006635.2|NP_001273433.1|NP_001273434.1	NP_001273432.1	NP_006635	0.0013403432055570927	0.11640908844910414	0.08991844946464175	0.00376950388404826	0.0019753615409809043	0.0008243232939506176
HSPH1	NP_001273432.1	NP_006635.2|NP_001273433.1|NP_001273434.1	NP_001336633.1	NP_006635	0.0013403432055570927	0.11640908844910414	0.08991844946464175	0.00376950388404826	0.0020103770593726156	0.0008243232939506176
HSPH1	NP_001273433.1|NP_001273434.1	NP_006635.2|NP_001273433.1|NP_001273434.1	NP_001273432.1	NP_006635	0.0013403432055570927	0.11640908844910414	0.08991844946464175	0.0008458149291513972	0.0019753615409809043	0.0008243232939506176
HSPH1	NP_001273433.1|NP_001273434.1	NP_006635.2|NP_001273433.1|NP_001273434.1	NP_001336633.1	NP_006635	0.0013403432055570927	0.11640908844910414	0.08991844946464175	0.0008458149291513972	0.0020103770593726156	0.0008243232939506176
HTATIP2	NP_001091990.1|NP_001091991.1|NP_001091993.1	NP_001091990.1|NP_006401.3|NP_001091993.1	NP_001091990.1|NP_001091991.1|NP_001091993.1	NP_001091990	0.0005288164610021957	0.03263557572079456	0.022668913726157813	0.004366189012794127	0.003012414597511634	0.010928694603503541
HTATSF1	NP_001156752.1	NP_001156752.1	NP_001156752.1	NP_001156752	0.0011813125821121557	0.0017704549266370358	0.012744651577615803	0.0017249021944755524	0.010061446617790001	0.0025510149518984553
HTRA1	NP_002766.1	NP_002766.1	NP_002766.1	NP_002766	0.00037764630928135154	0.0011002118887531967	0.03804027649781015	0.0008458149291513972	0.0012065840386939332	0.009902508010616292
HTRA2	NP_037379.1|NP_001308656.1|NP_001308657.1|NP_659540.1	NP_037379.1|NP_001308656.1|NP_001308657.1|NP_659540.1	NP_037379.1|NP_001308656.1|NP_001308657.1|NP_659540.1	NP_037379	0.003581754021346567	0.017967324570347307	0.15259788146784176	0.0010618785990013531	0.015735891112785807	0.007679926583400942
HTRA3	NP_444272.1|NP_001284488.1	NP_444272.1|NP_001284488.1	NP_444272.1|NP_001284488.1	NP_444272	0.0006549033323333072	0.0011554310730111403	0.13061412348795295	0.0008458149291513972	0.0012265533287204595	0.001999575741808388
HTT	NP_002102.4	NP_002102.4	NP_002102.4	NP_002102	0.014636694735141046	0.1369176971899121	0.002790342505300873	0.0012885714744885987	0.0030566020817293753	0.0005192872454448313
HUS1	NP_004498.1|NP_001350612.1	NP_004498.1	NP_004498.1|NP_001350612.1	NP_004498	0.002988493269894655	0.0010930779504217576	0.009413109033636078	0.0008458149291513972	0.003096017970959776	0.000514199534413934
HUWE1	NP_113584.3	NP_113584.3	NP_113584.3	NP_113584	0.0005100286765281099	0.0032609361294423022	0.002185495231761614	0.0011904139021656239	0.04629608767308325	0.0005672163098584362
HVCN1	NP_001035196.1|NP_001243342.1	NP_115745.2|NP_001243342.1	NP_001035196.1|NP_001243342.1	NP_001243342	0.0005514743800288027	0.0010930779504217576	0.28854962956043845	0.0008458149291513972	0.0012065840386939332	0.0010488493447030722
HYDIN	NP_001257903.1|NP_060028.2|NP_001185471.1|NP_001185472.1	NP_001257903.1|NP_060028.2|NP_001185471.1|NP_001185472.1	NP_001257903.1|NP_060028.2|NP_001185471.1|NP_001185472.1		0.0010376422442965306			0.036473467187675815	0.0012478575827178304	
HYI	NP_001177809.1|NP_001317455.1|NP_112484.3|NP_001230455.1	NP_001177809.1|NP_001317455.1|NP_112484.3|NP_001230455.1	NP_001177809.1|NP_001317455.1|NP_112484.3|NP_001230455.1	NP_001177809	0.00037764630928135154	0.002473624471749235	0.009948349760212683	0.0075895175094403515	0.0012169400112527983	0.0044845642290828385
HYOU1	NP_001124463.1	NP_001124463.1	NP_001124463.1	NP_001124463	0.0017634515378199093	0.09185827208459911	0.007712646820257861	0.0008458149291513972	0.019157310842841488	0.0005193608094318088
HYPK	NP_057484.3|NP_001186814.1	NP_057484.3|NP_001186814.1	NP_057484.3|NP_001186814.1	NP_057484	0.00037764630928135154	0.008278040034014021	0.002327732229344771	0.0008458149291513972	0.0015223314111918523	0.002698804696720289
IAH1	NP_001034702.1|NP_001307787.1|NP_001307788.1	NP_001034702.1|NP_001307787.1|NP_001307788.1	NP_001034702.1|NP_001307787.1|NP_001307788.1	NP_001034702	0.0005348851648037621	0.010121251349345292	0.0770713043805538	0.0008458149291513972	0.0012065840386939332	0.0005082479471238339
IARS	NP_002152.2	NP_002152.2	NP_002152.2	NP_002152	0.0005448954342928043	0.0011221011000456947	0.009603409158277306	0.0008458149291513972	0.016229040433896686	0.0010531559274511249
IARS2	NP_060530.3	NP_060530.3	NP_060530.3	NP_060530	0.0012899141852407577	0.005019025263464321	0.03579845079978466	0.0008458149291513972	0.0012495826921469922	0.0011460902624485297
IBA57	NP_001010867.1|NP_001297256.1	NP_001010867.1|NP_001297256.1	NP_001010867.1|NP_001297256.1	NP_001010867	0.0008818816592738591	0.0011554310730111403	0.0035194956210957574	0.004653354884907762	0.0068752163965644176	0.0005158622837228692
IBTK	NP_056340.2|NP_001287835.1	NP_056340.2|NP_001287835.1	NP_056340.2|NP_001287835.1	NP_001287835	0.0008455879300460653		0.02441109062592223	0.0008458149291513972	0.0012065840386939332	0.0015553942165975612
ICA1	NP_001129492.1|NP_001263407.1|NP_001337760.1|NP_001337763.1|NP_001337755.1|NP_001337767.1|NP_001337757.1|NP_001337759.1|NP_001337764.1	NP_071682.1|NP_001263407.1	NP_001129492.1|NP_001263407.1|NP_001337760.1|NP_001337763.1|NP_001337755.1|NP_001337767.1|NP_001337757.1|NP_001337759.1|NP_001337764.1	NP_001263407	0.0004205739896107151	0.0010930779504217576	0.0024636837867152658	0.034587226228424375	0.0012065840386939332	0.001235417672029618
ICA1L	NP_001275551.1|NP_001275553.1	NP_001275552.1|NP_001275553.1	NP_001275551.1|NP_001275553.1		0.0005725774575311302			0.022214659774153562	0.0017245663033275379	
ICAM1	NP_000192.2	NP_000192.2	NP_000192.2	NP_000192	0.00040120221607955423	0.005486526570663956	0.013460574084351562	0.021814733277146413	0.005871755113333579	0.0005852196898487764
ICAM2	NP_000864.2	NP_000864.2	NP_000864.2	NP_000864	0.00037764630928135154	0.0010930779504217576	0.09325693773032911	0.1902131694492286	0.007482027303408958	0.0005082479471238339
ICAM3	NP_002153.2|NP_001307535.1|NP_001307534.1|NP_001307537.1	NP_002153.2|NP_001307534.1|NP_001307535.1|NP_001307537.1	NP_002153.2|NP_001307535.1|NP_001307534.1|NP_001307537.1	NP_002153	0.0013086088912563406	0.00466350550790917	0.2576721926402132	0.004226645995943287	0.21788764914474473	0.0014705809209931183
ICE1	NP_056140.1	NP_056140.1	NP_056140.1	NP_056140	0.0013000944674981406		0.023121669178210246	0.003542771844776537	0.014528775427419541	0.010410347339717118
ICE2	NP_078887.2|NP_001018099.1|NP_001263314.1	NP_078887.2|NP_001018099.1|NP_001263314.1	NP_078887.2|NP_001018099.1|NP_001263314.1	NP_078887	0.00037764630928135154		0.002185495231761614	0.0008963668226295081	0.004744371372961925	0.010536774264623756
ICK	NP_055735.1	NP_057597.2		NP_057597	0.0017090134707442872		0.03187564337729599	0.004014195508044465		0.0006221280098951569
ICMT	NP_036537.1	NP_036537.1	NP_036537.1	NP_036537	0.0006156487324646772	0.008660506737578575	0.00397171324617037	0.0014888960764438337	0.06905447976649223	0.005262436279470561
IDE	NP_001309722.1|NP_004960.2|NP_001309724.1|NP_001309723.1|NP_001309726.1|NP_001159418.1	NP_001309722.1|NP_004960.2|NP_001309724.1|NP_001309723.1|NP_001309726.1|NP_001159418.1	NP_001309722.1|NP_004960.2|NP_001309724.1|NP_001309723.1|NP_001309726.1|NP_001159418.1	NP_001309722	0.00046181269445846966	0.02753801893218808	0.021094589967626275	0.0008458149291513972	0.0012294939027928473	0.0009105553541366404
IDH1	NP_001269315.1	NP_001269316.1	NP_001269315.1	NP_001269316	0.0006170134417421526	0.023994668931133993	0.018818289086868136	0.0025199308122532452	0.027468597491243963	0.0005082479471238339
IDH2	NP_002159.2|NP_001276839.1|NP_001277043.1	NP_002159.2|NP_001276839.1|NP_001277043.1	NP_002159.2|NP_001276839.1|NP_001277043.1	NP_002159	0.00037764630928135154	0.0017070191451719289	0.0027574839586334723	0.0018262062744322774	0.0019622812058102696	0.0008050277773218776
IDH3A	NP_005521.1	NP_005521.1	NP_005521.1	NP_005521	0.08326332855712401	0.0015762802817155784	0.0022547937148908563	0.0008458149291513972	0.0055777135735896105	0.0005082479471238339
IDH3B	NP_001317692.1|NP_008830.2|NP_777280.1|NP_001245313.1	NP_001317692.1|NP_008830.2|NP_777280.1|NP_001245313.1	NP_001317692.1|NP_008830.2|NP_777280.1|NP_001245313.1	NP_001317692	0.05588985928437166	0.0015293002911628874	0.002295788708780772	0.001151072596037034	0.0054383655817883	0.0005082479471238339
IDH3G	NP_004126.1	NP_004126.1	NP_004126.1	NP_004126	0.08694591001732777	0.0036081591695309345	0.0026464953672951596	0.005827065732663105	0.008714879940159688	0.0005094455539636198
IDH3G	NP_004126.1	NP_004126.1	NP_777358.1	NP_004126	0.08694591001732777	0.0036081591695309345	0.0026464953672951596	0.005827065732663105	0.009368516955579775	0.0005094455539636198
IDH3G	NP_777358.1	NP_004126.1	NP_004126.1	NP_004126	0.08694591001732777	0.0036081591695309345	0.0026464953672951596	0.003442726941685403	0.008714879940159688	0.0005094455539636198
IDH3G	NP_777358.1	NP_004126.1	NP_777358.1	NP_004126	0.08694591001732777	0.0036081591695309345	0.0026464953672951596	0.003442726941685403	0.009368516955579775	0.0005094455539636198
IDI1	NP_001304884.1|NP_004499.2|NP_001304886.1|NP_150286.1	NP_001304885.1|NP_004499.2|NP_001304886.1	NP_004499.2|NP_001304886.1|NP_150286.1	NP_004499	0.00046039937800287695	0.003753060795060192	0.0034300854425005035	0.0105144782288099	0.005408144800649503	0.0005082479471238339
IDNK	NP_001001551.2|NP_001243844.1	NP_001001551.2|NP_001243844.1	NP_001001551.2|NP_001243844.1	NP_001001551	0.0005059081591680932	0.10968456033941619	0.002185495231761614	0.0009896871315289999	0.014339896849598861	0.0006396245906253822
IDO1	NP_002155.1	NP_002155.1	NP_002155.1	NP_002155	0.0023761509546781894	0.0031106910979914505	0.027645993017261547	0.001789692797261766	0.016392359996339336	0.001463791570967174
IDS	NP_000193.1|NP_001160022.1|NP_006114.1	NP_000193.1|NP_001160022.1|NP_006114.1	NP_000193.1|NP_001160022.1|NP_006114.1	NP_000193	0.004909645571197542		0.010510996702242915	0.0012679377741705343	0.0037321217938352117	0.0014483320617183198
IDUA	NP_000194.2|NP_001350505.1	NP_000194.2	NP_000194.2|NP_001350505.1	NP_000194	0.00037764630928135154	0.001167970354086474	0.002185495231761614	0.006661127854397362	0.002179050210938897	0.01781626371327821
IER3IP1	NP_057181.1	NP_057181.1	NP_057181.1	NP_057181	0.0034338633125350435	0.0031696862696690333	0.014223310103004169	0.003695818952381619	0.0012065840386939332	0.0005082479471238339
IFFO2	NP_001129737.1	NP_001129737.1			0.00040354865250225757		0.002283063080351494	0.0017553580914083755		
IFI16	NP_001193496.1	NP_005522.2	NP_005522.2|NP_001193496.1	NP_001193496	0.00037764630928135154	0.0011886329123928486	0.002185495231761614	0.016806331745165555	0.0034427636342359643	0.006631519866744946
IFI16	NP_001193496.1	NP_005522.2	NP_005522.2|NP_001193496.1	NP_005522	0.00037764630928135154	0.0011886329123928486	0.002185495231761614	0.016806331745165555	0.0034427636342359643	0.007347567667570332
IFI16	NP_005522.2	NP_005522.2	NP_005522.2|NP_001193496.1	NP_001193496	0.00037764630928135154	0.0011886329123928486	0.002185495231761614	0.0014715793828953795	0.0034427636342359643	0.006631519866744946
IFI16	NP_005522.2	NP_005522.2	NP_005522.2|NP_001193496.1	NP_005522	0.00037764630928135154	0.0011886329123928486	0.002185495231761614	0.0014715793828953795	0.0034427636342359643	0.007347567667570332
IFI30	NP_006323.2	NP_006323.2	NP_006323.2	NP_006323	0.00047444736119637914	0.0040460581675337065	0.007549684992043641	0.0008458149291513972	0.0013115165235954966	0.0018878233803397754
IFI35	NP_005524.2|NP_001317159.1	NP_005524.2|NP_001317159.1	NP_001317159.1|NP_005524.2	NP_001317159	0.0004960356751619827	0.00913181593662675	0.0030102816743328223	0.0010114744636492783	0.0012478575827178304	0.01096082086175606
IFI44	NP_006408.3	NP_006408.3	NP_006408.3	NP_006408	0.00037764630928135154		0.0047271672299712035	0.0008458149291513972	0.08137256764470248	0.0005082479471238339
IFI44L	NP_006811.2	NP_006811.2	NP_006811.2	NP_006811	0.00037764630928135154		0.006377721709836025	0.0008458149291513972	0.032818043324376635	0.0010168576748354847
IFI6	NP_002029.3|NP_075011.1|NP_075010.1	NP_075011.1|NP_075010.1|NP_002029.3			0.00037764630928135154		0.00253267769633565	0.0008458149291513972		
IFIH1	NP_071451.2	NP_071451.2	NP_071451.2	NP_071451	0.00037764630928135154	0.0011040607258702418	0.002361872010294523	0.006082329947597265	0.002974377361229125	0.00918835100855635
IFIT1	NP_001539.3|NP_001257857.1	NP_001539.3|NP_001257857.1	NP_001539.3|NP_001257856.1|NP_001257857.1	NP_001257856	0.00039945858371414543	0.02246367250748142	0.005024376457720824	0.001113135669788949	0.01979743591742597	0.027376048243728125
IFIT1B		NP_001010987.1			0.0007104838499171604					
IFIT2	NP_001538.4	NP_001538.4	NP_001538.4	NP_001538	0.0006249558525913887	0.0010930779504217576	0.003116666600768338	0.0008458149291513972	0.011099646811609843	0.01869089113511671
IFIT3	NP_001026853.1	NP_001540.2|NP_001276688.1	NP_001026853.1|NP_001276687.1	NP_001540	0.000612701405220954	0.0010930779504217576	0.0029752149175805063	0.0012973203141639312	0.006453410556350411	0.009630987293205977
IFIT3	NP_001276687.1	NP_001540.2|NP_001276688.1	NP_001026853.1|NP_001276687.1	NP_001540	0.000612701405220954	0.0010930779504217576	0.0029752149175805063	0.0023296064039890975	0.006453410556350411	0.009630987293205977
IFIT5	NP_036552.1	NP_036552.1	NP_036552.1	NP_036552	0.00037764630928135154	0.0027274257535968233	0.0022553895773320437	0.0012657598746786398	0.0021833015572879206	0.010674467128157545
IFITM1	NP_003632.3	NP_003632.3	NP_003632.3	NP_003632	0.0004640950920378048	0.0013054228056096806	0.0024106529552781583	0.0008671423400764229	0.009186358287643361	0.14912003808224167
IFITM2	NP_006426.2	NP_006426.2	NP_006426.2		0.0006075235900798562		0.003191090445095254	0.0016987202139802891	0.0012065840386939332	
IFITM3	NP_066362.2	NP_066362.2	NP_066362.2	NP_066362	0.00037764630928135154	0.0021396124074493017	0.0037975037384705445	0.0021464392971231646	0.0012065840386939332	0.14303309073233167
IFNGR1	NP_000407.1|NP_001350455.1|NP_001350456.1	NP_000407.1	NP_000407.1|NP_001350455.1|NP_001350456.1	NP_000407	0.00047353440451779373	0.0019040641598630354	0.25184668064017407	0.001057655861191193	0.06417861584333952	0.0012101386402491963
IFRD1	NP_001007246.1|NP_001184008.1	NP_001007246.1|NP_001184009.1	NP_001007246.1|NP_001184008.1	NP_001007246	0.0011882584366135645	0.0015699924640816757	0.015438896165663936	0.0016884429567605285	0.0017203937986639045	0.0005082479471238339
IFRD2	NP_006755.4	NP_006755.4	NP_006755.4	NP_006755	0.0013614695680227212		0.004488740109889834	0.0008458149291513972	0.0012478575827178304	0.007268972638181688
IFT122	NP_001267470.1|NP_060732.2|NP_443711.2|NP_443715.1|NP_443716.1|NP_001267475.1|NP_001267474.1	NP_060732.2|NP_001267470.1|NP_443715.1|NP_443711.2|NP_443716.1|NP_001267475.1|NP_001267474.1	NP_001267470.1|NP_060732.2|NP_443716.1|NP_443711.2|NP_443715.1|NP_001267475.1|NP_001267474.1	NP_001267470	0.00037913505365490616		0.003080288734770685	0.006264194528309783	0.0057323141343978085	0.0005082479471238339
IFT140	NP_055529.2	NP_055529.2	NP_055529.2	NP_055529	0.00043075316853573027		0.0028537162480476775	0.006825969515322334	0.0013875867966019416	0.005716681593573899
IFT172	NP_056477.1	NP_056477.1	NP_056477.1	NP_056477	0.00037764630928135154		0.0029825743626784263	0.0012383471506667452	0.0019244261042251204	0.0005082479471238339
IFT20	NP_001254703.1|NP_001254704.1|NP_001254706.1|NP_777547.1|NP_001254707.1	NP_001254703.1|NP_001254704.1|NP_001254706.1|NP_777547.1|NP_001254707.1	NP_001254703.1|NP_001254704.1|NP_001254706.1|NP_777547.1|NP_001254707.1	NP_001254703	0.002199669818596656	0.0042004951243682954	0.004657087376618362	0.0008458149291513972	0.010635325988261713	0.0005805221701272544
IFT22	NP_073614.1|NP_001124292.1|NP_001124293.1	NP_073614.1|NP_001124292.1|NP_001124293.1	NP_073614.1|NP_001124292.1|NP_001124293.1	NP_073614	0.00037764630928135154	0.0013724638717754064	0.004772375824211192	0.0019670846951014825	0.003911987263245295	0.00965648042270079
