	Name	Database_ID	start_bp	end_bp	variable	value	cancer_type_total_patients	cancer
11896	ADAMDEC1	ENSG00000134028.10	24384285.0	24406013.0	gain	2	98	gbm
11897	ADAMDEC1		24384285.0	24406013.0	loss	6	98	gbm
11898	ADAMDEC1	ENSG00000134028.14	24384285.0	24406013.0	loss	6	98	gbm
11899	ADAMDEC1	ENSG00000134028.10	24384285.0	24406013.0	loss	6	98	gbm
11900	ADAM7	ENSG00000069206.15	24440930.0	24526970.0	gain	2	98	gbm
11901	ADAM7		24440930.0	24526970.0	gain	2	98	gbm
11902	ADAM7	ENSG00000069206.11	24440930.0	24526970.0	gain	2	98	gbm
11903	ADAM7	ENSG00000069206.15	24440930.0	24526970.0	loss	6	98	gbm
11904	ADAM7		24440930.0	24526970.0	loss	6	98	gbm
11905	ADAM7	ENSG00000069206.11	24440930.0	24526970.0	loss	6	98	gbm
11906	NEFM		24913758.0	24919098.0	gain	2	98	gbm
11907	NEFM	ENSG00000104722.13	24913758.0	24919098.0	gain	2	98	gbm
11908	NEFM	ENSG00000104722.9	24913758.0	24919098.0	gain	2	98	gbm
11909	NEFM		24913758.0	24919098.0	loss	6	98	gbm
11910	NEFM	ENSG00000104722.13	24913758.0	24919098.0	loss	6	98	gbm
11911	NEFM	ENSG00000104722.9	24913758.0	24919098.0	loss	6	98	gbm
11912	NEFL		24950955.0	24957110.0	gain	2	98	gbm
11913	NEFL	ENSG00000277586.2	24950955.0	24957110.0	gain	2	98	gbm
11914	NEFL	ENSG00000104725.9	24950955.0	24957110.0	gain	2	98	gbm
11915	NEFL		24950955.0	24957110.0	loss	6	98	gbm
11916	NEFL	ENSG00000277586.2	24950955.0	24957110.0	loss	6	98	gbm
11917	NEFL	ENSG00000104725.9	24950955.0	24957110.0	loss	6	98	gbm
11918	DOCK5		25184689.0	25418082.0	gain	2	98	gbm
11919	DOCK5	ENSG00000147459.17	25184689.0	25418082.0	gain	2	98	gbm
11920	DOCK5	ENSG00000147459.13	25184689.0	25418082.0	gain	2	98	gbm
11921	DOCK5		25184689.0	25418082.0	loss	6	98	gbm
11922	DOCK5	ENSG00000147459.17	25184689.0	25418082.0	loss	6	98	gbm
11923	DOCK5	ENSG00000147459.13	25184689.0	25418082.0	loss	6	98	gbm
11924	GNRH1		25419258.0	25424654.0	gain	2	98	gbm
11925	GNRH1	ENSG00000147437.5	25419258.0	25424654.0	gain	2	98	gbm
11926	GNRH1	ENSG00000147437.9	25419258.0	25424654.0	gain	2	98	gbm
11927	GNRH1		25419258.0	25424654.0	loss	6	98	gbm
11928	GNRH1	ENSG00000147437.5	25419258.0	25424654.0	loss	6	98	gbm
11929	GNRH1	ENSG00000147437.9	25419258.0	25424654.0	loss	6	98	gbm
11930	KCTD9	ENSG00000104756.15	25427847.0	25458476.0	gain	2	98	gbm
11931	KCTD9		25427847.0	25458476.0	gain	2	98	gbm
11932	KCTD9	ENSG00000104756.11	25427847.0	25458476.0	gain	2	98	gbm
11933	KCTD9	ENSG00000104756.15	25427847.0	25458476.0	loss	6	98	gbm
11934	KCTD9		25427847.0	25458476.0	loss	6	98	gbm
11935	KCTD9	ENSG00000104756.11	25427847.0	25458476.0	loss	6	98	gbm
11936	CDCA2	ENSG00000184661.13	25459199.0	25507911.0	gain	2	98	gbm
11937	CDCA2		25459199.0	25507911.0	gain	2	98	gbm
11938	CDCA2	ENSG00000184661.9	25459199.0	25507911.0	gain	2	98	gbm
11939	CDCA2	ENSG00000184661.13	25459199.0	25507911.0	loss	6	98	gbm
11940	CDCA2		25459199.0	25507911.0	loss	6	98	gbm
11941	CDCA2	ENSG00000184661.9	25459199.0	25507911.0	loss	6	98	gbm
11942	EBF2	ENSG00000221818.4	25841725.0	26045413.0	gain	2	98	gbm
11943	EBF2	ENSG00000221818.8	25841725.0	26045413.0	gain	2	98	gbm
11944	EBF2		25841725.0	26045413.0	gain	2	98	gbm
11945	EBF2	ENSG00000221818.4	25841725.0	26045413.0	loss	7	98	gbm
11946	EBF2	ENSG00000221818.8	25841725.0	26045413.0	loss	7	98	gbm
11947	EBF2		25841725.0	26045413.0	loss	7	98	gbm
11948	PPP2R2A	ENSG00000221914.4	26291508.0	26372680.0	gain	2	98	gbm
11949	PPP2R2A	ENSG00000221914.9	26291508.0	26372680.0	gain	2	98	gbm
11950	PPP2R2A		26291508.0	26372680.0	gain	2	98	gbm
11951	PPP2R2A	ENSG00000221914.4	26291508.0	26372680.0	loss	7	98	gbm
11952	PPP2R2A	ENSG00000221914.9	26291508.0	26372680.0	loss	7	98	gbm
11953	PPP2R2A		26291508.0	26372680.0	loss	7	98	gbm
11954	BNIP3L	ENSG00000104765.15	26383054.0	26505636.0	gain	2	98	gbm
11955	BNIP3L		26383054.0	26505636.0	gain	2	98	gbm
11956	BNIP3L	ENSG00000104765.10	26383054.0	26505636.0	gain	2	98	gbm
11957	BNIP3L	ENSG00000104765.15	26383054.0	26505636.0	loss	7	98	gbm
11958	BNIP3L		26383054.0	26505636.0	loss	7	98	gbm
11959	BNIP3L	ENSG00000104765.10	26383054.0	26505636.0	loss	7	98	gbm
11960	PNMA2		26504701.0	26514092.0	gain	2	98	gbm
11961	PNMA2	ENSG00000240694.4	26504701.0	26514092.0	gain	2	98	gbm
11962	PNMA2	ENSG00000240694.8	26504701.0	26514092.0	gain	2	98	gbm
11963	PNMA2		26504701.0	26514092.0	loss	7	98	gbm
11964	PNMA2	ENSG00000240694.4	26504701.0	26514092.0	loss	7	98	gbm
11965	PNMA2	ENSG00000240694.8	26504701.0	26514092.0	loss	7	98	gbm
11966	DPYSL2	ENSG00000092964.17	26514031.0	26658178.0	gain	2	98	gbm
11967	DPYSL2	ENSG00000092964.12	26514031.0	26658178.0	gain	2	98	gbm
11968	DPYSL2		26514031.0	26658178.0	gain	2	98	gbm
11969	DPYSL2	ENSG00000092964.17	26514031.0	26658178.0	loss	6	98	gbm
11970	DPYSL2	ENSG00000092964.12	26514031.0	26658178.0	loss	6	98	gbm
11971	DPYSL2		26514031.0	26658178.0	loss	6	98	gbm
11972	ADRA1A	ENSG00000120907.13	26748150.0	26867278.0	gain	2	98	gbm
11973	ADRA1A		26748150.0	26867278.0	gain	2	98	gbm
11974	ADRA1A	ENSG00000120907.17	26748150.0	26867278.0	gain	2	98	gbm
11975	ADRA1A	ENSG00000120907.13	26748150.0	26867278.0	loss	6	98	gbm
11976	ADRA1A		26748150.0	26867278.0	loss	6	98	gbm
11977	ADRA1A	ENSG00000120907.17	26748150.0	26867278.0	loss	6	98	gbm
11978	STMN4	ENSG00000015592.12	27235323.0	27258420.0	gain	2	98	gbm
11979	STMN4	ENSG00000015592.16	27235323.0	27258420.0	gain	2	98	gbm
11980	STMN4		27235323.0	27258420.0	gain	2	98	gbm
11981	STMN4	ENSG00000015592.12	27235323.0	27258420.0	loss	6	98	gbm
11982	STMN4	ENSG00000015592.16	27235323.0	27258420.0	loss	6	98	gbm
11983	STMN4		27235323.0	27258420.0	loss	6	98	gbm
11984	TRIM35	ENSG00000104228.12	27284886.0	27311272.0	gain	2	98	gbm
11985	TRIM35		27284886.0	27311272.0	gain	2	98	gbm
11986	TRIM35	ENSG00000104228.8	27284886.0	27311272.0	gain	2	98	gbm
11987	TRIM35	ENSG00000104228.12	27284886.0	27311272.0	loss	6	98	gbm
11988	TRIM35		27284886.0	27311272.0	loss	6	98	gbm
11989	TRIM35	ENSG00000104228.8	27284886.0	27311272.0	loss	6	98	gbm
11990	PTK2B	ENSG00000120899.13	27311482.0	27459391.0	gain	2	98	gbm
11991	PTK2B		27311482.0	27459391.0	gain	2	98	gbm
11992	PTK2B	ENSG00000120899.17	27311482.0	27459391.0	gain	2	98	gbm
11993	PTK2B	ENSG00000120899.13	27311482.0	27459391.0	loss	6	98	gbm
11994	PTK2B		27311482.0	27459391.0	loss	6	98	gbm
11995	PTK2B	ENSG00000120899.17	27311482.0	27459391.0	loss	6	98	gbm
11996	CHRNA2	ENSG00000120903.12	27459756.0	27479883.0	gain	2	98	gbm
11997	CHRNA2	ENSG00000120903.6	27459756.0	27479883.0	gain	2	98	gbm
11998	CHRNA2		27459756.0	27479883.0	gain	2	98	gbm
11999	CHRNA2	ENSG00000120903.12	27459756.0	27479883.0	loss	6	98	gbm
12000	CHRNA2	ENSG00000120903.6	27459756.0	27479883.0	loss	6	98	gbm
12001	CHRNA2		27459756.0	27479883.0	loss	6	98	gbm
12002	EPHX2		27490781.0	27545564.0	gain	2	98	gbm
12003	EPHX2	ENSG00000120915.13	27490781.0	27545564.0	gain	2	98	gbm
12004	EPHX2	ENSG00000120915.9	27490781.0	27545564.0	gain	2	98	gbm
12005	EPHX2		27490781.0	27545564.0	loss	6	98	gbm
12006	EPHX2	ENSG00000120915.13	27490781.0	27545564.0	loss	6	98	gbm
12007	EPHX2	ENSG00000120915.9	27490781.0	27545564.0	loss	6	98	gbm
12008	CLU	ENSG00000120885.15	27596917.0	27614700.0	gain	2	98	gbm
12009	CLU		27596917.0	27614700.0	gain	2	98	gbm
12010	CLU	ENSG00000120885.21	27596917.0	27614700.0	gain	2	98	gbm
12011	CLU	ENSG00000120885.15	27596917.0	27614700.0	loss	6	98	gbm
12012	CLU		27596917.0	27614700.0	loss	6	98	gbm
12013	CLU	ENSG00000120885.21	27596917.0	27614700.0	loss	6	98	gbm
12014	SCARA3	ENSG00000168077.9	27633868.0	27676776.0	gain	2	98	gbm
12015	SCARA3	ENSG00000168077.13	27633868.0	27676776.0	gain	2	98	gbm
12016	SCARA3		27633868.0	27676776.0	gain	2	98	gbm
12017	SCARA3	ENSG00000168077.9	27633868.0	27676776.0	loss	6	98	gbm
12018	SCARA3	ENSG00000168077.13	27633868.0	27676776.0	loss	6	98	gbm
12019	SCARA3		27633868.0	27676776.0	loss	6	98	gbm
12020	CCDC25		27733316.0	27772653.0	gain	2	98	gbm
12021	CCDC25	ENSG00000147419.17	27733316.0	27772653.0	gain	2	98	gbm
12022	CCDC25	ENSG00000147419.12	27733316.0	27772653.0	gain	2	98	gbm
12023	CCDC25		27733316.0	27772653.0	loss	6	98	gbm
12024	CCDC25	ENSG00000147419.17	27733316.0	27772653.0	loss	6	98	gbm
12025	CCDC25	ENSG00000147419.12	27733316.0	27772653.0	loss	6	98	gbm
12026	ESCO2	ENSG00000171320.14	27771949.0	27812640.0	gain	2	98	gbm
12027	ESCO2		27771949.0	27812640.0	gain	2	98	gbm
12028	ESCO2	ENSG00000171320.10	27771949.0	27812640.0	gain	2	98	gbm
12029	ESCO2	ENSG00000171320.14	27771949.0	27812640.0	loss	6	98	gbm
12030	ESCO2		27771949.0	27812640.0	loss	6	98	gbm
12031	ESCO2	ENSG00000171320.10	27771949.0	27812640.0	loss	6	98	gbm
12032	PBK	ENSG00000168078.9	27809624.0	27838082.0	gain	2	98	gbm
12033	PBK	ENSG00000168078.5	27809624.0	27838082.0	gain	2	98	gbm
12034	PBK		27809624.0	27838082.0	gain	2	98	gbm
12035	PBK	ENSG00000168078.9	27809624.0	27838082.0	loss	6	98	gbm
12036	PBK	ENSG00000168078.5	27809624.0	27838082.0	loss	6	98	gbm
12037	PBK		27809624.0	27838082.0	loss	6	98	gbm
12038	SCARA5	ENSG00000168079.16	27869883.0	27992673.0	gain	2	98	gbm
12039	SCARA5	ENSG00000168079.12	27869883.0	27992673.0	gain	2	98	gbm
12040	SCARA5		27869883.0	27992673.0	gain	2	98	gbm
12041	SCARA5	ENSG00000168079.16	27869883.0	27992673.0	loss	6	98	gbm
12042	SCARA5	ENSG00000168079.12	27869883.0	27992673.0	loss	6	98	gbm
12043	SCARA5		27869883.0	27992673.0	loss	6	98	gbm
12044	NUGGC	ENSG00000189233.7	28021964.0	28083936.0	gain	2	98	gbm
12045	NUGGC		28021964.0	28083936.0	gain	2	98	gbm
12046	NUGGC	ENSG00000189233.11	28021964.0	28083936.0	gain	2	98	gbm
12047	NUGGC	ENSG00000189233.7	28021964.0	28083936.0	loss	6	98	gbm
12048	NUGGC		28021964.0	28083936.0	loss	6	98	gbm
12049	NUGGC	ENSG00000189233.11	28021964.0	28083936.0	loss	6	98	gbm
12050	ELP3	ENSG00000134014.16	28089673.0	28191156.0	gain	3	98	gbm
12051	ELP3	ENSG00000134014.12	28089673.0	28191156.0	gain	3	98	gbm
12052	ELP3		28089673.0	28191156.0	gain	3	98	gbm
12053	ELP3	ENSG00000134014.16	28089673.0	28191156.0	loss	6	98	gbm
12054	ELP3	ENSG00000134014.12	28089673.0	28191156.0	loss	6	98	gbm
12055	ELP3		28089673.0	28191156.0	loss	6	98	gbm
12056	PNOC	ENSG00000168081.4	28316986.0	28343355.0	gain	4	98	gbm
12057	PNOC	ENSG00000168081.8	28316986.0	28343355.0	gain	4	98	gbm
12058	PNOC		28316986.0	28343355.0	gain	4	98	gbm
12059	PNOC	ENSG00000168081.4	28316986.0	28343355.0	loss	6	98	gbm
12060	PNOC	ENSG00000168081.8	28316986.0	28343355.0	loss	6	98	gbm
12061	PNOC		28316986.0	28343355.0	loss	6	98	gbm
12062	ZNF395	ENSG00000186918.13	28345590.0	28402701.0	gain	3	98	gbm
12063	ZNF395		28345590.0	28402701.0	gain	3	98	gbm
12064	ZNF395	ENSG00000186918.9	28345590.0	28402701.0	gain	3	98	gbm
12065	ZNF395	ENSG00000186918.13	28345590.0	28402701.0	loss	6	98	gbm
12066	ZNF395		28345590.0	28402701.0	loss	6	98	gbm
12067	ZNF395	ENSG00000186918.9	28345590.0	28402701.0	loss	6	98	gbm
12068	FBXO16	ENSG00000214050.7	28348287.0	28490278.0	gain	3	98	gbm
12069	FBXO16	ENSG00000214050.3	28348287.0	28490278.0	gain	3	98	gbm
12070	FBXO16		28348287.0	28490278.0	gain	3	98	gbm
12071	FBXO16	ENSG00000214050.7	28348287.0	28490278.0	loss	6	98	gbm
12072	FBXO16	ENSG00000214050.3	28348287.0	28490278.0	loss	6	98	gbm
12073	FBXO16		28348287.0	28490278.0	loss	6	98	gbm
12074	FZD3	ENSG00000104290.6	28494205.0	28574267.0	gain	4	98	gbm
12075	FZD3		28494205.0	28574267.0	gain	4	98	gbm
12076	FZD3	ENSG00000104290.10	28494205.0	28574267.0	gain	4	98	gbm
12077	FZD3	ENSG00000104290.6	28494205.0	28574267.0	loss	6	98	gbm
12078	FZD3		28494205.0	28574267.0	loss	6	98	gbm
12079	FZD3	ENSG00000104290.10	28494205.0	28574267.0	loss	6	98	gbm
12080	EXTL3	ENSG00000012232.8	28600469.0	28755599.0	gain	3	98	gbm
12081	EXTL3		28600469.0	28755599.0	gain	3	98	gbm
12082	EXTL3	ENSG00000012232.4	28600469.0	28755599.0	gain	3	98	gbm
12083	EXTL3	ENSG00000012232.8	28600469.0	28755599.0	loss	6	98	gbm
12084	EXTL3		28600469.0	28755599.0	loss	6	98	gbm
12085	EXTL3	ENSG00000012232.4	28600469.0	28755599.0	loss	6	98	gbm
12086	INTS9		28767661.0	28890242.0	gain	2	98	gbm
12087	INTS9	ENSG00000104299.14	28767661.0	28890242.0	gain	2	98	gbm
12088	INTS9	ENSG00000104299.10	28767661.0	28890242.0	gain	2	98	gbm
12089	INTS9		28767661.0	28890242.0	loss	6	98	gbm
12090	INTS9	ENSG00000104299.14	28767661.0	28890242.0	loss	6	98	gbm
12091	INTS9	ENSG00000104299.10	28767661.0	28890242.0	loss	6	98	gbm
12092	HMBOX1	ENSG00000147421.13	28890395.0	29064764.0	gain	2	98	gbm
12093	HMBOX1		28890395.0	29064764.0	gain	2	98	gbm
12094	HMBOX1	ENSG00000147421.17	28890395.0	29064764.0	gain	2	98	gbm
12095	HMBOX1	ENSG00000147421.13	28890395.0	29064764.0	loss	6	98	gbm
12096	HMBOX1		28890395.0	29064764.0	loss	6	98	gbm
12097	HMBOX1	ENSG00000147421.17	28890395.0	29064764.0	loss	6	98	gbm
12098	KIF13B	ENSG00000197892.12	29067278.0	29263124.0	gain	2	98	gbm
12099	KIF13B	ENSG00000197892.8	29067278.0	29263124.0	gain	2	98	gbm
12100	KIF13B		29067278.0	29263124.0	gain	2	98	gbm
12101	KIF13B	ENSG00000197892.12	29067278.0	29263124.0	loss	6	98	gbm
12102	KIF13B	ENSG00000197892.8	29067278.0	29263124.0	loss	6	98	gbm
12103	KIF13B		29067278.0	29263124.0	loss	6	98	gbm
12104	DUSP4	ENSG00000120875.4	29333064.0	29350684.0	gain	2	98	gbm
12105	DUSP4	ENSG00000120875.8	29333064.0	29350684.0	gain	2	98	gbm
12106	DUSP4		29333064.0	29350684.0	gain	2	98	gbm
12107	DUSP4	ENSG00000120875.4	29333064.0	29350684.0	loss	6	98	gbm
12108	DUSP4	ENSG00000120875.8	29333064.0	29350684.0	loss	6	98	gbm
12109	DUSP4		29333064.0	29350684.0	loss	6	98	gbm
12110	SARAF		30063003.0	30083208.0	gain	2	98	gbm
12111	SARAF	ENSG00000133872.13	30063003.0	30083208.0	gain	2	98	gbm
12112	SARAF		30063003.0	30083208.0	loss	6	98	gbm
12113	SARAF	ENSG00000133872.13	30063003.0	30083208.0	loss	6	98	gbm
12114	LEPROTL1	ENSG00000104660.13	30095408.0	30177208.0	gain	2	98	gbm
12115	LEPROTL1	ENSG00000104660.17	30095408.0	30177208.0	gain	2	98	gbm
12116	LEPROTL1		30095408.0	30177208.0	gain	2	98	gbm
12117	LEPROTL1	ENSG00000104660.13	30095408.0	30177208.0	loss	6	98	gbm
12118	LEPROTL1	ENSG00000104660.17	30095408.0	30177208.0	loss	6	98	gbm
12119	LEPROTL1		30095408.0	30177208.0	loss	6	98	gbm
12120	MBOAT4	ENSG00000177669.3	30131671.0	30144665.0	gain	2	98	gbm
12121	MBOAT4		30131671.0	30144665.0	gain	2	98	gbm
12122	MBOAT4	ENSG00000177669.3	30131671.0	30144665.0	loss	6	98	gbm
12123	MBOAT4		30131671.0	30144665.0	loss	6	98	gbm
12124	DCTN6	ENSG00000104671.7	30156319.0	30183639.0	gain	2	98	gbm
12125	DCTN6	ENSG00000104671.3	30156319.0	30183639.0	gain	2	98	gbm
12126	DCTN6		30156319.0	30183639.0	gain	2	98	gbm
12127	DCTN6	ENSG00000104671.7	30156319.0	30183639.0	loss	6	98	gbm
12128	DCTN6	ENSG00000104671.3	30156319.0	30183639.0	loss	6	98	gbm
12129	DCTN6		30156319.0	30183639.0	loss	6	98	gbm
12130	RBPMS	ENSG00000157110.11	30384511.0	30572256.0	gain	2	98	gbm
12131	RBPMS		30384511.0	30572256.0	gain	2	98	gbm
12132	RBPMS	ENSG00000157110.15	30384511.0	30572256.0	gain	2	98	gbm
12133	RBPMS	ENSG00000157110.11	30384511.0	30572256.0	loss	6	98	gbm
12134	RBPMS		30384511.0	30572256.0	loss	6	98	gbm
12135	RBPMS	ENSG00000157110.15	30384511.0	30572256.0	loss	6	98	gbm
12136	GTF2E2		30578318.0	30658236.0	gain	2	98	gbm
12137	GTF2E2	ENSG00000197265.8	30578318.0	30658236.0	gain	2	98	gbm
12138	GTF2E2	ENSG00000197265.4	30578318.0	30658236.0	gain	2	98	gbm
12139	GTF2E2		30578318.0	30658236.0	loss	6	98	gbm
12140	GTF2E2	ENSG00000197265.8	30578318.0	30658236.0	loss	6	98	gbm
12141	GTF2E2	ENSG00000197265.4	30578318.0	30658236.0	loss	6	98	gbm
12142	SMIM18	ENSG00000253457.1	30638580.0	30646064.0	gain	2	98	gbm
12143	SMIM18	ENSG00000253457.2	30638580.0	30646064.0	gain	2	98	gbm
12144	SMIM18		30638580.0	30646064.0	gain	2	98	gbm
12145	SMIM18	ENSG00000253457.1	30638580.0	30646064.0	loss	6	98	gbm
12146	SMIM18	ENSG00000253457.2	30638580.0	30646064.0	loss	6	98	gbm
12147	SMIM18		30638580.0	30646064.0	loss	6	98	gbm
12148	GSR	ENSG00000104687.8	30678066.0	30727846.0	gain	2	98	gbm
12149	GSR		30678066.0	30727846.0	gain	2	98	gbm
12150	GSR	ENSG00000104687.12	30678066.0	30727846.0	gain	2	98	gbm
12151	GSR	ENSG00000104687.8	30678066.0	30727846.0	loss	6	98	gbm
12152	GSR		30678066.0	30727846.0	loss	6	98	gbm
12153	GSR	ENSG00000104687.12	30678066.0	30727846.0	loss	6	98	gbm
12154	UBXN8	ENSG00000104691.10	30732247.0	30767006.0	gain	2	98	gbm
12155	UBXN8		30732247.0	30767006.0	gain	2	98	gbm
12156	UBXN8	ENSG00000104691.14	30732247.0	30767006.0	gain	2	98	gbm
12157	UBXN8	ENSG00000104691.10	30732247.0	30767006.0	loss	6	98	gbm
12158	UBXN8		30732247.0	30767006.0	loss	6	98	gbm
12159	UBXN8	ENSG00000104691.14	30732247.0	30767006.0	loss	6	98	gbm
12160	PPP2CB	ENSG00000104695.8	30774457.0	30814314.0	gain	2	98	gbm
12161	PPP2CB	ENSG00000104695.12	30774457.0	30814314.0	gain	2	98	gbm
12162	PPP2CB		30774457.0	30814314.0	gain	2	98	gbm
12163	PPP2CB	ENSG00000104695.8	30774457.0	30814314.0	loss	6	98	gbm
12164	PPP2CB	ENSG00000104695.12	30774457.0	30814314.0	loss	6	98	gbm
12165	PPP2CB		30774457.0	30814314.0	loss	6	98	gbm
12166	TEX15	ENSG00000133863.7	30831544.0	30913003.0	gain	2	98	gbm
12167	TEX15	ENSG00000133863.2	30831544.0	30913003.0	gain	2	98	gbm
12168	TEX15		30831544.0	30913003.0	gain	2	98	gbm
12169	TEX15	ENSG00000133863.7	30831544.0	30913003.0	loss	6	98	gbm
12170	TEX15	ENSG00000133863.2	30831544.0	30913003.0	loss	6	98	gbm
12171	TEX15		30831544.0	30913003.0	loss	6	98	gbm
12172	PURG		30995802.0	31033715.0	gain	2	98	gbm
12173	PURG	ENSG00000172733.10	30995802.0	31033715.0	gain	2	98	gbm
12174	PURG	ENSG00000172733.11	30995802.0	31033715.0	gain	2	98	gbm
12175	PURG		30995802.0	31033715.0	loss	6	98	gbm
12176	PURG	ENSG00000172733.10	30995802.0	31033715.0	loss	6	98	gbm
12177	PURG	ENSG00000172733.11	30995802.0	31033715.0	loss	6	98	gbm
12178	WRN	ENSG00000165392.9	31033788.0	31176138.0	gain	2	98	gbm
12179	WRN	ENSG00000165392.5	31033788.0	31176138.0	gain	2	98	gbm
12180	WRN		31033788.0	31176138.0	gain	2	98	gbm
12181	WRN	ENSG00000165392.9	31033788.0	31176138.0	loss	6	98	gbm
12182	WRN	ENSG00000165392.5	31033788.0	31176138.0	loss	6	98	gbm
12183	WRN		31033788.0	31176138.0	loss	6	98	gbm
12184	NRG1	ENSG00000157168.13	31639222.0	32855666.0	gain	2	98	gbm
12185	NRG1		31639222.0	32855666.0	gain	2	98	gbm
12186	NRG1	ENSG00000157168.18	31639222.0	32855666.0	gain	2	98	gbm
12187	NRG1	ENSG00000157168.13	31639222.0	32855666.0	loss	6	98	gbm
12188	NRG1		31639222.0	32855666.0	loss	6	98	gbm
12189	NRG1	ENSG00000157168.18	31639222.0	32855666.0	loss	6	98	gbm
12190	FUT10	ENSG00000172728.11	33370824.0	33473146.0	gain	2	98	gbm
12191	FUT10		33370824.0	33473146.0	gain	2	98	gbm
12192	FUT10	ENSG00000172728.15	33370824.0	33473146.0	gain	2	98	gbm
12193	FUT10	ENSG00000172728.11	33370824.0	33473146.0	loss	6	98	gbm
12194	FUT10		33370824.0	33473146.0	loss	6	98	gbm
12195	FUT10	ENSG00000172728.15	33370824.0	33473146.0	loss	6	98	gbm
12196	TTI2	ENSG00000129696.12	33473386.0	33513601.0	gain	2	98	gbm
12197	TTI2		33473386.0	33513601.0	gain	2	98	gbm
12198	TTI2	ENSG00000129696.8	33473386.0	33513601.0	gain	2	98	gbm
12199	TTI2	ENSG00000129696.12	33473386.0	33513601.0	loss	6	98	gbm
12200	TTI2		33473386.0	33513601.0	loss	6	98	gbm
12201	TTI2	ENSG00000129696.8	33473386.0	33513601.0	loss	6	98	gbm
12202	MAK16	ENSG00000198042.6	33485182.0	33501262.0	gain	2	98	gbm
12203	MAK16		33485182.0	33501262.0	gain	2	98	gbm
12204	MAK16	ENSG00000198042.10	33485182.0	33501262.0	gain	2	98	gbm
12205	MAK16	ENSG00000198042.6	33485182.0	33501262.0	loss	6	98	gbm
12206	MAK16		33485182.0	33501262.0	loss	6	98	gbm
12207	MAK16	ENSG00000198042.10	33485182.0	33501262.0	loss	6	98	gbm
12208	RNF122		33547754.0	33567128.0	gain	2	98	gbm
12209	RNF122	ENSG00000133874.1	33547754.0	33567128.0	gain	2	98	gbm
12210	RNF122		33547754.0	33567128.0	loss	6	98	gbm
12211	RNF122	ENSG00000133874.1	33547754.0	33567128.0	loss	6	98	gbm
12212	DUSP26	ENSG00000133878.4	33591330.0	33600023.0	gain	2	98	gbm
12213	DUSP26		33591330.0	33600023.0	gain	2	98	gbm
12214	DUSP26	ENSG00000133878.8	33591330.0	33600023.0	gain	2	98	gbm
12215	DUSP26	ENSG00000133878.4	33591330.0	33600023.0	loss	6	98	gbm
12216	DUSP26		33591330.0	33600023.0	loss	6	98	gbm
12217	DUSP26	ENSG00000133878.8	33591330.0	33600023.0	loss	6	98	gbm
12218	UNC5D		35235475.0	35796550.0	gain	2	98	gbm
12219	UNC5D	ENSG00000156687.10	35235475.0	35796550.0	gain	2	98	gbm
12220	UNC5D	ENSG00000156687.6	35235475.0	35796550.0	gain	2	98	gbm
12221	UNC5D		35235475.0	35796550.0	loss	7	98	gbm
12222	UNC5D	ENSG00000156687.10	35235475.0	35796550.0	loss	7	98	gbm
12223	UNC5D	ENSG00000156687.6	35235475.0	35796550.0	loss	7	98	gbm
12224	KCNU1	ENSG00000215262.7	36784324.0	36936125.0	gain	3	98	gbm
12225	KCNU1	ENSG00000215262.3	36784324.0	36936125.0	gain	3	98	gbm
12226	KCNU1		36784324.0	36936125.0	gain	3	98	gbm
12227	KCNU1	ENSG00000215262.7	36784324.0	36936125.0	loss	5	98	gbm
12228	KCNU1	ENSG00000215262.3	36784324.0	36936125.0	loss	5	98	gbm
12229	KCNU1		36784324.0	36936125.0	loss	5	98	gbm
12230	ZNF703		37695782.0	37700019.0	gain	3	98	gbm
12231	ZNF703	ENSG00000183779.5	37695782.0	37700019.0	gain	3	98	gbm
12232	ZNF703	ENSG00000183779.6	37695782.0	37700019.0	gain	3	98	gbm
12233	ZNF703		37695782.0	37700019.0	loss	5	98	gbm
12234	ZNF703	ENSG00000183779.5	37695782.0	37700019.0	loss	5	98	gbm
12235	ZNF703	ENSG00000183779.6	37695782.0	37700019.0	loss	5	98	gbm
12236	ERLIN2	ENSG00000147475.10	37736601.0	37758422.0	gain	3	98	gbm
12237	ERLIN2		37736601.0	37758422.0	gain	3	98	gbm
12238	ERLIN2	ENSG00000147475.14	37736601.0	37758422.0	gain	3	98	gbm
12239	ERLIN2	ENSG00000147475.10	37736601.0	37758422.0	loss	5	98	gbm
12240	ERLIN2		37736601.0	37758422.0	loss	5	98	gbm
12241	ERLIN2	ENSG00000147475.14	37736601.0	37758422.0	loss	5	98	gbm
12242	PLPBP		37762595.0	37779768.0	gain	3	98	gbm
12243	PLPBP		37762595.0	37779768.0	loss	5	98	gbm
12244	ADGRA2		37784191.0	37844896.0	gain	3	98	gbm
12245	ADGRA2	ENSG00000020181.17	37784191.0	37844896.0	gain	3	98	gbm
12246	ADGRA2		37784191.0	37844896.0	loss	5	98	gbm
12247	ADGRA2	ENSG00000020181.17	37784191.0	37844896.0	loss	5	98	gbm
12248	BRF2		37843268.0	37849861.0	gain	3	98	gbm
12249	BRF2	ENSG00000104221.12	37843268.0	37849861.0	gain	3	98	gbm
12250	BRF2	ENSG00000104221.8	37843268.0	37849861.0	gain	3	98	gbm
12251	BRF2		37843268.0	37849861.0	loss	5	98	gbm
12252	BRF2	ENSG00000104221.12	37843268.0	37849861.0	loss	5	98	gbm
